text;likes;words_amount;unique_word_count;char_count;sentiment;video_date
"2019: Planting 20 million trees 

2020: MrBeast for president";1828;9;9;61;Very Negative;2018
nobody talking about how caring this guy is while being a wholesome youtuber;359;13;13;76;Very Negative;2018
"2019: Trees

2024: *President Mr. Beast You saved the earth*";1163;10;10;60;Very Positive;2018
;27;0;0;0;Positive;2018
"2019: Team Tree
2020: Ocean Organization";1161;6;6;40;Positive;2018
"2019: Planting 20 million trees 
2020: Refreshing the oceans ";760;9;9;61;Very Positive;2018
Dude this is the most wholesome thing I've seen in 2019;926;12;12;55;Very Positive;2018
Feliz Natal pra quem está lendo  ;26;6;6;33;Very Positive;2018
"2019: Planting 20,000,000 trees


2020: *MrBeast for Nobel Peace Prize*";3170;12;11;72;Very Negative;2018
"Chandler: plants trees

Everyone: he’s finally a Winner";2150;9;9;55;Very Positive;2018
If this doesn’t get into YouTube Rewind 2019 I swear to god;5735;13;13;59;Very Negative;2018
Sigue plantando árboles Mr Best para que la tierra  se ponga saludable y con más vida en el mundo;8;19;19;97;Very Positive;2018
"2019: Planting 20 mil trees
2020: Cleaning the ocean and restoring the coral reef";3704;14;13;81;Very Positive;2018
"Goverment: *does nothing*

MrBeast: fine ill do it myself";16072;9;9;57;Very Negative;2018
Make a video on updates of trees condition and the their growth. Planting tree is easy but to nourishing them is actaul tough task!!;7;24;23;132;Positive;2018
"2019: team trees
2020: team oceans
2021: team fresh air
2022: team global freeze";1609;14;11;80;Neutral;2018
"2019: mr beast plants 20 million trees.

2119: mr beast makes history books";1739;13;11;75;Very Negative;2018
"2019: Planting 20million trees
2020: Cleaning the ocean 



October revolution is now green";1449;13;13;92;Very Negative;2018
"Mr beast early 2019 : Ima save pewds
Mr beast late 2019 : Ima save da world";2430;15;10;75;Very Negative;2018
"2019: MrBeast plants 20 million trees

3019: Has a MrBeast day where everyone plants a tree";2022;16;13;91;Very Negative;2018
Every 10 years he should go back to this field and show the progress of grow;501;16;16;76;Very Positive;2018
team trees single handedly got the kirtland's warbler off the endangered species list :);5;14;13;88;Very Positive;2018
"2019: planting trees
2020: cleaning the ocean";2627;7;7;45;Very Positive;2018
"2019: Planting trees

2119: Cleaning the whole universe";860;8;8;55;Very Positive;2018
"this is the reason why everyone loves mr beast,

i wish more people do this.";318;15;14;76;Very Positive;2018
Ab tak ka sabse best video of Mrs. Beast;6;9;9;40;Very Positive;2018
this will make history, and i’m proud.;387;8;8;38;Very Positive;2018
Mad respect to whoever counted how many trees were planted.;432;10;10;59;Very Positive;2018
"everyone: 'trees', 'trees', 'trees'....


youtube rewind 2019:   'what trees?'";1120;9;6;78;Very Negative;2018
ऐसा काम भारत में भी होना चाहिए कुछ लोग कर भी रहें हैं जैसे मिस्टर इंडियन हैकर लेकिन केवल एक व्यक्ति से करने से ज्यादा कुछ नहीं होगा इसके लिए सम्पूर्ण देश के लोगों को इस हरित क्रांति में कूदना होगा ;16;74;38;197;Very Negative;2018
I’m seeing a lot of “if this isn’t in 2019 rewind comments “ let’s forget about that . Mr beast didn’t do it for that. Let’s plant some trees bois. Do donate .;1945;35;30;159;Very Negative;2018
"2019: Planting 20mil trees
2020: Cleaning the ocean
2022: Saving the earth from global warming";1381;15;14;94;Very Positive;2018
"Begging 2019: Saving PewDiePie
Ending 2019: Saving the world";739;9;7;60;Very Positive;2018
We need more mr beast in our life or maybe for earth ;9;12;12;53;Very Positive;2018
"People: we can’t do anything about the trees

Mr Beast: hold my money";1567;14;14;69;Very Negative;2018
"2019: planting 20M trees

2080: Creating a planet";1465;8;8;49;Very Positive;2018
"2019: *""Planting 20 Million Trees""*


2039: *""Revisiting our 20 Million Trees""*";3056;11;8;79;Very Negative;2018
Love you mr beast;9;4;4;17;Very Positive;2018
"Guys let’s stop talking about if this isn’t in 2019 rewind. Let’s plant trees.
Donate.";1077;18;16;86;Very Negative;2018
Cancel off the raid they put it in YouTube rewind;2148;10;10;49;Very Negative;2018
"""Planting 20Mill trees""
Earth: *happy noises*";1230;6;6;45;Very Negative;2018
thank you for planting the trees;4;6;6;32;Very Positive;2018
"2019: Planting 20 million trees

2020: Mr Beast for president";2426;10;10;61;Very Negative;2018
"""Beast army planting trees""

Earth-chan: *tears of joy*";731;9;9;55;Very Positive;2018
*when mr beast is actually better than the government*;63979;9;9;54;Neutral;2018
Mr. Beast is great.  It's 2024 and I'm curious how much the trees have grown?  Can you show me?;5;21;21;95;Very Positive;2018
GUYS WE NEED TO SEE NOW HOW THE TRESS GROWED AFTER 4 YEARS!!!!!!;1;13;13;64;Very Positive;2018
"Amazon rainforest 2019: on fire


MrBeast: no";5259;7;7;45;Very Negative;2018
"2019: Planting 20 million trees
2020: Cleaning the ocean";420;9;9;56;Very Positive;2018
"Government: *doesn’t do anything about climate change *

Mr Beast: Fine. I’ll do it myself";13790;16;15;90;Neutral;2018
Have you ever thought of planting trees in Gobi, Mongolia?;3;10;10;58;Very Positive;2018
"Mr beast: *plants trees*

Morgz: *copies*

Earth: we gangsta";2319;9;9;60;Very Negative;2018
