text;likes;words_amount;unique_word_count;char_count;sentiment;video_date
Watch to the end, it gets funs :);63649;7;7;33;Positive;2018
"Guy: *wins 10,000$*

Also guy: K cool.";10165;8;7;38;Very Positive;2018
"Chris: gets his people food

Chandler: LUCKY DUCK!!!!!!";2465;8;8;55;Very Positive;2018
The Papa Johns motivation hit deep.;48;6;6;35;Very Positive;2018
8:49 This pizza guy gave more motivation at a random guy than my whole family my whole life;1325;19;16;91;Very Positive;2018
Chris gets them food and gives motivational speach. Chandler : Good luck duck!;1375;12;12;78;Neutral;2018
"Chris: brings food, candy, a dog, etc

Chandler: oh look a rubber duck";5879;13;12;70;Positive;2018
Important question: How did they go to the toilet during the challenge?;188;12;11;71;Neutral;2018
That one papa John's guy who literally just walked in and walked out with a bunch of money;1083;19;18;90;Very Negative;2018
“You lasted longer than Chandler could ever dream of lasting”;2427;10;10;61;Very Positive;2018
MrBeast deserves his own literal game show where he does this stuff;348;12;12;67;Very Positive;2018
The contestants are so wholesome. Wanting to help out others with the money if they won;100;16;15;87;Negative;2018
"""I spent 20 hours on a toilet. I won 1000$""
""I won 10,000$""
Me: ""You guys are getting paid?""";2621;20;17;92;Very Negative;2018
"No One:
Papa John's Employee: *extreme motivation we have never received from a stranger in our lives*";538;18;18;102;Very Negative;2018
There’s always someone who gets emotional when calling their parents.;2989;11;11;69;Neutral;2018
Jimmy's videos are always entertaining and never disappoint!!!;74;9;9;62;Very Positive;2018
Lol the random Papa John’s guy is legit motivating.;3202;10;10;51;Positive;2018
I was in wrong channels for long time, now it makes sense why YouTube exists, Thanks Mr beast.;781;18;18;94;Very Positive;2018
"Chandler : Looses all the challenges 
Chandler : Goes to area 51
Chandler : Comes back and wins all challenges 
Chandler : Must have been replaced by a alien";2746;25;20;157;Positive;2018
Who else is binge-watching Mr. Beast Videos;240;8;8;43;Very Negative;2018
"Chandler: “All right josh”

Josh: *”s e n p a i “*

(6:06)";563;13;12;58;Very Positive;2018
"The highest paying job in the world:  Mr Beasts friend. 

Second most paying job: Mr Beasts acquaintance. 

Third most paying job: Mr Beasts pizza delivery guy";1144;26;16;159;Very Positive;2018
Yo can we just appreciate the papa John's guy who actually motivated him;182;14;14;72;Neutral;2018
Respect to papa John’s;14;5;5;22;Very Positive;2018
The mil dollar challenge should be “last to leave indoor skydive”;580;11;11;65;Neutral;2018
Imagine explaining why you’re a millionaire “I sat on the toilet the longest”;22669;14;13;77;Very Positive;2018
ตอนนี้ผมติดคลิปของพวกคุณมาก็เลย..มันทำให้มีความสุข;9;11;10;50;Very Positive;2018
4:46 ahhh those were the days when karl was the camera man so much nostalgia;379;16;15;76;Positive;2018
"Omg no wonder I never see Karl in most of the vids.
*HE WAS THE CAMERA MAN THE ENTIRE TIME*";497;20;18;91;Positive;2018
One of the highest paying jobs: Delivering pizzas to MrBeast;448;10;10;60;Very Positive;2018
I love how a Papa John's employee can be more motivating than my mom would ever be;3769;18;17;82;Very Positive;2018
Chander is the most funny guy ;7;6;6;30;Very Positive;2018
I love how even the “losers” always win a ton of money;1142;12;12;54;Very Positive;2018
When a Papa John’s employee is more motivational that some contestants’ parents;757;13;13;79;Neutral;2018
"I was hoping the papa John's guy would say, ""IMAGINE HOW MANY PIZZAS YOU COULD BUY""";341;17;17;83;Neutral;2018
This man is born to make history he gain 2 million in just 2days;8;14;14;64;Very Positive;2018
If Chandler was there he would win because he likes to go to the bathroom;342;15;13;73;Neutral;2018
"Other guy ""love you too mum...""
Last guy: YoU haVe REacHEd VoiCemAIL";312;12;10;68;Very Positive;2018
вы все очень комфортные, обожаю вас;3;6;6;35;Very Positive;2018
Chris encouraging his teammate, and chandler just being a chandler ;604;10;9;67;Very Positive;2018
"2019: Mr Beast plants trees 
2020: Mr Beast ends world hunger";446;11;9;61;Very Positive;2018
lets just all agree that the papa johns guy is a true legend...;7291;13;13;63;Very Positive;2018
that papa John’s employee is littt omg;8;8;8;38;Very Negative;2018
"After this vid I’m gonna 








Practice my plunger flips";235;10;10;59;Very Positive;2018
"Chris: brings food, candy, a dog etc

Chandler: oh look a rubber duck";661;13;12;69;Positive;2018
“You’re only going to get 800 thousand dollars which isn’t much” -Jimmy 2019;1911;15;15;76;Very Negative;2018
The challenge got me sitting on my toilet seat.;16;9;9;47;Very Positive;2018
"Jenny: I have every single one of those 
Also Jenny: *gives up 5 mins later, gets them anyway* ";201;18;17;95;Very Negative;2018
*Chandler would win this so easily, but with the toilet open*;2366;11;11;61;Neutral;2018
"me watching this on the toilet:
You guys are getting paid?";3381;11;11;58;Very Negative;2018
This video is about to reach 100M views;3;8;8;39;Very Negative;2018
"“Baby suck it up”

That is a good quote from his mom.";523;12;12;53;Very Negative;2018
"Chris: so you want candy, nuggets, a dog 

Chandler: ‘squeezes duck’";110;11;11;68;Positive;2018
Это самое прикольное испытание , Я бы продержался сутки..;2;8;8;57;Very Positive;2018
"*”You’re still going to get 800k which isn’t that much”* 

*- Mr Beast 2019*";203;15;15;76;Neutral;2018
"Mr.beast is second on trending 
YouTube rewind 2019 is 3rd on trending";83;13;10;70;Very Positive;2018
Chandler the type of guy to tell his parents they’re adopted;351;12;12;60;Very Positive;2018
love you MrBeast;1;3;3;16;Very Positive;2018
Isn’t this Chandler’s area of expertise? He would so win if he was participating lmao;156;17;16;85;Very Negative;2018
Remember that time when chandler went to use the bathroom and dislocated his shoulder;245;14;14;85;Very Positive;2018
"everyone: i wanna pay off my parent's debt
Jenny: i want a Pomeranian";762;14;13;69;Very Negative;2018
Джими , ты красава , у нас на RU ютубе никто ничем подобным не занимается, поэтому очень приятно смотреть твои видео ;27;19;19;117;Very Positive;2018
"“so we grabbed a few people, we grabbed a million dollars”

*that was so casual I-*";81;16;12;83;Very Negative;2018
"“Your only gonna get $800,000 which isn’t much” 
- MrBeast 2019";54;12;12;63;Very Negative;2018
My thoughts would be “If I win I can buy all of that stuff in the unicorn;1221;17;16;73;Neutral;2018
WATCH TO THE END, IT GETS FUNS :);2;7;7;33;Positive;2018
I’ve trained my whole life for this very challenge;151;10;10;50;Very Positive;2018
"""Your coach got you food and Chandler didn't."" 

Subtitles: - [Camera Operator] 
Everyone watching this a year later: Hey, its k a r l!";706;24;23;135;Very Negative;2018
"“Thank you for having your son”

-Jimmy, master of charm and first impressions";320;13;13;78;Very Positive;2018
tu est le seul youtuber que je me suis abonnée, tes le best en fait !!!!;1;15;14;72;Very Positive;2018
"Chandler: ""And uh, probabaly an animal-""
*Flashbacks to the ostrich he never got*";109;13;13;81;Very Negative;2018
"Back in the day: winner gets $10,000

Nowadays: even losers get 10k";206;13;13;67;Very Negative;2018
"“And your only gonna get 800,000 dollars and that isn’t much”

Me with a penny left to survive on “yes sir”";1694;23;22;107;Very Negative;2018
A difficult test, but it's worth it!;2;8;7;36;Positive;2018
"""your coach got you food, but chanlder didn't"" -Karl Jacobs";2362;11;11;59;Very Negative;2018
"For all the mrbeast original gangsters





""does chris even moisturise"" -mr beast 2017";347;13;13;87;Very Positive;2018
"""So how did you become a millionaire""
""I sat on a toilet""
(Confused)";1933;13;12;68;Very Negative;2018
The papa johns employee motivating him was so funny but wholesome ;19;11;11;66;Positive;2018
مستر بين احبك جدا لانك افضل يوتيوب;3;7;7;34;Very Positive;2018
"Chris actually got his contestants some food and what they




meanwhile Chandler: *rubber duck*";108;14;14;96;Positive;2018
Imagine being the Dominos guy who put Mr Beast on hold;864;11;11;54;Very Positive;2018
"Mr Beast: 800 thousand which isn’t much much 

Me: what you talking about a 20 dollar bill is a lot for me";101;23;20;106;Neutral;2018
1MILLION DOLLARS? WHAT!;2;3;3;23;Very Negative;2018
"""I got a thousand bucks"" ""Thats great"" the most dad thing ever to say";183;14;14;69;Very Positive;2018
"9:20
When they say dilevering pizza wont get you any where in life";75;14;14;66;Very Negative;2018
أنا سعيد لمشاهدتك;1;3;3;17;Very Positive;2018
"Friend : why are you so good at plunger flipping?
Me : it’s complicated";115;13;13;71;Negative;2018
I was dying when chandler said “an animal” and a ostrich popped up;395;13;13;66;Very Negative;2018
i'm a new suscriber, I've been following you for 18 days and you're incredible;2;17;15;78;Very Positive;2018
If Chandler was participating he definitely would have won...;4944;9;9;61;Negative;2018
"“Anyone else wanna pet him?”
“Absolutely”
“Ahhh that sucks, get a better coach” ";328;13;13;80;Very Negative;2018
"""I already have EVERY. SINGLE. ONE. of those""";346;8;8;45;Very Positive;2018
How did it happen that behind the people in the center, two flags of Ukraine ;5;15;14;77;Very Negative;2018
"Jimmy: it’s Literally IMPOSSIBLE to pick a bowling ball of the ground with a plunger 
Dude who won: Are Yo Sure About That?";487;24;23;123;Very Negative;2018
"Unicorn of wealth comes out: Jenny: “oh I have all those”

Also Jenny: gets out first for the unicorn of wealth...";329;21;16;114;Very Positive;2018
"5yrs ago: the winner get's $10,000
Now: the winner get's $1,000,000
After a year: the winner get's $1,000,000,000";63;27;13;113;Very Negative;2018
They were competing for 13 hours and the pizza guy won more than them!!;20;14;14;71;Very Negative;2018
“Thank you for having your son” -Mr Beast;134;8;8;41;Very Positive;2018
"*When chandler wins*


jimmy: Chandler how many  ostriches do you want?









chandler: *Yes*";72;13;11;96;Very Negative;2018
"MrBeast:*shows ten thousand dollars*
MrBeast: ok, whoever-
Josh: Ight imma head out";143;13;12;83;Very Negative;2018
