text;likes;words_amount;unique_word_count;char_count;sentiment;video_date
SUBSCRIBE RIGHT NOW OR I WILL SLAP YOU;137744;8;8;38;Very Negative;2018
"Mom: Never get in a strangers car

Me: But it's Mrbeast";87917;12;12;55;Very Negative;2018
Legit love the fact they met ty on the street and now he’s a staple of the team :);3300;19;17;82;Very Positive;2018
Does anyone notice that chandler seems more happy and energized??;859;10;10;65;Neutral;2018
Ngl it’s been 4 years and I’m still proud of her;509;13;13;48;Very Positive;2018
Chandler doesn't really do it for the money, he's so genuine but I'm glad he's winning challenges now.;2017;22;20;102;Neutral;2018
"*Walks inside bank*
MrBeast- “Can I get 20k”

MrBeast- “ in ones”";867;11;10;65;Very Negative;2018
I love how Tyler was just a stranger and now he is in so many videos;961;16;16;68;Very Positive;2018
Legit love the fact they met ty on the street and now he’s a staple of the team;107;19;17;79;Very Positive;2018
"Most profitable jobs:
Doctor
Lawyer
Walking on streets at the right time";15905;12;12;72;Very Positive;2018
i love how ty was litterally just another guy they randomly found and now he works there;819;17;17;88;Very Positive;2018
"“Do you want money?”
“Sure”
“Ok get in the car behind us”
The story of every murder in the 21st century";4538;21;18;103;Very Positive;2018
When chanler did the push ups in the first round he made me laugh so hard;69;16;15;73;Negative;2018
I’m dying when Chris said how we going to explain this to the insurance;1415;15;14;71;Very Negative;2018
Dont u love that ty just became an honorary member of this channel after they picked him up off the street for a vid just cuz hes so chill. He was promoted from participant to coach. I'm so proud;311;40;38;195;Very Positive;2018
These people have too much self respect. I’d have straight up pissed myself to win that money.;1819;18;17;94;Very Negative;2018
Mary Lisa is such a good sport and  fun to see her in the videos;11;15;15;64;Very Positive;2018
Who thinks it's weird that chandler went to Area 51 and never won a challenge then came back and won three challenges in a row;35109;26;23;126;Very Negative;2018
"Chandler: pulls up with a car and tells people to get in car

People: *HELL YEH*";625;16;14;80;Neutral;2018
"12:57 “So u wanna use the restroom” 

Quaid: “Yeah man so bad” *Drinks Water*";829;15;14;77;Very Negative;2018
It is still original 4 years ago and it still is fire;25;12;9;53;Very Positive;2018
"Chandler: I want an ostrich 

Black panther: get this man an ostrich";529;12;10;68;Very Negative;2018
"2000: don't get in stranger car 
2019 Mr beast : wanna win 20k?  Get in";2358;15;13;71;Very Negative;2018
"12:57
Him: I have to go to the bathroom so bad
Also him: drinks more water";617;17;15;74;Very Negative;2018
8:53 this will never stop being funny!;6;8;8;38;Very Positive;2018
"Mr beast: hey, get in the car 






Everyone else: sure *THING*";1552;11;11;64;Very Negative;2018
Who remember when Chandler was Ty’s coach for one of these challenges and now Ty is also the one coaching a stranger;695;23;21;116;Very Positive;2018
"Whoever plants the most trees in the Amazon wins 20k  
Idea is by: Michael Rullis";5095;15;14;81;Very Negative;2018
1:08 aNd tHeY wHeRe rOoMaTeS ;4;6;6;29;Very Negative;2018
"2019: Last to leave the pool of money keeps it

2059: Last to leave earth keeps it";1945;17;12;82;Positive;2018
"Pewds: *GET IN THE BOOOOAAT*

Mr Beast: *GET IN THE CAR*";1334;11;8;56;Very Negative;2018
"J. Cole in January: Releases one of the best songs of the year
J.Cole in August: Mr. Beasts friend

Good year for him";344;24;18;117;Very Positive;2018
The “Hello there” was so funny;8;6;6;30;Very Positive;2018
So that’s why I keep finding money on the street;1206;11;11;48;Neutral;2018
"2009: “Don’t ever get into a car with strangers”

2019: “Wanna win $20,000? Just hop in  my car.”";7517;20;19;97;Very Negative;2018
"Chandler before: *can't win any challenge*
Chandler now: *wins 3 challenges in row""";654;14;13;83;Very Negative;2018
Quadingle and Mary Lisa are perfect together;45;7;7;44;Very Positive;2018
When Chandler was attempting to do pushups I laughed so hard;2593;11;11;60;Very Negative;2018
