text;likes;words_amount;unique_word_count;char_count;sentiment;video_date
You want to watch to the end of this video... Trust me;274760;12;11;54;Very Positive;2018
"Chandler : wins challenge

Everyone else : (in tears) thats my boy, I knew you could make it.";5552;16;16;93;Very Positive;2018
Beasts mom being happy for chandler is the purest thing;3484;10;10;55;Very Positive;2018
Definitely the golden years of mrbeast;130;6;6;38;Very Positive;2018
"MrBeast: **Makes easy challenge**
Chandler: ""I'm gonna leave soon.""
Chandler: **Wins**
Chandler: **Doesn't realize**";5971;16;14;116;Neutral;2018
Chandler getting a hug from Jimmy’s mom felt so wholesome;1799;11;11;57;Very Positive;2018
"Zach: passes out
everyone:  Chandler you won";5662;7;7;44;Very Negative;2018
5 years later, he’s still a winner.;1275;8;8;35;Very Positive;2018
Aww! Even MomBeast was so proud of him and so is dad chandler! Congrats boy! I'm so proud of you!;570;21;17;97;Very Positive;2018
"OUR BOY FINALLY DID IT


HE FINALLY WON A CHALLENGE WE'RE SO PROUD OF HIM.";6651;16;15;74;Very Positive;2018
"10:26
*_""Chandler's First Victory""_*
_2019 colourised_";445;10;9;54;Very Positive;2018
It's been 5 years and 2 days since Chandler's first win.;201;13;12;56;Very Positive;2018
"finally won a challenge:
one week later:
everyone:WE CAN'T BEAT HIM";549;13;13;67;Very Positive;2018
"MrBeast: Last to stop jumping wins $10k


Chandler: **Actually wins the challenge**";333;12;11;83;Very Negative;2018
"Random person:what is your job
Chandler: I'm a licensed friend of MrBeast";591;14;14;73;Very Positive;2018
This was the prime of Mrbeast;13;6;6;29;Very Positive;2018
"Chandler : *Wins challenge*
Youtube trending  : ""This...does put a smile on my face""";930;13;13;84;Positive;2018
Chandler is so positive in a funny way him winning made my day;370;13;13;62;Very Positive;2018
THE DAY HAS FINALLY COME!! I am literally crying because I am so happy that Chandler won;641;17;15;88;Very Positive;2018
At 0:24 bro predicted the new minecraft movie trailer;13;10;10;53;Very Negative;2018
"Chandler:wins The Challenge
Me:this does put a smile on my face";523;13;13;63;Very Positive;2018
i love how sensitive Chandler is when he does challenges and he won for the first time and his brother got out for his its so sweet <3;1269;28;24;134;Very Positive;2018
Chandler has planned this day since the beginning. He has coordinated all of this to get the most money possible in the challenges.;246;23;19;131;Very Positive;2018
Prime mr beast fr;69;4;4;17;Very Positive;2018
"*Chandler's dad... his face...*






*It was priceless.*";585;8;8;57;Very Negative;2018
*July 2nd* This Is The Date, A *True* Legend Shocked Us All;244;12;12;59;Very Negative;2018
"Chandlers dad: wait you won a challenge..?
Chandler: yeah 
Chandlers dad: *chandler?*";4364;12;9;85;Very Negative;2018
10:48 why did little bro have a pineapple;14;9;9;41;Very Negative;2018
"Chandler wins the Challenge.

Me: But this does bring a smile to my face";280;14;14;72;Neutral;2018
Today is one year exact from when Chandler won his first challenge how should we celebrate;3799;16;16;90;Very Positive;2018
Shout out to Zach for swallowing his pride in love for his brother;390;13;11;66;Very Positive;2018
So glad to see him win;14;6;6;22;Very Positive;2018
Being one of MrBeast’s friends could literally be a profession;311;11;11;62;Neutral;2018
What if he’s a beast at psychological warfare, he lost every challenge to get hype to win and actually gets even more cash if he wins. He’s 500iq dude;351;31;25;150;Very Negative;2018
"*one guy literally faints and COLLAPSES head first*
Everybody: BUT CHANDLER WON!!";932;12;12;81;Very Negative;2018
10:45 the pineapple ;7;4;4;20;Very Positive;2018
Chandler and Chandler’s brother reminded me of Mario and Luigi ;419;11;9;63;Very Positive;2018
"Chandler:  wins
Everyone:  surprised Pickachu face";386;6;6;50;Very Positive;2018
Chandler looked so confused when he got the money;862;9;9;49;Very Negative;2018
3:01 not anymore ;27;4;4;17;Very Negative;2018
"Is 1 a lot?
Depends on the context.
Dollars? No
Chandler winning challenges? Yes";424;14;14;80;Very Negative;2018
The smile on Chandlers face just warms my heart, congrats bud. We love you<3;1145;15;15;76;Very Positive;2018
Seeing jimmys mom be proud of chandler is so wholesome;401;10;10;54;Very Positive;2018
"12:09
Amazing how he threw money but didn't hit the Pepsi";3;13;13;57;Neutral;2018
I was half crying when Chandler won,I was rooting for him from the beginning;303;15;13;76;Negative;2018
Chandler has been my favorite person out of the friend group for a while;279;14;14;72;Very Positive;2018
I just love the way Chris enjoys his life after marriage;2296;11;11;56;Very Positive;2018
I'm proud of him for pushing through and winning;12;10;10;48;Very Positive;2018
"Mrbeast: Thinks

Morgz: *I'm going to do what's called a pro gamer move*";405;15;15;72;Very Negative;2018
"Chandler: wins challenge  *no emotion*


Chandler deep inside: *happy noise* I am a cool boi :)";438;15;14;95;Very Positive;2018
"Mr.Beast: Chandler you just won a challenge
Chandler: What did it cost you?
Mr.Beast: Everything.";325;17;13;97;Very Positive;2018
Bro I literally enjoyed these types of videos so much;7;10;10;53;Very Positive;2018
