text;likes;words_amount;unique_word_count;char_count;sentiment;video_date
subscribe or i'll drop kick you;78517;7;7;31;Very Negative;2018
"Nobody :
MrBeasts' search history : where to buy lava";9265;8;8;53;Very Negative;2018
"Lava vs Ice block:
1mil views
Lava vs Ice Block MINECRAFT:
999mil views";1789;13;8;71;Very Negative;2018
the fact that nothing can be colder that -273,15°C;20;11;10;50;Neutral;2018
andrew es playo;3214;3;3;15;Very Positive;2018
"What we all want next is....




*Lava* vs Jake Paul";5276;10;10;52;Very Positive;2018
"he protecc 
he attacc
but most importantly..

he burn chandlers hot pocket snacc";476;13;11;80;Neutral;2018
this is how you spend your money properly;37;8;8;41;Very Positive;2018
Mr. Beast is already discovering answers to questions scientists can’t even answer;380;13;13;82;Very Negative;2018
"Hot pocket? Overburnt?

Ha, little did you know there was still a cold spot in it.";338;16;16;82;Negative;2018
"""Why is the icecream on fire"" - this is my new favourite quote.";342;12;11;63;Very Positive;2018
At the moment when you poured lava on the ice, wouldn't it have been better to pour gradually or make a recess? Because most of the lava splattered on the asphalt.;61;32;27;163;Negative;2018
"2019: pours lava on ice block
2030: pour volcano on anartica";758;11;10;60;Neutral;2018
"BEST QUOTES OF ALL TIME.....

*""WhY ThE icE CreAM oN FirE??""*";703;11;11;61;Very Positive;2018
Mr.Beast is just that one Youtuber that is a fan of every youtuber lol;3233;15;12;70;Very Negative;2018
Mr Beast Coba bikin konten mancing dong di laut;5;9;9;47;Very Negative;2018
"0:47

*pours lava on ice cream”

mr beast: “WHY IS THE ICE CREAM ON FIRE?”";1934;16;13;74;Very Negative;2018
"why is the icecream on fire

-Mr. beast 2019";2658;9;9;44;Very Negative;2018
The “chandler Vs. challenges” was easily the funniest one;179;9;8;57;Very Positive;2018
NEXT EXPERIMENT : Acid vs Lava;8;5;5;30;Positive;2018
"Youtube Rewind 2018 VS. Lava

""Ahhhhhh Thats Hot""";323;8;8;49;Very Negative;2018
"Lava: I burn everything I touch
Steak: *HOLD MY BEER*";690;10;9;53;Very Negative;2018
I was waiting for Lava vs Chandler's poop.;836;9;9;42;Negative;2018
"Next Experiment: Lava vs house 
Jimmy:I'm a maverick";2;10;10;52;Positive;2018
"That ""last person to speak wins"" idea is damn interesting. Hmmm...";395;11;11;66;Very Negative;2018
"*Mr beast becomes a maverick 
9 year olds: did we just lose?";268;12;12;60;Very Negative;2018
"I remember the days when he tried to microwave a grenade!

Good times";112;13;13;69;Very Positive;2018
2:33 XDDDDD;42;3;3;11;Negative;2018
"YouTube videos: exist
UMG:    ";215;4;4;30;Very Negative;2018
Chandler: *screams* Ahhh! The plunger is gone. *- 2019*;312;8;8;55;Very Negative;2018
I ate your chocolate it was yummy;33;7;7;33;Very Positive;2018
"“Why is the ice cream on fire?!""

Science cannot explain that";1118;11;11;61;Very Negative;2018
"Nobody :


MrBeast : the last one to take their hand out of the molten lava wins 10.000$ and gets to keep the lava";1784;23;19;114;Very Negative;2018
"“I think we might have over cooked the hot pocket” 
“Eh, it should be fine”
“MAH HAWT POCKET”";141;18;17;93;Neutral;2018
Nex eksperimen : Lava vs Diamond... ;0;5;5;36;Very Negative;2018
It turns to obsidian guys. Minecraft has already told us;196;10;10;56;Negative;2018
"Petition so MrBeast makes an infinite cobblestone generator
 |
 |
V";734;9;9;67;Very Negative;2018
"Nobody:

Mr. Beast: *solves world war 3 of PS4 vs Xbox one*";229;12;12;59;Very Negative;2018
"“Why is the ice cream on fire”
Weirdest sentence I ever heard in my life and thought never would be true";1;21;21;104;Very Negative;2018
"them: *pours really hot stuff on something *
also them: “woah it’s on fire!”";164;14;12;76;Very Negative;2018
"Mrbeast: 1m views in less then 2hours 

YouTube trending: let's just pretend that wee didn't see that";235;19;18;101;Very Negative;2018
"Mr. Beast: I think we might’ve overcooked the hot pocket-
Chandler: mY hOtpOcKeT!!!";314;14;14;83;Very Negative;2018
Who here today;20;3;3;14;Very Positive;2018
"chandler: i need a plunger!
*closes door* *screams*
chandler: the plunger's gone";331;13;11;80;Very Negative;2018
Lava is molten rock, this is molten metal. fLaGgEd fOr fAlSe aDvErTiZiNg.;658;12;10;73;Very Negative;2018
"What we all want is, 

420º Ice
vs
Laws of Thermodynamics";360;11;11;57;Very Positive;2018
2:45 is the best;1;5;5;16;Very Positive;2018
"MrBeast: makes jokes about getting demonetized 

YouTube:

MrBeast: *Actually gets demonetized*

Edit: Omg thanks for all the likes ";720;18;16;132;Very Negative;2018
"Which is better
Like=Mr Beast content
Comment=PS4

Edit:Thx for all the likes!I never got this much before!!";1261;21;21;108;Neutral;2018
"“The plungers gone”

-Chandler 2019";143;5;5;35;Positive;2018
2:26 is the best hahahaha;1;6;6;25;Very Positive;2018
All those who are confused why Mr Beast is promoting Maverick merch its bcoz logan Paul was promoting BEAST merch ;3512;20;17;114;Very Negative;2018
"Chandler: THE TOILETS CLOGGED I NEED A PLUNGER 

Chandler Again: AHHHHHHHHHHH The plungers gone";515;14;12;95;Very Negative;2018
"MrBeast: we can make lava?

Chris: you know what to use 

MrBeast: Lava?

Chris: No! MORE lava";200;17;13;94;Very Negative;2018
2:33XDDDDDD;7;2;2;11;Very Negative;2018
give ur friends 3 hours to brake the most expensive and durable safe out there;528;15;15;78;Very Positive;2018
"No one:

Mr Beast: WHy iS thE Ice CrEaM On fiRE";336;11;11;47;Very Negative;2018
"2:06 chandler: My hot Pocket! 
That is why Chandler is my favourite.!";424;13;10;69;Very Positive;2018
No I’ll try ice cream vs lava;1;8;8;29;Very Negative;2018
"But have you tried





*LAVA VS FIRE?*";985;7;7;39;Neutral;2018
