text;likes;words_amount;unique_word_count;char_count;sentiment;video_date
Subscribe or I’ll delete your Fortnite account.;154927;8;8;47;Very Negative;2018
"“They don’t have cup holders, is that why it’s 200K?”
“exaaactly”";3149;13;13;65;Very Negative;2018
"Dude: Coughs 

Mr Beast: Buys him a hospital";7782;8;8;44;Very Negative;2018
"Garrett: *Hits a car*
Everyone: NOOOO
Mr.Beast: YES";2194;9;9;51;Very Negative;2018
hes a good salesmen. treat any customer the same and well. you never know;228;14;14;73;Very Positive;2018
"David Dobrik: *buys a ferrari* 
Mr. Beast: *buys a lamborghini* 
Me: *struggles to buy the wendy's combo meal*";17429;19;17;110;Neutral;2018
"Nobody: 
Garret: *hits a car*
Mr. Beast: ""YES! CONTENT!""";886;9;9;56;Very Negative;2018
"Normal person: ok lets get outta here quickly

MrBeast: build a camp";3678;12;12;68;Neutral;2018
love rewatching these older videos;71;5;5;34;Very Positive;2018
"jimmy: WE NEED CONTENT 
garrett: scratches car
jimmy : this is great";892;11;10;68;Very Positive;2018
"Mr Beast: * Drops coffee in hotel *
No one:
Mr Beast: *Buys Hotel*";2226;12;9;66;Very Negative;2018
"That's how all dealerships should be.
""Be nice to everyone irrespective of their appearance"".";1057;15;14;93;Neutral;2018
Motto is because Lamborghini used to be a tractor manufacturer so they come from humble beginnings;56;16;16;98;Very Negative;2018
"*MrBeast accidentally crushes a small rock* 


_Oh sorry, let me just buy you a new country_";21960;16;15;92;Very Negative;2018
"Jake Paul  builds up hype to buy lambo 
 Mr beast: buys lambo out of nowhere";2362;15;14;76;Very Positive;2018
"man: *loses his iphone...*


mrbeast: *buys him the apple company*";4826;10;10;66;Very Negative;2018
I watch so many of your videos and I love them;7;11;10;46;Very Positive;2018
"Mr. Beast hits your car

Car: triples in value";1140;9;8;46;Very Positive;2018
"Mr Beast: I wonder what his name is... 


Literally had me dying.";191;12;12;65;Very Negative;2018
"""'We got everything from 130k to 500k""
Literally 10 seconds later: 
""Whats your cheapest one?""
""200k over here""";1514;18;18;111;Very Negative;2018
Mr. Beast's videos are fascinating to watch. He's truly living his best life! ;9;15;14;78;Very Positive;2018
"Mr.Beast: is homless

Also Mr.Beast: I just gave this guy 9000$ for a 50$ scratch";710;17;15;81;Very Negative;2018
"Someone: hits car

Jimmy: CONTENT";314;5;5;33;Positive;2018
"**hits a car**
Normal person: OH NO!
Mr Beast: YES CONTENT!";880;11;11;59;Very Negative;2018
Car owner: You can hit my car anytime;53;8;7;37;Very Positive;2018
"Bank:how much money do you want to spend 


MrBeast:yeah";2906;11;11;56;Very Negative;2018
"MrBeast : *gives stranger 9000$*
Also MrBeast : I wonder what his name is";660;12;11;73;Very Negative;2018
"random guy : *breathes*

Mr beast : here's a million dollars.";709;10;10;61;Very Negative;2018
"  
      .";11;0;0;10;Neutral;2018
"*When a homeless enters the shop*
Dealer : * this must be a YouTube prank, so lets act cool*.";5999;17;16;93;Positive;2018
"Person: *sneezes*


Mr. Beast: *buys a whole hospital*";528;8;8;54;Very Negative;2018
"Someone: accidentally spills juice on the floor
Mr Beast: *buys a house*";747;12;12;72;Very Negative;2018
Salesman is very humble ;3;4;4;24;Negative;2018
"MrBeast: ""Can i buy her a vehicle?""
Mom : No!!!
MrBeast: You're no FUN";646;14;12;70;Very Negative;2018
Mr beast has loads of money but he aint selfish and appreciates everything;3125;13;13;74;Very Positive;2018
"*I* *am* *homeless* -Mr. Beast
*Buys* *a* *lambo* .
This is how Mafia works.";737;13;13;76;Very Negative;2018
You're an amazing dude. I both love and admire your work. ;1;12;12;58;Very Positive;2018
"Mr.Beast goes to his friend’s house and accidentally spills his coffee on to the floor.
Mr.Beast:I’m sorry.let me buy you a new house.";4031;29;24;134;Very Negative;2018
"MrBeast: They didn’t react!

Probably every employee after MrBeast left: Did you see that homeless guy that bought a lot of expensive stuff?";819;24;22;140;Very Negative;2018
"Mr. Beast- *Gives guy $9,000*
Mr. Beast - ""I wonder what his name is?""";545;14;12;70;Very Negative;2018
я смотрел это видео 5 лет назад и оно мне снова попалось, почему?))) Намек, когда у тебя раньше было все плохо, а сейчас все супер?));2;25;24;133;Very Positive;2018
"Garrett: *hits a car*
Jimmy: “cOnTeNt”";539;6;6;38;Positive;2018
"Mr Beast: Scratches door 
Also mr beast: I'll buy you a new house";491;14;12;65;Very Negative;2018
"""i wonder what he's gonna do with that money""
*""i wonder what his name is""*";701;16;13;75;Very Negative;2018
How did you expect them to believe you’re homeless, when you walked in with a camera ;2;17;15;85;Very Negative;2018
"12:31

literally everyone: yes jimmy you can hit my car, my best friend's car, my neighbor's car, mE";501;21;16;100;Very Negative;2018
"No one:

Chandler: *Sits in a Lambo with Mercedes Hat*";1017;10;10;54;Very Negative;2018
"Literally no one:


Mr.Beast: HERE TAKE 10'000$!!";462;9;9;49;Very Negative;2018
Your mom is awesome! Thanks mom;2;6;5;31;Very Positive;2018
"- ""I wonder what he's gonna do with that money?""
- ""I wonder what his name is."" lmao";797;17;14;84;Very Negative;2018
"Garrett: *Hits Car
Jimmy: THIS IS CONTENT";225;7;7;41;Very Positive;2018
Honestly the most generous specimen alive. Respect to beast ;365;9;9;60;Very Positive;2018
4:04 Movie - Hurt Locker A car that appeared in 2008. It is Hyundai Motor's ef Sonata 3 Antique Car.;3;21;20;100;Positive;2018
"Random woman : Excuse me? do you have change for 5 dollars?
Mr beast : *buys her a continent*";721;17;17;93;Very Negative;2018
"Mr.beast: I need to withdrawal some money 

Bank: Okay how much?

Mr.Beast: Yes";517;15;13;79;Very Negative;2018
"Mr beast logic 
Gives money and spends money
Gains views
Earns double the amount of money spent";1115;17;15;95;Very Negative;2018
Imagine being this guy and looking at Mr beast now and who he is now. That’s wild;0;18;16;81;Very Positive;2018
finally found a person who actually feels bad for taking so much money even tho they hit his car. other people would literally take the money and go.;572;28;27;149;Very Negative;2018
I doubt Jimmy would ever end up homeless. The amount of people he's helped and the impact he's made there would definitely be help for him to get him back on his feet.;338;35;30;167;Neutral;2018
Mr Beasts mom is savage lol;6;6;6;27;Very Positive;2018
"Mrbeast: pretends to be homeless

Actual homeless people: am I a joke to you?";1874;14;12;77;Very Negative;2018
"How much money should we give him to repair this scratch? 

Mr Beast:  Yes";787;14;14;74;Very Negative;2018
"Guy : *comes to nonchalantly steal a car*

MrBeast : ""We scratched your car, here's $9000""";3905;15;14;90;Very Negative;2018
4:41 they are vapping;3;5;5;21;Very Negative;2018
"MrBeast: *gives away $9,000 to a random person*
Also MrBeast: ""Hmmm, I wonder what his name is""";454;18;17;95;Very Negative;2018
"No one:
Absolutely no one:
Homeless man: *breathes*
Mr beast: let’s give him 10 grand";1235;16;14;85;Very Negative;2018
