text;likes;words_amount;unique_word_count;char_count;sentiment;video_date
Mr Beast 2040:  Destroying the moon and suprising nasa with new one;9208;12;12;67;Very Positive;2019
"3:07 OMG pewdiep-

oh wait... its Felix";2215;8;8;39;Neutral;2019
"6 YEARS AGO MR.BEAST HIT 1K SUBS....
LET THAT SINK IN";1825;12;12;53;Very Negative;2019
No matter how old these videos are, they are so fun and entertaining to watch. I cry and laugh with the rest of them. Thanks for all you do!;97;29;27;140;Very Positive;2019
When Mr. Beast said he wants to improve his content, he definetely wasn’t lying.;426;15;14;80;Negative;2019
"So the dude who spent almost the entire day stacking cups won $5000 
But the couple got $15000 for just answering obvious questions and proposing

Wow...";494;26;24;153;Negative;2019
Just when I think Chris can't get more competitive, he puts his leg out mid run to touch the ribbon...;843;21;21;102;Negative;2019
Miss you old krish ;2;4;4;19;Very Negative;2019
"""Is this a competition?""

""You guys are working together""

Both: ""oh.""";584;11;11;70;Very Negative;2019
“Go to a children’s hospital, and pay random people’s medical bills.” Some genius commented this, and I want it to gain more attraction;7741;25;22;135;Positive;2019
MrBeast and money makes a bunch of families :);403;8;8;46;Very Positive;2019
"1:51 ;ahhennnn";1;3;3;14;Very Negative;2019
Damn. He’s really giving EVERYONE money haha. That’s insane.;594;11;10;60;Very Negative;2019
When he's said 38,000 dollars is nothing I cried a little;459;13;13;57;Very Negative;2019
that babydoll prize takes the cake;2649;6;6;34;Very Positive;2019
"I would love to have at least one opportunity in my life to meet this esteemed gentleman, Mr.
Who helps people so that I can win his competitions, I really hope";23;31;28;160;Very Positive;2019
"""Felix, come on in.""

Me: Pewds?







Oh";448;7;7;42;Very Negative;2019
The only thing that Morgz doesn’t copy off mr beast is giving away money;2517;15;15;72;Very Negative;2019
1:51 ANDRES LAUGH OMG;13;5;5;21;Very Negative;2019
"Andre: **Stacks 5000 cups and wins $5000**
Other dude: **Points to a box and wins $38,000**";605;17;14;91;Very Negative;2019
"""Why is he so strong!?!?""
Dude just won $10,000 that's why.";995;13;12;59;Very Negative;2019
Hello Mr Beast ;1;3;3;15;Very Positive;2019
Chandler screaming I DONT MISS then missing is the story of his life;288;13;13;68;Positive;2019
"Mrbeast : Fi-
Mrbeast’s mom: oh look he is saying his first words 
Mrbeast : First person to give me milk gets 10000$";1014;22;19;117;Very Negative;2019
6:56 bro can’t put down the cup;5;9;9;31;Very Negative;2019
"9:28 Karl: ""I thought we were the first relationship challenge""

Chandler:""..."" (I told you never to speak of this)";106;20;19;115;Very Negative;2019
"The cheque . 


Check or cheque???";341;5;4;34;Very Negative;2019
I just wanna be happy;194;5;5;21;Very Positive;2019
5:42 Chandlers Face;6;4;4;19;Very Positive;2019
"Andre: *Stacks 5000 cups and wins $5000*
Other dude: **points to a box and wins $38,000*";1412;17;14;88;Very Negative;2019
"Mrbeast now: makes someone get married

Mrbeast in 49 years: solving world poverty";323;13;12;82;Very Positive;2019
10:46 ;1;2;2;6;Very Positive;2019
Next vlog he's gonna send someone to space;2925;9;9;42;Very Negative;2019
I love how Jimmy was wearing a Dream hoodie while he was talking about the sponsor-;417;16;15;83;Very Positive;2019
Subscribe for a cookie! 100% real;487;6;6;33;Very Positive;2019
who is watching in 2024?;45;5;5;24;Very Negative;2019
I swear, Mr. Beast's channel is the only channel where I've probably watched every single second of it with a smile on my face. Mr. Beast is a credit to humanity.  I love how he just gives money away to struggling people.;642;44;36;221;Very Positive;2019
this explains why chandler loses, doesn't realize he's the one to always lose till he's actually lost. ;634;20;18;103;Positive;2019
love you mr beast ;1;4;4;18;Very Positive;2019
