text;likes;words_amount;unique_word_count;char_count;sentiment;video_date
"Mr beast:sleeping challenge!!
Chandler:drinks coffee";727;7;7;52;Very Positive;2019
"Jimmy: if you breathe you win
Chandler: chokes himself to death out of confusion";783;14;13;80;Very Negative;2019
"Chris: ""I want Chandler to win.""


I love these boys so much.";1663;12;11;61;Very Positive;2019
Chamndler isn't there for money...he is the one who always think about the team..the most humble man in mr beast videos;390;24;22;119;Very Negative;2019
"MrBeast:""It's only $50,000""

Chandler:wait WHAT";412;9;9;47;Very Negative;2019
"Mrbeast - The guy who is chandler wins
Chandler - *changes name*";811;10;9;64;Very Negative;2019
"Chandler: I need complete darkness

Me:GET THE VR SET";734;10;10;53;Very Negative;2019
chandler's definitely the most handsome though;144;7;7;46;Positive;2019
"Beast: First one to touch the ground wins

Chandler: floats";4169;10;10;59;Very Positive;2019
"Chandler **I can't handle the darkness**

Also Chandler **I want Darkness**";470;12;9;75;Neutral;2019
"Chris always splits his reward with others 
such a nice guy";759;11;11;59;Very Positive;2019
We want this idea after the new Apple Glasses;97;9;9;45;Very Positive;2019
"everybody: wow vr is so fun
chandler: darkness. imprisoning me.";1945;10;10;63;Very Positive;2019
"Mr. beast: hey chandler You automatically win 
Chandler: I REFUSE!!!";358;10;9;68;Very Negative;2019
"Mr Beast: Exist and you win 50k
Chandler: Gone, reduced to atoms.";459;12;12;65;Very Negative;2019
Мне так жалко Чендлера не разу не победил,так жалко;32;10;7;51;Very Negative;2019
"Mr beast: THE GROUND IS MONEY

Chandler: *jumps*";530;8;8;48;Very Negative;2019
"MrBeast: Chandler, exist and you win $50,000
Chandler: *Phases out of existence*";796;13;12;80;Very Negative;2019
"MrBeast: Send me a list of things you're good at
chandler:";1035;12;12;58;Very Positive;2019
Spirit of Challenge ;8;3;3;20;Very Positive;2019
"Can we just appreciate the amount of different camera footage the editor had to go through ?

This must have taken forever";613;21;20;122;Neutral;2019
"everyone else: omg i could do this for hours!


chandler:the... the darkness";2554;13;12;76;Very Positive;2019
"Chandler: Exist

Challenges: ""l'm about to end this man whole career""";899;12;12;69;Very Negative;2019
Chanlerd te queremos mucho tu estas en nuestros corazones  Saludos Desde Perú;139;12;12;77;Very Positive;2019
"Mr Beast: First one to quit wins 50000


Chandler: Lasts the longest";7774;12;12;68;Very Negative;2019
"Mr beast: first to be chandler wins
Chandler: I'm chris";1047;11;10;55;Very Positive;2019
"Mr Beast: To win you have to be Chandler 

Chandler: *becomes Garret*";563;12;10;69;Very Positive;2019
Who else is binge-watching Mr. Beast videos;84;8;8;43;Very Negative;2019
"Literally everyone:

Chandler: *Im the last of my kind*";1709;9;9;55;Very Negative;2019
