text;likes;words_amount;unique_word_count;char_count;sentiment;video_date
Subscribe and the domino guy will bring you pizza;253723;9;9;49;Very Positive;2019
"That pizza man is the most dedicated person to ever exist 

He even said he will deliver that pizza if it’s the last thing he does";2423;27;22;130;Very Positive;2019
*petition for the domino's guy to become apart of the Mr Beast team*;75820;14;13;68;Very Negative;2019
this domino’s guy really is the definition of determination;10636;10;10;59;Very Positive;2019
As someone who works at dominos as a delivery guy, this is exactly how every delivery is. Jump through all these hoops, travel up a mountain, get stiffed and quit;331;30;26;162;Very Positive;2019
"Everyone is talking about the pizza man, lets take a moment and respect Chris's beautiful singing.
3:47";1973;19;19;103;Very Positive;2019
"That pizza guy is an absolute hero
(i think im gonna cry)";635;12;12;57;Very Positive;2019
Watching these old videos gives me such nostalgia;174;8;8;49;Very Positive;2019
"MrBeast: **Makes a domino guy walk up a mountain for six hours.** 

**Buys a single pizza**

Edit: Damn, thanks for the likes!";2248;22;19;126;Very Negative;2019
"*When the pizza delivery guy climbs a mountain and arrive at MrBeast location
*I'm still worthy*";3488;17;17;96;Positive;2019
"Chris might be A mvp but everyone knows


The pizza man is the TRUE MVP";806;15;13;71;Very Positive;2019
Pizza guy has such respect to his customers and now he has my respect forever;54;15;13;77;Very Positive;2019
Can we just appreciate the cameramen that have to come everywhere that jimmy and his friends go moment of silence;2727;20;19;113;Neutral;2019
"MrBeast: the first one who give up in our challenge wins

Chandler: enjoyed the challenges";637;15;14;90;Positive;2019
"New from MrBeast
Thinking of a 24 hour challenge for 24 hours";383;12;11;61;Very Positive;2019
The determination of the pizza guy still makes me incouraged till this day;11;13;12;74;Positive;2019
Wow you let the domino man CLIMBED UP ALL THE WAY JUST TO DELIVER YOUR PIZZA what a proud man;659;20;18;93;Very Positive;2019
"""Let's cuddle for the fan fiction"" LMAO 


Also poor pizza dude";730;12;12;63;Very Negative;2019
the pizza guy, so inspirational hes my role model;247;9;9;49;Very Positive;2019
This old content was so much better than this new content;10;11;9;57;Very Positive;2019
"Chandler: I fear no mountain
Chandler: but this
*PICKLES*
Chandler: it scares me";870;13;11;80;Very Negative;2019
The Domino guy needs the award called: Most Hardworking Domino Delivery Man On Planet Earth;1731;15;13;91;Very Negative;2019
"Mr beast: whoever can stay awake the longest wins

chandler: I’m tired";649;13;13;70;Very Negative;2019
this era was mrbeast crew's peak.;7;7;7;33;Very Positive;2019
"Breaking News: Domino Man makes the greatest delivery ever
Pizza still in good condition";2039;14;14;88;Very Positive;2019
"Somebody needs their pizza and I’m going to give it to them
-Dominos Pizza Guy 2019";2393;17;15;83;Very Negative;2019
"Mrbeast: first one to climb the mountain wins

Chandler: literally jumps 4,000 feet off the mountain";582;17;15;100;Very Negative;2019
"""Name one true, respetable and legendary man in the entire world""
Me: Domino guy";1708;14;14;80;Very Positive;2019
I love how they cleaned up the place afterwards. ;67;9;9;49;Very Positive;2019
"Mr Beast: first one to be quiet for a whole 20 seconds wins 50k

Chandler: ""I brought cheese balls""";936;19;19;99;Very Negative;2019
"I love how Chandler is wearing a pink fluffy backpack with no shirt
";589;13;13;68;Very Positive;2019
JakeWeedleSentMe;105;1;1;16;Neutral;2019
"No one:


Mr Beast: Says ""we have no food"" while lying on a bag of tostidos";651;16;15;75;Very Negative;2019
"Hey, there's a little problem. We're on the moon

Pizza guy:say no more";3782;16;16;71;Neutral;2019
Can we appreciate the cameraman, who filmed them while climbing the mountain.;466;12;11;77;Neutral;2019
VikingLitteringIsBad;46;1;1;20;Positive;2019
"R.I.P Domino's guy's career
? - 2019";835;9;8;36;Very Negative;2019
"That pizza man tho 

That’s my type  of guy doesn’t give up on dominos “sayings”";216;17;16;80;Very Negative;2019
"""Somebody needs their pizza and i'm going to give it to them.''

WHAT A *LEGEND*";239;16;15;80;Very Negative;2019
miss this type of content;5;5;5;25;Very Negative;2019
"*”I’ve got so much money to give before I die”*
*-Mr Beast 2019*";1369;14;13;64;Very Negative;2019
"Mr. Beast: who exists gets 50k

Chandler: *snapped away by thanos*";615;11;11;66;Very Negative;2019
