text;likes;words_amount;unique_word_count;char_count;sentiment;video_date
Subscribe and you can come next time;127667;7;7;36;Very Positive;2019
Once again, the only YouTuber you never have to worry about clickbaiting you...;47906;13;12;79;Very Positive;2019
"Mrbeast: every human being wins 1000$
Chandler: quack quack quack";327;10;8;65;Very Negative;2019
Who else is binge-watching Mr. Beast videos;285;8;8;43;Very Negative;2019
"MrBeast: Everything in this shop is free
Chandler: *Pays*";659;9;9;57;Very Negative;2019
Nothing makes me happier than the fact that they kept Ty around just because we all loved him so much;2424;20;20;101;Negative;2019
"Parents: Nothing is free
Mr.Beast:hold my Xbox... and keep it";1048;12;12;61;Very Negative;2019
Nothing makes me happier than the fact that they kept Ty around just because we all loved him so much;29;20;20;101;Negative;2019
"Mr Beast: First one to move wins

Chandler: *freezes*";597;9;9;53;Very Negative;2019
"Innocent Man : Here you go a dollar!
Franchessica: NO!
MrBeast : THIS IS A FREE STORE!
12:25";522;17;16;92;Very Negative;2019
Mr beast's neighborhood: _im so proud of this community_;1785;10;10;56;Very Positive;2019
9:17 was MAJESTIC;4;4;4;17;Very Positive;2019
"""Ty, just be Ty. We don't care. Just be happy. That's all we want in life.""";237;18;14;75;Very Positive;2019
"Parents: Everything in this world comes with a price

Mr Beast: Allow me to introduce myself.";462;16;16;93;Very Positive;2019
"Mr Beast: challenge


Chandler: *confused screaming*";349;6;6;52;Positive;2019
Alright the speaker and cereal joke was pretty good lol;7;10;10;55;Neutral;2019
"Mr Beast: Chandler how many challenges have you lost?



Chandler: *Yes*";241;11;10;72;Very Positive;2019
How about we all support mrbeast soo much that his Merch evolves into a legit brand ;585;16;16;84;Very Positive;2019
He does so much for his community that I wish I fkn lived there;735;14;13;63;Very Positive;2019
8:35 наверно, когда она в взрослом возрасте будет это смотреть у нее будет буря эмоций;9;16;15;86;Very Negative;2019
he's such a nice guy, I can't. My heart is literally melting;161;14;14;60;Negative;2019
"Mr beast: Everyone likes free things. That’s why everything in this store is free!

Chandler:";415;16;15;93;Very Positive;2019
Most feel-good channel on YouTube. Needs own Netflix series.;227;10;10;60;Positive;2019
THE MAYOR WHY ARE U IN THE BACK OF THE LINE;28;11;9;43;Very Negative;2019
"Mom: Nothing in this world is free

MrBeast: *observe*";2196;9;9;54;Very Negative;2019
"My Mom always told me nothing in this world is free.


MrBeast: *hold my free xbox*";2742;16;14;83;Very Positive;2019
Moving the car was EPIC!;8;5;5;24;Very Positive;2019
"Mr.Beast: EVERYTHING HERE IS FREE

Chandler: Buys  food at Walmart";556;11;11;66;Very Positive;2019
"Random Person: *breathes*
Mr.Beast: For that you get $500";2727;10;10;57;Very Negative;2019
I love how ty was just picked up off the street and made into a member of the crew.;1301;19;18;83;Very Positive;2019
Mr Beast's videoa are some of the rarest videos where u never feel bored to watch .Beast keep it coming and goin man ;18;24;23;117;Very Positive;2019
"Mr Beast: EVERYTHING IS FREE AND WE LOST ABOUT $50k 

Morgs: *sweats* *cries*";460;13;13;77;Very Negative;2019
"*Mrbeast* : ""We need to make more money""

*Mrbeast 5 seconds later:* ""Everythings free""";566;13;12;87;Very Negative;2019
