text;likes;words_amount;unique_word_count;char_count;sentiment;video_date
"Subscribe and I might invite you next time ;)";161110;8;8;45;Very Positive;2019
"“This is so expensive but it’s for people who need it so I don’t care”

That’s goals";33331;20;17;84;Neutral;2019
"""This is very expensive cart but its for people in needs so i dont care""

Thank you for being this kind of person";1915;23;21;113;Neutral;2019
Me beast seriously is the most wholesome person on youtube;165;10;10;58;Very Negative;2019
"Jimmy's the embodiment of ""child-at-heart"". He enjoys having ridiculous fun, but  also going above and beyond to do the right thing.";401;24;23;132;Positive;2019
Imagine he does this by getting himself into debt via loans, and borrowing. He could have riches, anything he wants, retire at such a young age but he continues to help others in an entertaining way. Such a god send.;313;40;35;216;Very Positive;2019
"Mr: Beast: *Goes into any store*

Manager: *Ahhh sh*t I forgot to take out our new stuff*";293;18;18;89;Very Negative;2019
"Me beast with charitys and people in need or literally anyone : oh it’s just a bit off but I’ll still pay for it 

Mr beast with chandler : I SHOW NO MERCY";464;33;29;155;Positive;2019
"Oh. OH.

I can’t believe how generous this was-
I’m crying.";1120;13;11;59;Very Negative;2019
“it’s for people in need so idc.” mr. beast is such a good hearted person and wants to help everyone. i appreciate him;766;24;24;118;Very Positive;2019
"Chandler: *volleys Ice Age Baby*
Literally Everyone: This man is a legend.";843;12;12;74;Very Positive;2019
Never cried so much, I feel that lady, you are a very special man Jimmy!;78;15;15;72;Very Positive;2019
He is the sweetest person ever. He doesn't care about how much money he spends on random people, he just wants to make the world a better place;1481;29;25;143;Very Positive;2019
"Mrbeast: Spends MILLIONS of dollars on videos
The woman:
A hundred dollars of toothbrushes??? You got a lot o' money huh";1206;21;18;120;Very Negative;2019
"mr beast: ""just support the brand in any way i love you guys"" 
chris: dancing???
chandler: covering the guy in money???";383;21;19;119;Very Negative;2019
Re watching old mr beast vids feels so nostalgic;123;9;9;48;Very Positive;2019
13:30 Have a Look at Jimmy's face, he almost cried ! This shows the purity of his soul and heart  and the urge to see ppl happy  Love u jimmy AkA Mr.Beast;93;34;31;154;Very Positive;2019
Mr beast is the nicest person ever he does so much for everyone he makes so many people happy I wish I could meet him just meet him he he can change a persons life in under 30 mins he is amazing;673;42;33;194;Very Positive;2019
"“And he did it without sponsorship”

Damn 
I’ll be passing on your story to my next generation";3967;18;18;94;Very Negative;2019
"Chris : Is going to become a dad 
Mr. Beast : Has a girlfriend
Chandler : I have too many fans!";751;18;17;95;Neutral;2019
People are happy , you are good person mrbeast;10;8;7;46;Very Positive;2019
Mr.beast should be nominated best person of the year award;814;11;11;58;Very Positive;2019
MrBeast: ”Who’s cutting onions?”                     Lady: ”Me this morning for my lunch.”;321;12;12;90;Very Positive;2019
He's the kindest around  Always demonstrate kindness. ;3;8;8;54;Very Positive;2019
"Jimmy: what ever you fit int he circle I'll pay for
Me: *puts MrBeast's YouTube channel*";2206;18;18;88;Very Positive;2019
I laughed so much when they were at the furniture store and I guess the owner was super happy cuz they were about to drop so much money lol;786;29;23;139;Very Negative;2019
I love how he made sure people that needed to win, win and Chandler lost.;670;15;14;73;Very Positive;2019
3:42 chandler’s reaction was so genuine ;16;8;8;40;Very Positive;2019
"MrBeast: walks into store with his friends 

Store manager: *We’ve struck oil boys*";608;14;13;83;Positive;2019
"People: “Money can’t buy happiness”

MrBeast:  *spends 10 of thousands of dollars on making people happy and helping others*";2244;20;18;124;Very Negative;2019
"Chris: Has no pressure to make a circle tiny for Chandler
Jimmy: Chandler, you will feel terrible if you make your circle too small";1073;24;20;131;Neutral;2019
9:27 had me on the floor ;10;7;7;25;Very Negative;2019
I love how unbiased Jimmy is. He gave things to his friends, and then to people who needed the stuff to run a good cause, to people in need, black people, white people, people in wheelchairs, people who just wanted some stuff, all the peoples. If I had to bet on one human being in this world that would be the closest to becoming the new Jesus, I'd have to say, Jimmy. <3;310;74;53;372;Very Positive;2019
So is no one gonna talk about how chandler was just spreading cash on that guys arm at the end?;556;20;20;95;Very Negative;2019
"No one:

Mr.beast: playing Jenga with money stacks";1492;9;9;50;Very Negative;2019
7:45 A CHILDEN STORE;8;5;5;20;Very Positive;2019
I love how he actually makes a difference in peoples lives;404;11;11;58;Very Positive;2019
I love how mr.beast is giving to everyone with his crew. Ps: god bless mr.beast for existing in this world :3;182;23;21;109;Very Positive;2019
"MrBeast : ""I will pay for anything you put into this circle""

Me: put Mr Beast";2067;15;14;78;Very Negative;2019
Man old mrbeast was something else;21;6;6;34;Very Negative;2019
"me : hasn't watched Mr Beast in a while 

Chris : that's what my wife is , PREGO 

Me : *WAIT ACTUALLY*";723;20;19;103;Negative;2019
