text;likes;words_amount;unique_word_count;char_count;sentiment;video_date
IF THIS COMMENT GETS 100K LIKES ILL __________ (subscribe to find out what ill do);307904;15;14;82;Very Negative;2019
"“I would rather have no money than see that”
That brings tears to my eyes. I love when the right people are wealthy";2033;23;21;115;Very Positive;2019
Damn, he is so sweet. He had tears in his eyes when that woman was talking about  her husband having a heart attack...;459;23;22;118;Very Positive;2019
"That ""I get to go home"" with the little jump is so wholesome and I almost cried";245;17;16;79;Very Positive;2019
“We got blessed we’re blessing someone else” best kind of people;301;12;11;64;Very Positive;2019
All jokes aside, some of the people that they gave money to were rlly sweet, god bless.;188;17;17;87;Very Negative;2019
“I’d rather see that then have money” What a great guy;1896;12;12;54;Very Positive;2019
"Store owners: We are losing money, make more sales
Jimmy: Why is the money still here?!";161;16;15;87;Very Negative;2019
"2019: opening a free bank


2050: last to leave the moon keeps it";3847;13;13;65;Very Positive;2019
"The Kid That Said: ""Thank You MrBeast"" Melted My Heart :)";789;10;10;57;Very Negative;2019
"Dad: Nothing in America is free

Beast: Well yes But noo...";434;11;11;59;Very Negative;2019
Thank you MrBeast for your very kind attitude;99;8;8;45;Very Positive;2019
That’s actually insane. Life changing amount of money to those people. God bless each and every one of you.;225;20;19;107;Very Negative;2019
Mr Beast actually does more than most major celebrities and billionaires.;18131;11;11;73;Very Positive;2019
I don't think Mr beast realises how much he actually helps people.;418;13;13;66;Neutral;2019
“i barely got screentime i wish you could see me more”;227;11;10;54;Neutral;2019
The woman who’s home was in Haiwai, it just warmed my heart;1632;13;13;59;Very Positive;2019
"Imagine a robber coming in. 

“Gimmie all your...”

Jimmy: “Here’s all of my money!”";9264;15;14;84;Very Negative;2019
"Chris: How much money do they get?


Mr Beast: Yes.";573;10;10;51;Very Negative;2019
“I barley got screentime I wish you could see me more ”;65;11;10;55;Positive;2019
I love how he spends his money on making people happy.;1960;11;11;54;Very Positive;2019
Mr Beast should get the global peace award;6691;8;8;42;Very Positive;2019
god, jimmy crying after hearing that folks story made my heart do that thing;187;14;13;76;Very Positive;2019
;7;0;0;0;Positive;2019
I love the fact that MrBeast doesn't do these videos for the clout but because he genuinely loves helping other people out and seeing other people happy!;461;28;25;153;Very Positive;2019
"No one: 
Literally no one:
Jimmy:Lets open a free bank 
YouTube:let’s give him more money";368;18;16;89;Very Negative;2019
awe the lady who said “i get to go home” i love her;417;13;12;51;Very Positive;2019
buddy got no screen time;60;5;5;24;Very Negative;2019
"Everyone is talking about how the comment section sucks but I’m thinking about the lady that wanted to go home to Hawaii
*my heart*";970;25;22;131;Very Negative;2019
"google search: most wholesome person

*you mean: MrBeast*";445;8;8;57;Very Negative;2019
"“Oh my god I get to go home!”
Let’s be honest, *that warmed all of our hearts*";456;18;18;78;Very Positive;2019
The signs are all there dang;18;6;6;28;Very Positive;2019
That lady who got to go home to Hawaii almost made me cry;645;13;12;57;Very Negative;2019
Fun fact: money actually does grow on trees it’s just that mr beast owns them all;828;17;17;81;Positive;2019
"""We tried burning it, shredding it, even burying it. In the end, we just decided to give it all away.""";273;20;16;102;Very Negative;2019
Ay mrbeast desearia que  gente tan humilde como tu viviera para siempre;4;12;12;71;Very Positive;2019
