text;likes;words_amount;unique_word_count;char_count;sentiment;video_date
Today is my birthday, subscribe plz;260903;6;6;35;Very Positive;2019
"MrBeast: spending 24 hours in a place with no laws
Also MrBeast: **dies in a purge**";700;16;13;84;Very Negative;2019
"Chris: Does everything
Chandler: eats everything
MrBeast: Buys everything";9388;9;7;73;Very Positive;2019
imagine three knifeman was planning on killing them that night and Chris saved everybody just in time with is fever;16233;20;20;115;Very Positive;2019
WoW 2024 eating and watching old MrBeast;317;7;7;40;Very Positive;2019
"Expectation: city without laws= the purge

Reality: carefree and chill community, no pc right?";3905;14;14;94;Very Negative;2019
"On May the 7th, a legend was born

Happy birthday King Mr.Beast";529;13;13;63;Very Positive;2019
"""So people are being nice to us here :)""
Flashbacks 
""Ur GoNnA DiE""";1638;12;12;67;Positive;2019
GET THIS MAN TO 300 mil!!!;27;6;6;26;Very Negative;2019
"See look Chandler can do something 
He can play basketball";714;10;9;58;Very Positive;2019
"8:26
Wow, dude, thanks. My entire life I’ve thought I was immortal, life was a lie and you opened my eyes bro. Mad respect.";385;26;22;123;Very Positive;2019
"Chris: Everyone here is pretty nice.

Three knife man: YouR GoNA DiE!";1029;12;12;69;Positive;2019
Rewatching this video cuz jimmy making tons of master piece videos;3;11;11;66;Very Positive;2019
"Basketball hoop:

High man: Ur GoNnA dIe";2056;7;7;40;Very Negative;2019
The good thing about Mr Beast, is that the content is always original;587;13;11;69;Positive;2019
"Nobody:
Beast: what if I give you money?";1129;8;8;40;Very Negative;2019
HAPPY BRITHDAY BEAST;12;3;3;20;Very Positive;2019
"Nice. Slab City is an interesting place. Yes, it is a community where people respect each other and get to meet really colorful people.
Salvation Mountain is being maintained and restored by the near by community and good samaritans from out of the area. The hill was first inhabited and build by one person, Leonard Knight. Every day he would dedicate his time, resources and passion and his whole life to the project.
He was very welcoming and was all than more than happy to welcome people that came by to take a look and told them bout his life and the reason for the hill. 
It's a place he spent to worship and wanted to people to know about and get people to come, has his way to spread the word of the lord. All the things you see he made by hand, painted it all, built it all with mud and hay, the large branches he moved all himself.
He passed away in 2014.";332;167;103;866;Positive;2019
I’m so glad that the town denounced 3 knife man.;791;11;11;48;Very Positive;2019
when a person living in a desert recognizes you, you know what you're doing is right;1019;17;14;84;Very Positive;2019
"ربما يجب أن تذهبوا إلى الربع الخالي . . !
أظنها ستكون تجربة ممتعة، في الحقيقة لا أعلم إذا كان من المسموح الذهاب لها أم لا، لأنها ليست منطقة للعيش";5;27;26;145;Negative;2019
"basketball hoop: *exists*
3 knife man: finally, a worthy opponent! our battle will be legendary!";2128;15;15;96;Very Positive;2019
"Chris: Wanna play basketball?

Three knife man: I'm about to end this mans whole career.";2004;16;16;88;Very Negative;2019
"Tareq: So are we all dressed up for the party?
Chandler: Shirtless*";737;12;12;67;Very Negative;2019
Love  MrBeast ;7;2;2;14;Very Positive;2019
"Basketball hoop: *Exists*

3 knife man: I’m bout to end this man’s whole career.";1334;16;15;80;Very Negative;2019
"Mrbeast:3.1 million views in 6 hours 
YouTube trending list: y’all see something?";1539;15;15;81;Very Negative;2019
"man: does anyone skateboard? 
chris: *raises hand* “i do but i forgot it at home”
man: you fü€k£d up";1979;21;19;100;Very Negative;2019
Love you mrbeast ;4;3;3;17;Very Positive;2019
"Desert: *exists*
Mr Beast: It’s free real estate";1452;9;9;48;Very Negative;2019
"Slab city: * has no laws. Free to do whatever *

Also Slab city: * open mic night *";845;15;13;83;Very Negative;2019
"city: *no law*

me: * signed up club penguin without parent consent*";2122;11;11;68;Very Negative;2019
Ông cụ thật đáng yêu. Đã 3 ngày không án mạng rồi, hãy duy trì ráng đủ 1 tuần nhé, và rồi lỡ làm bể cái gì thì hãy nói nó đã bể sẵn rồi ;1;35;30;136;Very Negative;2019
Jimmy is the kind of person to give other people money on his *own* birthday.;577;15;15;77;Very Negative;2019
"Three knife man: 


Basketball Hoop: y u do dis 2 me";472;11;11;52;Neutral;2019
"Jimmy : No electricity!


Also jimmy : There are lights at the party!";1279;11;10;69;Very Negative;2019
Уже пять лет прошло!Прекрасно);4;5;5;30;Very Positive;2019
"The purge on tv: AHH BLOOD HORROR GUNS!!

Purge in real life: you wanna come to the open mic?";2232;19;17;93;Very Negative;2019
"*Oh no.. that little cave in the beginning was made built and painted by a artist who was really into his work until he died, it’s still beautiful but barely anyone knows his story ;-;*";424;35;33;185;Neutral;2019
"Chris:I’m sick...
*2 seconds later...
Chris:IM SICK";408;10;8;51;Very Negative;2019
Happy new year;3;3;3;14;Very Positive;2019
"*them being surprised that there’s actually stuff in the middle of the desert*

me who lives in arizona:";1780;19;17;104;Neutral;2019
"Remember this could have gone horribly wrong especially with mr knife man
Stay safe Mr. Beast

Also happy birthday Mr. Beast";318;21;18;124;Very Positive;2019
"Mr Beast: NO ELECTRICITY 






Also Mr Beast: The party’s lit up with such cool lights";339;16;14;87;Very Negative;2019
4:26 Indian meme from muna Bhai MBBS ;1;8;8;37;Positive;2019
