text;likes;words_amount;unique_word_count;char_count;sentiment;video_date
Subscribe right now and you might be picked to be in my next video! (its epic);193344;16;15;78;Very Positive;2019
I would have just touched the store.;147002;7;7;36;Negative;2019
mr beast for president;15451;4;4;22;Very Positive;2019
that teacher! I love that!!!!!! These moments just makes it feel more special then anything else!!! Glad it is a person who needs it! thank you Jimmy (and team) for doing that!;3797;32;28;176;Very Positive;2019
Since 2019, I've watching yousr videos. I don't get bored even i watched it again;83;17;15;81;Very Positive;2019
God bless Jimmy sharing is caring!!!;10763;6;6;36;Very Positive;2019
Mrbeast the living santa claus;77779;5;5;30;Very Positive;2019
Buy a 900,000 jewelry item, sell it for 850,000 boom you walk away with a ton of cash.;1724;20;18;86;Very Negative;2019
I love seeing MrBeast’s contestants get money and other items;26;11;11;61;Very Positive;2019
MrBeast has truly lived up to his name;4443;8;8;38;Very Positive;2019
That’s a smart kid! I would’ve went straight for the gift cards  lightweight and easy to get!;3778;19;19;93;Very Positive;2019
Lmao ! That is 900 IQ kid who grabbed gift cards;13482;10;10;48;Very Negative;2019
First time I’ve ever cried watch a video and it was when the teacher got the money I felt so happy for her and her students ;4;27;23;124;Very Positive;2019
Gift cards was Pog by the kid.;2994;7;7;30;Very Positive;2019
Imagine this actually happening to you;3236;6;6;38;Very Positive;2019
"Jimmy : “whatever you touch I’ll buy”
Me :  touches Jimmy";3258;10;9;58;Very Positive;2019
9:28 It was funny to see that in the all audio track (except english) they put V8 sound in the Tesla;4;22;20;100;Very Negative;2019
"Sean: *grabbing as many games as he can*

Chandler: “IM GETTING THESE POKEMON CARDS!”";398;14;13;85;Very Positive;2019
The teacher one made me really happy. You’re a good man Jimmy.;4173;13;13;62;Very Positive;2019
Little kid was GENIUS grabbing all the gift cards. He saved the day;4442;13;12;67;Very Positive;2019
‏‪7:57‬‏ I want to be a student of this teacher;8;11;11;47;Very Positive;2019
I was a teacher for 12 years.  I was bawling while I watched how generous you were to that angel teacher.  I don’t know how you do it, but you are incredible! Thank you!;850;35;26;169;Very Positive;2019
honestly i love how he doesn’t make it hard on them and kinda lets it pass;653;17;16;74;Positive;2019
Let’s appreciate the checkout people who had to scan all of those item;353;14;14;70;Neutral;2019
"The guys have fun  
The store owner";54;7;6;35;Positive;2019
I love that everyone is helping the person who’s “competing”;290;11;11;60;Very Positive;2019
The guy that’s grabbed the gift card is so smart. Honestly I wouldn’t have thought of that;551;19;17;90;Very Positive;2019
"Santa: *just chills*
MrBeast: I'm about to end this man's whole carrier";579;14;14;71;Very Negative;2019
Jimmi est vraiment génial ;20;4;4;26;Very Positive;2019
The only guy that actually gets paid for giving away money...;481;11;11;61;Very Negative;2019
i just realized mr beast is literally the only person to every legally be able to film in walmart;970;19;18;97;Very Negative;2019
The kid who grabbed the gift cards in so smart;307;10;9;46;Very Positive;2019
Есть хорошие и доброжелательные люди ;1;5;5;37;Very Positive;2019
this guy's literally santa, but except he doesn't disappear;404;11;11;59;Neutral;2019
I love how his friends help all the people to get tge stuff they want;259;15;15;69;Very Positive;2019
Wow 10 Million View in 13 Hours That's Epic;717;10;10;43;Very Positive;2019
I love Mister Beast!!! He is amazing and helps all kinds of people.;1;13;13;67;Very Positive;2019
I love how jimmy makes people cry and then leaves;295;10;10;49;Very Positive;2019
"“Why does he need 17 weed wackers?” 

Chris’s dad: my goals are beyond your understanding";696;16;16;89;Very Negative;2019
The kid was pretty smart to grab the gift cards;472;10;9;47;Positive;2019
9:53 BRO'S HAND IS A BLOOD HAND;26;9;8;31;Very Negative;2019
That was a high IQ play grabbing all of the gift cards, he's going places;866;16;16;73;Very Negative;2019
Chander: “I’m getting these Pokémon cards” the words of a true legend;457;13;13;69;Very Positive;2019
"Person: * exists *
MrBeast: *so you have chosen money...*";303;8;8;58;Very Negative;2019
Wow even now he still does thease nice things for people in need he is so kind;1;17;16;78;Very Positive;2019
"Grabbing the gift cards?
This young man is going places.";591;10;10;56;Very Negative;2019
MrBeast is this type of person who deserves to disable an adblock;147;12;12;65;Very Negative;2019
The kid who went straight for the gift cards is a genius;636;12;11;56;Very Positive;2019
سبحان الله وبحمده سبحان الله العظيم، أعتقد والله أعلم الموسيقى والاسبال في اللباس والشخصيات الغير مستتره والإسراف بالنعمه ذنوب جاريه انصحك تبعدها عنك وتزيلها الله يهديك ويرعاك;1;27;24;175;Very Positive;2019
Legend has it the kid is still redeeming all those gift cards;413;12;12;61;Very Positive;2019
That kid that grabbed the gift cards is a genius;392;10;9;48;Very Positive;2019
Mr.Beast always does really kind stuff and let’s people once us fans should do something for him! Oh and happy 2021;323;23;22;115;Very Positive;2019
MrBeast, I love your videos;7;5;5;27;Very Positive;2019
"Santa: *Exists*
MrBeast: I'm gonna end this man's whole career";498;12;12;62;Very Negative;2019
hope that teacher is having the best time of her life and enjoying with her students;434;16;15;84;Very Positive;2019
"Teacher: “Trying to think of useful stuff for students”
Karl: “GAMER HEADSETS”";641;12;12;78;Positive;2019
5:38 the dance;2;4;4;14;Very Positive;2019
Does anyone else get teary whenever he gives money. Because you need money.;295;13;12;75;Very Negative;2019
It never even occurred to me that Jimmy would have a bodyguard;214;12;12;62;Negative;2019
"Those poor guys having to scan *EVERYTHING*




Edit: 315 likes in 24 hours. Seriously. How the heck?!?";309;17;17;103;Very Negative;2019
