text;likes;words_amount;unique_word_count;char_count;sentiment;video_date
"GO SUBSCRIBE TO MY BROTHER!
https://www.youtube.com/channel/UC4uKK_YwAxTfad3x8cAJb6A";46148;11;11;84;Very Positive;2019
I think its safe to say Mr. Beast wins the best brother award.;1014;13;13;62;Very Positive;2019
Mr Beast gives his brother $100k, while my siblings don’t even give me a piece of chocolate.;31434;18;18;92;Very Negative;2019
"Mr Beast: *enters store*


Cashier: *STONKS*";677;6;6;44;Very Negative;2019
What you do for the community and the people that you come in contact with is just completely awesome Mr. Beast!!;98;21;19;113;Very Positive;2019
Jimmy’s mom/dad literally did the best job ever raising them .;470;12;12;62;Very Positive;2019
"Teacher: ""What do you want to be when u grow up?""

Me: Mrbeast friend or sibling";546;16;16;80;Neutral;2019
"Mr. Beast really out here helping out service workers and respecting elders by calling everyone ""ma'am"" and ""sir""";187;19;17;113;Very Positive;2019
love how supportive jimmy is;56;5;5;28;Very Positive;2019
Wherever Mr Beast goes, he makes people around him happy.;3853;10;10;57;Positive;2019
Good life lesson: Nothing in life is free unless your shopping with MrBeast;213;13;12;75;Positive;2019
"Nobody:

Mr beast: I bought a private island to play irl Minecraft.";372;12;12;67;Very Negative;2019
Love how supportive Jimmy is.;41;5;5;29;Very Positive;2019
"*Grows His Brothers Channel To 500K In A Matter Of Days*

*Stonks* ";398;12;12;67;Very Negative;2019
MrBeast son is going to be one lucky person;3069;9;9;43;Very Positive;2019
"Teacher: What do you want to be when you grow up 

Me: Mr Beast’s Friend";841;16;15;72;Very Positive;2019
The Best brother in the Word;14;6;5;28;Very Positive;2019
"Tfue: giving my bro 10.000$

MrBeast: that’s cute";1090;10;10;49;Very Positive;2019
"MrBro: I wish i could have a popular youtube channel with a good starting budget
MrBeast: Hold my credit cards";502;20;18;110;Neutral;2019
I gave my brother a dollar once, it's nice to help out siblings isn't it;781;17;16;72;Neutral;2019
You are the best! I am very glad that there are people who help those in need.There are still good people on this planet;5;25;21;120;Very Positive;2019
"Jimmy’s brother: *spends a bunch of money*


Chandler: mY SoDa! ";566;11;11;64;Very Positive;2019
My siblings will give me 50 cents and tell me to “go crazy”;615;13;12;59;Very Positive;2019
"Mr.Beast, friends and family: *enters a shop*


The employees: we eating good tonight bois";3461;15;15;90;Positive;2019
Que buen hermano eres, así quisiera tener un hermano bueno como tú que ayudas a tu familia y a las demás personas.;63;22;19;114;Very Positive;2019
"No one:
Literally no one:
Mr.Beast: *gives brother a career*";526;11;9;60;Very Negative;2019
Y'all should rent out a water park and do a last to leave the lazy river challenge;875;18;17;82;Very Negative;2019
"teacher: what do you want to be when you grow up?

me: mr beasts friend or sibling";1296;17;16;82;Neutral;2019
That makes me so happy to see cj so happy ;14;10;8;42;Very Positive;2019
the best thing about this channel is it’s just so wholesome and makes me smile when they make others happy;123;21;21;106;Very Positive;2019
"MrBeast: Approaching Best buy

Best buy: Be ready, Assemble the best employees";321;12;9;78;Very Positive;2019
"2019: Last to leave car gets car


2039: Last to leave the moon gets the moon";702;16;9;77;Very Negative;2019
Thank you for uploading these types of videos;1;8;8;45;Very Positive;2019
Go to a university, make people have a Rock Paper Scissors tournament, and pay for the winners tuition;1141;18;17;102;Very Positive;2019
Nothing better than watching people buy things you can't afford;281;11;11;63;Negative;2019
"Teacher: What do you want to be when you grow up?
Me: MrBeast’s friend";895;15;14;70;Very Positive;2019
Súper Mr Bro, felicidades por tener un hermano tan bondadoso aún siendo tan exitoso;3;14;13;83;Very Positive;2019
All jokes aside Mr. Beast is really nice for making his brother so successful.;133;14;14;78;Very Positive;2019
"MrBeast: Exists

The cashier of any store he walks into: *STONKS*";1668;11;11;65;Very Negative;2019
When I ask money to my brother, I receive words.;574;10;9;48;Very Negative;2019
Hola Jimmy saludos desde Colombia, no tienes un parecido con tu hermano , felicidades por el empujón que le diste sigue así ;9;21;21;124;Very Positive;2019
Mr Beast: (Sees brother) I’m about to begin this man’s whole career;505;14;14;67;Very Positive;2019
Lmao “you spent an entire college tuition at Best Buy” really triggered me ;502;13;13;75;Very Positive;2019
I’ll be lucky if my brother shared his cookie with me;682;12;12;53;Neutral;2019
Good  always help your brother to grow. ;1;7;7;40;Positive;2019
"Mom: *Money Can't Buy Happiness*
MrBeast: *Uploads*
Me: *Stares In Happiness*";208;12;11;77;Very Negative;2019
I did the same challenge with my bro except I gave him 5 dollars;1684;14;13;64;Very Negative;2019
Mr beasts brother reminds me of that nerd in polar express ;385;11;11;59;Very Positive;2019
Anyone else notice Hulk Hogan in the backseat of the car at the restaurant close to the outro;3;18;15;93;Very Negative;2019
Mr beasts child is going to be one lucky person;2934;10;10;47;Very Positive;2019
*Lol my brother doesn't even give me a piece of his pizza*;4645;13;13;58;Very Negative;2019
"*knows mr beast*

money: let me introduce myself";283;8;8;48;Very Positive;2019
