text;likes;words_amount;unique_word_count;char_count;sentiment;video_date
Go buy the new Feastables bar!;158869;6;6;30;Very Positive;2023
Make a zombie survival challenge where you get a ton of people to play zombies and a few people to play survivors. Rent out another abandoned town, and play the most crazy round of tag ever. If a zombie tags a survivor the survivor is eliminated. Even better if the challenge lasts a couple days to really get that survival feeling.;5413;61;41;332;Very Positive;2023
imagine exploring a random abandoned city and running into mr beast;4851;11;11;67;Very Positive;2023
Super fun adventure! Best zombie apocalypse shelter ever;41;8;8;56;Very Positive;2023
It would be so cool if they could simulate a zombie apocalypse, last person standing wins;5247;16;16;89;Neutral;2023
*Jimmys cameraman is the bravest person on earth.*;4531;8;8;50;Very Positive;2023
That city if for something is named Kupari in Croatia , the Yugoslavian Army destroyed the settlements during the Croatian War of Independence from 1991-1995;2736;25;23;157;Very Negative;2023
Mythpat dubbing ;51;2;2;16;Neutral;2023
Imagine being in a city alone and just seeing jimmy and his friends exploring;630;14;13;77;Positive;2023
This serves as an example for how horrific the Yugoslav wars were;918;12;12;65;Very Negative;2023
Respect to the cameraman too for surviving the challenge!;3155;9;8;57;Very Positive;2023
Mr beast is the type of guy who would ask the zombies in a zombie apocalypse to do a challenge with him.;3003;22;20;104;Positive;2023
Someone was in there recently! Jokic MVP;278;7;7;40;Very Positive;2023
That was actually sad to see the empty city and the two lone cats out there, surviving.;981;17;16;87;Negative;2023
7:01 Jokić MVP;5;4;4;14;Very Positive;2023
MYTHPAT voice is perfect ;399;4;4;25;Very Positive;2023
Mythpat voice is perfect;528;4;4;24;Very Positive;2023
Mythpat bhaiii voice is insane;196;5;5;30;Very Negative;2023
4:13 CROATIA MENTIONED RE AHHH;6;6;6;30;Very Negative;2023
Its still a mystery on who was walking when jimmy and his team were exploring;389;15;15;77;Positive;2023
Mythpat's voice suits so well on jimmy;197;8;8;38;Very Positive;2023
we ask for a extra long version !;610;7;7;33;Neutral;2023
Udah 30 tahun terbengkalai tapi gak ada yang horor-horor. Klo di Indonesia, bakal di bikin gimik. Ada poconglah, ada suara nangislah, ada mbak kuntilah. Macam-macam. Memang SDM yang berbeda bisa m3nghasilkan vidio yang berbeda;4;36;27;226;Negative;2023
MYTHPAT VOICE IS PERFECT!!  (Audio track) (zulu);125;7;7;48;Very Positive;2023
"Wow, the video quality is on another level! The visuals, sound, and editing are all perfect. You can tell the creator puts their heart into it! """;5;26;24;145;Very Positive;2023
MYPHAT bhaiiiii nailed it, make Zulu [ mythpat's voice] permanent;381;10;10;65;Very Positive;2023
"mythpat bhaiiiiiiiii
love your voice make zuku voice permanent";249;9;8;62;Very Positive;2023
Congratulations mythpat Bhaiiiiiiiiiiiiiiiii;89;3;3;44;Very Positive;2023
Save the cat;129;3;3;12;Very Positive;2023
Imagine that you’re a hobo, walking through an abandoned city at night, trying to find food and then you see sleeping Mr beast and crew.;630;26;24;136;Positive;2023
Mythpat's voice dubbing is just perfect for Jimmy ;490;9;9;50;Very Positive;2023
кто хочет чтоб крисс стал парнем?;1;6;6;33;Very Negative;2023
Mythpat's dubbing is just Fantastic.;639;6;6;36;Very Positive;2023
Bro the random Jokic MVP grafiti has my heart;702;9;9;45;Very Positive;2023
Mythpat's voice is much more clear make him permanent;171;10;10;53;Positive;2023
1 year ago now is crazy.;2;6;6;24;Very Positive;2023
"Mythpat ki awaz is perfect
We want more of him ";338;10;10;47;Very Positive;2023
Mythpat voice suits mrbeast;385;4;4;27;Positive;2023
Mythpath's dubbing is so good mann;155;7;7;34;Very Positive;2023
সত্যিই এটা খুবই অসাধারণ সুন্দর ;2;12;12;31;Very Positive;2023
MYTHPAT voice is perfect ;504;4;4;25;Very Positive;2023
Mythpat Bhai ka voice la jabab ha ;130;7;7;34;Very Negative;2023
Mythpat  bhai rocked public shocked ;1;5;5;36;Very Negative;2023
"7:00

Jokic MVP! Even those ghosts grafiti homies knew it would gonna happen";360;14;14;76;Very Positive;2023
Mythpat voice is the best for mrbeast;305;7;7;37;Very Positive;2023
Mythpat dubbing is amazing loved it ;75;6;6;36;Very Positive;2023
Shoutout cameraman;3;2;2;18;Positive;2023
MYTHPAT BHAIIII  ZABARDAST DUBBING ;163;4;4;35;Neutral;2023
Im genuinely interested about that other guy on the island;631;10;10;58;Very Positive;2023
Mythpat voice is love ;118;4;4;22;Very Positive;2023
1:09 WHY DO YOU NEED SOOOOO MUCH TOILET PAPER;5;10;10;45;Very Negative;2023
Congratulations Mythpat bhaiiiii! ;231;3;3;34;Very Positive;2023
Mythpat voice is best ;276;4;4;22;Very Positive;2023
Mythpat voice was so amazing;118;5;5;28;Very Positive;2023
Tuyệt vời ;2;2;2;10;Very Positive;2023
Bro made it to croatian news with this;373;8;8;38;Very Positive;2023
Mythpat voice just amazing ;329;4;4;27;Very Positive;2023
"The ""Jokic MVP"" graffiti is legendary";1243;6;6;37;Very Positive;2023
3:20 !two cats!;3;4;4;15;Very Negative;2023
Mythpat voice is so good ;150;5;5;25;Very Positive;2023
The lurker remains lurking.;179;4;4;27;Negative;2023
Mythpat bhaiiiiiiiiiii love the (zulu) dubbinghoping for more zulu dubbing;195;10;9;74;Very Positive;2023
salsasalsasalsasalsasalsasalsasalsa;1;1;1;35;Very Positive;2023
Mythpat voice is crazy;175;4;4;22;Very Negative;2023
Mythpat voice is just crazy ;108;5;5;28;Very Negative;2023
The cameraman on the other side did the whole seven days with respect;2212;13;11;69;Positive;2023
This city would be cool in a zombie or dinosaur movie;1;11;11;53;Positive;2023
The Mysterious Man in the abandoned city still holds a mystery.;1246;11;10;63;Positive;2023
mythpath is a legend >>>>>>>>>>>>>>;128;4;4;35;Very Positive;2023
Mythpat’s voice fits so well;428;6;6;28;Very Positive;2023
 4:41;1;2;2;5;Positive;2023
Mythpat  x Mr beast  = Accomplished ;199;5;5;36;Very Positive;2023
Mythpat Voice is amazing;88;4;4;24;Very Positive;2023
Jokić MVP on the wall got me dying;490;8;8;34;Very Negative;2023
Success mission  bro I love james brother ;1;7;7;42;Very Positive;2023
He should renovate the city and turn it into a community;804;11;11;56;Positive;2023
7 days on the moon would be great;423;8;8;33;Neutral;2023
Mythpat Rocked ;147;2;2;15;Very Positive;2023
The last of us ;42;4;4;15;Very Positive;2023
Mythpat voice is lit ;143;4;4;21;Neutral;2023
MYTHPAT VOICE WAS JUST AWESOME;135;5;5;30;Very Positive;2023
7:00 Jokic MVP;380;4;4;14;Very Positive;2023
Mythpat  omg is really nice for the first time;1;9;9;46;Very Positive;2023
Imagine Mr.Beast Pays the construction workers to rebuild Kupari abandoned city;119;12;12;79;Very Negative;2023
Mr beast should try 7 days the woods;179;8;8;36;Very Negative;2023
Mythpat=mrbeast = super fun;94;4;4;27;Very Positive;2023
Respect to the cameraman he survived till the end without taking credits;597;12;11;72;Positive;2023
Mythpat nailing it.;457;3;3;19;Very Negative;2023
MYTHPATH + MR. BEAST = MASTER PIECE;167;5;5;35;Very Positive;2023
9:43;1;2;2;4;Neutral;2023
7:00 Jokic for MVP;407;5;5;18;Very Positive;2023
How many people noticed the jokic MVP in the dark hallway;281;11;10;57;Very Positive;2023
Mythpat+Mr beast=super fun;309;5;5;26;Very Positive;2023
He is the one who said for the content  ‏‪0:12‬‏;10;11;10;48;Very Negative;2023
Mythpat bhaiiiiiiiiiiiiiiiiiiiiiiiii best voice;79;4;4;47;Very Positive;2023
"The ""Lurker"" was literally just some random guy who walks his dog in an abandoned city. I mean, it doesn't sound that weird we do a bunch of crazy things here in the Balkans";342;35;33;173;Negative;2023
That Glass breaking sound was literally straight from Minecraft;210;9;9;63;Very Negative;2023
Mrbeast is best youtubers ;3;4;4;26;Very Positive;2023
Mythpat is best voice dubber;68;5;5;28;Very Positive;2023
Survive a zombie apocalypse for 7 days! It would be a very interesting challenge!;1905;14;13;81;Positive;2023
