text;likes;words_amount;unique_word_count;char_count;sentiment;video_date
Subscribe and you could be in a future video!;164803;9;9;45;Very Positive;2023
Jimmy is always LEVELING UP! This is insane.;68129;8;7;44;Very Negative;2023
Tom Brady + Pete Davidson? This is another level!;14924;8;8;49;Very Positive;2023
1:42 IT THAT BLIPPI;17;5;5;19;Very Negative;2023
$1 Jar Vs. $1,000,000,000 Jar;84710;8;4;29;Very Negative;2023
*This $1 Yacht is insane* ;9122;5;5;26;Very Negative;2023
"7:35

Is that Jaime Jaquez?!";11;6;6;28;Very Negative;2023
You're killing it jimmy!;6622;5;5;24;Very Positive;2023
Mr. Beast is a walking W;2203;6;6;24;Very Positive;2023
Never fails to entertain! ;5008;4;4;26;Very Positive;2023
"6:45 HAPPY BIRTHDAY, BRO!!!!
";22;5;5;29;Very Positive;2023
Jimmy went from filming in his room to filming with Pete Davidson and Tom Brady. What an inspiration.;7435;18;17;101;Very Positive;2023
Jimmy went from filming in his room to filming with pete Davidson and Tom brady what an inspiration;5080;18;17;99;Very Positive;2023
1:20 It's funny, but Jimmy really supports his friends, as any caring parents support their children. This is a very sweet and inspiring friendship =);109;26;26;150;Positive;2023
1 feastables = 1 friendship and life;101;6;5;36;Very Positive;2023
What a clever way to market and sell a product.  Mr. Beast is truly a pioneer of this generation.;2825;19;17;97;Very Positive;2023
Mr beast you are a good guy keep it up;1307;10;10;38;Very Positive;2023
Even at almost 46 years of age, Brady’s spirals, form, accuracy are still ;2607;14;14;74;Very Positive;2023
An exciting adventure with your friends, buddy. ;3;7;7;48;Very Positive;2023
Mr Beast never disappoints. Great to see the random Pete Davidson appearance;848;12;12;76;Very Positive;2023
It’s insane how Jimmy has the craziest videos, but still keeps a better upload schedule than most youtubers.;2772;19;19;108;Positive;2023
4:40 goated transition;232;4;4;22;Positive;2023
"  1 ?
  ";10;1;1;8;Very Negative;2023
The fact that Mr beast has unlocked celebrity guest appearances is something mind boggling;737;14;14;90;Negative;2023
Excellent, thank you for sharing with us. Greetings from Margarita Island, Venezuela.;4;12;12;85;Very Positive;2023
This is insane. Thanks Jimmy for entertaining me and millions of others across the world.;583;15;15;89;Very Positive;2023
Good to see Pete hanging around some good people ;435;9;8;49;Positive;2023
I'm perpetually amazed by how well edited and entertaining these are;1453;12;12;68;Very Positive;2023
J'espère qu'un jour tu auras les 500 million d'abo.;12;12;12;51;Very Negative;2023
The level of commitment that this man puts into trying to entertain his audience is insane. Props to the entire team for putting these together;1037;25;23;143;Very Negative;2023
10:00 TB12!ITS GOAT TIME!;117;6;6;25;Very Negative;2023
getting tom brady in this vid is wild;1203;8;8;37;Very Positive;2023
Мистер бист топ это видео моё самое любимое про яхты;5;10;10;52;Very Positive;2023
Mr. Beast has completely changed my outlook on life. I have been in a really dark place the last few years and thanks to him I feel better everyday! Thank you Mr Beast for everything you do for you dedicated followers! Cheers!;115;42;36;226;Very Positive;2023
5:12 rumor has it, it's still going down to this day;131;13;12;52;Neutral;2023
It's always good to see a balance between his philanthropy and his enjoyment with his friend;403;17;15;92;Positive;2023
Jamaica Flag  Says It All, Best Place On Earth, 10 Million Dollar Boat  ;1;13;13;72;Very Positive;2023
The fact that Mr Beast is featuring Tariq more and more in his videos is awesome. Something tells me he’s going to be a main character;1120;27;25;134;Very Positive;2023
1:21 this was so cute idk why;148;8;8;29;Very Positive;2023
Imagine being this dudes friend. What a blessing.;755;8;8;49;Very Positive;2023
TEAM  FEASTEABLES;3;2;2;17;Very Positive;2023
"2:15 
It's the ""why don't u use toilet paper "" ... ""ur so American "" ";161;15;15;69;Very Negative;2023
The amounts of money this man spends is absurd, props to him for doing this.;1195;15;14;76;Very Negative;2023
8:32 KARLS HOWLS MOVING CASTLE SHIRT IS MY LIFE;38;10;10;47;Very Positive;2023
Happy birthday Jimmyf;2;3;3;21;Very Positive;2023
It’s so amazing how hard jimmy is;74;8;8;33;Very Positive;2023
4:06 these guys really wanted pizza;117;7;7;35;Positive;2023
5:03 is just too funny ;83;6;6;23;Negative;2023
7:50 got me laughing so hard;2;7;7;28;Very Negative;2023
It's always good to see a balance between his philanthropy and enjoyment with his friends;1341;16;15;89;Positive;2023
The amount of time, effort and money he puts in each of his videos is actually astounding. Thank you Jimmy.;2609;20;19;107;Very Positive;2023
"10:35 ""you ladies alright"" jit ahh ";90;7;7;35;Very Negative;2023
The $1 yacht is a cool tourist attraction lol;13;9;9;45;Very Positive;2023
That 1$ yacht will be forever remembered.;93;7;7;41;Very Positive;2023
I‘m honestly impressed that he was able to chart the 3rd largest cruiseship in this entire world;556;18;18;96;Very Positive;2023
Pete & Jimmy might be the combo we didn't know we wanted;169;12;11;56;Neutral;2023
Last one is icon of the  season;8;7;7;31;Very Positive;2023
12:16 I’d get lost within 20 seconds ;68;9;9;37;Very Negative;2023
Pete Davidson and Mr. Beast, the duo we never knew we needed;48;12;11;60;Very Positive;2023
Jimmy always staying humble and selfless, letting a homeless man on the 50 million dollar boat to give him food and shelter, what a man;340;25;22;135;Very Positive;2023
    ;9;0;0;4;Positive;2023
