text;likes;words_amount;unique_word_count;char_count;sentiment;video_date
Props to Blake for actually trying to do the courses and making the challenge more entertaining, you should definitely bring him back.;79197;22;20;134;Positive;2023
Man Blake was the most fun guy to watch, he actually made it way more compelling;4541;16;16;80;Very Positive;2023
Eagle sounds everytime blake moves ;76;5;5;35;Very Positive;2023
The wall hop was unexpected. Impressive;478;6;6;39;Very Positive;2023
Huge props to the designers and editors. The set was in the spot. Huge props;2559;15;11;76;Very Positive;2023
This set needs to be sold for a recurring show. It's insane that this all exists for one episode.;2743;20;18;97;Very Negative;2023
Props to Blake for actually trying to do the courses and making the challenge more entertaining, you should definitely bring him back;2971;22;20;133;Positive;2023
Bring Blake back for another video he did way better than anyone else;59;13;13;69;Very Positive;2023
Huge props to the editors and desingers the set was spot on This is absolutely next level content for years to come.;3008;22;20;116;Very Positive;2023
Respect to the camera man who went into open space for these epic shots;3375;14;14;71;Very Positive;2023
8:25 - best moment in the whole video that gave me goosebumps;64;12;12;61;Very Positive;2023
huge props to the camera man for making it through all those challenges!;5262;13;13;72;Very Positive;2023
This set needs to be sold for a recurring show. It's insane that this all exists for one episode.;1800;20;18;97;Very Negative;2023
BRING BACK BLAKE;63;3;3;16;Very Positive;2023
Man Blake was the most fun guy to watch, he actually made it way more compelling;1272;16;16;80;Very Positive;2023
This set needs to be sold for a recurring show. Its insane that this all exsist for one episode.;912;19;17;96;Very Negative;2023
This guy went from being a chill Minecraft player to one of the most famous YouTubers entertaining and helping people all over the world. It’s crazy how far he’s come...;390;32;30;169;Very Positive;2023
I love the eagle screech every time Blake jumps;4;9;9;47;Very Positive;2023
Jimmy has no boundaries on how crazy his content gets and he always makes our day or night even better;2672;20;20;102;Very Positive;2023
This is insane Mr Beast!! Nicely Done ;8984;7;7;38;Very Positive;2023
"Man Blake was the most fun guy to watch, he actually made it way more compelling
Edit: 1.1k!?!";1370;19;19;94;Very Positive;2023
Bring Blake back, he made it super!;2;7;7;35;Very Positive;2023
This set needs to be sold for a recurring show. It's insane that this all exists for one episode.;1231;20;18;97;Very Negative;2023
jimmy is a legend, he listened to his audience who wanted longer more personal videos and delivered better than amazon ever could;600;22;22;129;Very Positive;2023
for a channel to just get better and better and never dip in quality is insane.  loved the personalities;1918;19;17;104;Very Positive;2023
bring all of those people back;5;6;6;30;Very Negative;2023
Jimmy's videos have become full-time action movies at this point;7126;12;12;64;Very Positive;2023
the fact that all of them made it to the box in 3 seconds after 7 HOURS in that little prison with no warning is INSANE;11411;26;23;119;Very Negative;2023
Jimmy literally makes better videos than many films out there. He’s literally a beast;1857;15;14;85;Very Positive;2023
6:45 this whole room uses the Godzilla v Kong playlist;2;11;11;54;Very Positive;2023
This is crazzzyy The tension is serious! lol I’m rooting for #10!;1830;13;12;65;Very Negative;2023
Forget corn mazes, laser mazes are all the rage now ;6599;10;9;52;Very Negative;2023
On level 4 bro really said “have fun” ;20;8;8;38;Positive;2023
This is Crazy ;2017;3;3;14;Very Positive;2023
This is how you know you’ve made it. As if anyone else didn’t already say it, this guy deserves every bit of it for his generosity and philanthropy.;670;30;26;148;Very Positive;2023
Huge props to the set designers, the sets were spot on!;1020;11;10;55;Very Positive;2023
if yall didnt notice 10 is rayne from the isolation chamber video;5;12;12;65;Very Negative;2023
It's insane that this all exists for one episode.;2136;10;10;49;Very Negative;2023
Props to Blake for actually trying to the courses and making the challenge more entertaining, you should definitely bring him back.;234;21;19;131;Positive;2023
Huge props to the editors and designers the set was spot on This is absolutely next level content. No Youtuber can reach this height of content for years to come.;1267;30;26;162;Very Positive;2023
We all love Karls mom;4;5;5;21;Very Positive;2023
Huge props to the editors and designers. Everything was amazing.;709;10;10;64;Very Positive;2023
This set was next level. Your production quality is amazing.;180;10;10;60;Very Positive;2023
"Boys don't have patient 
*Girls always do smart work and hard work*";4;13;12;67;Very Positive;2023
The production level is improving exponentially every week this guy is setting a higher bar for himself.;743;17;16;104;Negative;2023
The sheer level this dude is on is actually insane. Just...wow.;1190;12;11;63;Very Negative;2023
Wut! This is what Beast Games should have been. Not throwing a ball in a giant cup and forcing bribes.;15;20;19;102;Very Positive;2023
"Blake was amazing you should absolutely bring him back in other challenges cuz he was the guy who made everything suspenseful
Huge props to the set designers and the contestants";313;30;27;177;Very Positive;2023
