text;likes;words_amount;unique_word_count;char_count;sentiment;video_date
Every family who adopted a dog was fully vetted and approved by the animal shelter ;255152;15;15;83;Very Positive;2023
Literally cried after Buffett got adopted ;61929;6;6;42;Very Negative;2023
Thanks! For making this world a better place for dogs!;2591;10;9;54;Very Positive;2023
What adorable puppies! Thank you very much, Me Biht, for rescuing them ;48;12;12;71;Very Positive;2023
We made the right person famous ;73225;6;6;32;Very Positive;2023
"Dogs are man's best friend and indispensable companion
thank you for their efforts";10007;14;14;82;Very Positive;2023
Thank you Jimmy for giving all those puppy doggos a good home! ;2598;12;12;63;Very Positive;2023
What adorable puppies! Thank you so much, Me Biht, for rescuing them ;22;12;12;69;Very Positive;2023
As a grown man, this puts tears in my eye. Mr.Beast, keep doing what you're doing.;4535;18;17;82;Very Positive;2023
God, I cried when this little dog with three legs found a home.;27;13;13;63;Very Negative;2023
You really just made a grown man cry, what an absolute blessing this was to all those dogs;3100;18;18;90;Very Positive;2023
Allergic to dogs but I’d still would want to adopt them all ;11066;13;12;60;Neutral;2023
You really just made a grown man cry, what an absolute blessing this was to all those dogs.;1595;18;18;91;Very Positive;2023
I was about to cry for Doralee when she was the last one but I'm so happy that she has a home;17;23;20;93;Very Positive;2023
You honestly made me cry. Please protect this man for life;1629;11;11;58;Very Positive;2023
Jimmy You are great person. ;2998;5;5;28;Very Positive;2023
That's bloody adorable;3882;4;4;22;Very Positive;2023
These puppies are incredibly cute! Thank you so much, Me Biht, for rescuing them ;89;14;14;81;Very Positive;2023
No mereces que te funen, doxxen, o cancelen eres un héroe que merece respeto y reconocimiento por todo el Internet;1837;20;19;114;Very Positive;2023
Jimmy and his crew are legit heroes in our era. You guys made everyone's day, thank you.;4311;18;17;88;Very Positive;2023
Such adorable puppies! A huge thank you, Me Biht, for rescuing them ;93;12;12;68;Very Positive;2023
My rescue recently passed and this made me tear up, thanks for always doing so much Jimmy. Glad to see these pups going to good homes!;454;26;25;134;Very Positive;2023
Mr Beast está haciendo todo lo que nosotros pensamos hacer de niños si es que fuéramos millonarios. Se merece el cielo!;1687;21;20;119;Very Positive;2023
Watching Buffett get adopted literally made me cry tears of happiness, that’s dogs deserves all the love and warmth ;610;20;20;116;Very Positive;2023
I cried when Buffett was sold. Thank you very much. ;10;10;10;52;Very Positive;2023
Jimmy you are an absolute angel and a blessing to Earth. Thank you endlessly for improving an insane amount of lives.;1857;21;19;117;Very Positive;2023
Jimmy and his crew are legit heroes in our era. You guys made everyone's day, thank you;2648;18;17;87;Very Positive;2023
El mundo sería mucho mejor con más personas como tú, bro.;2083;11;11;57;Negative;2023
"
";11;0;0;1;Positive;2023
Anyone who would do this for doggies has to be a gift to humanity.;2812;14;13;66;Very Positive;2023
Can we all agree that Jimmy deserves the Nobel peace prize for all the good he brings to this world;2139;20;18;99;Very Positive;2023
If I could, I’d be adopting buffet right now;1;10;9;44;Neutral;2023
