text;likes;words_amount;unique_word_count;char_count;sentiment;video_date
Thank you Mr. Beast for helping people who really need it.;63747;11;11;58;Very Positive;2023
From the bottom of my heart, thank you for continuing to shine light in this world no matter what battles come your way.;21758;23;23;120;Very Positive;2023
That's so nice of him I was gonna be about to cry, watching them able to here for the first time;105;22;21;96;Positive;2023
"Cleaning an ocean and beach,
Planting 20 million trees,
Curing peoples blindness,
Curing deaf people,
You are such a wonderful person Jimmy!
Hats off to you and your team ";4024;29;26;171;Very Positive;2023
The level of commitment that this man puts into trying to entertain his audience is insane. Props to the entire team for putting these together;19373;25;23;143;Very Negative;2023
You helping the world! You a world-wide hero!;31;9;7;45;Very Positive;2023
"Cleaning a beach,
Planting 20 million trees,
Curing people’s blindness,
Curing deaf people,
and now what! *Ending poverty*
You are such an amazing person, Jimmy.";2243;26;24;165;Very Positive;2023
"Everything that you are doing for these people are incredible. A true philanthropist.

Keep helping the world Jimmy ";10150;18;17;116;Very Positive;2023
"1:45 lol  

You have a kind heart to let 1000 ppl hear again ";14;14;14;61;Very Positive;2023
Jimmy should be nominated for some sort of peace prize. He does so much for so many;3163;17;15;83;Very Positive;2023
"Cleaning a beach,
Planting 20 million trees,
Curing people’s blindness,
Curing deaf people,
You are such an amazing person, Jimmy.
Hats off to you";2658;25;22;151;Very Positive;2023
MrBeast, you are the creator of happiness, this video made me cry. You have changed many people's lives for the better. Your videos are without a doubt the best. We all love you;19;34;29;177;Very Positive;2023
"The parents hearing their children say ""papa"" and ""mama"" for the first time was so heart touching, it made me cry";1764;21;20;113;Very Negative;2023
2:55 NAH LMAO;52;4;4;13;Negative;2023
First curing blindness, now deafness!? This is a man of respect and pure gold!;3131;14;14;78;Very Positive;2023
Went from filming challenges outside your home with your friends to helping thousands of people across the globe. That’s just incredible!;485;22;21;137;Very Positive;2023
You and your team are a blessing to this earth!;19604;10;10;47;Very Positive;2023
How beautiful is when you put a smile on someone's face ;15;12;12;56;Very Positive;2023
How can people cancel this man? He’s done nothing but good to this world. Jimmy, you’ve changed countless lives. You are a true hero.;1512;26;24;133;Very Positive;2023
Seeing the two parents hear their daughter for the first time really got me. Such an amazing person you are!;822;20;19;108;Very Positive;2023
Thankyou for helping people hear again;2;6;6;38;Very Positive;2023
The dad's reaction to hearing the daughter for the first time melts my heart;1256;15;13;76;Negative;2023
This man has the biggest heart. He deserves everything ;996;9;9;55;Very Positive;2023
This is incredible! Seeing their reactions when they hear for the first time is so emotional. Science and technology are truly life-changing!;0;23;22;141;Very Positive;2023
First he cured blindness, now he cures deaf people. Huge respect to this man;1270;14;13;76;Very Positive;2023
This guy has to get a Nobel prize for his efforts of making our world a better place.;618;18;17;85;Very Positive;2023
So kindness;4;2;2;11;Neutral;2023
The fact that this guy has so much money, he can do almost everything in the world, but he chooses to help people with it. Support ;2925;26;24;131;Positive;2023
First he cured blindness, now he cures deaf people. Huge respect to this man. ;1096;14;13;78;Very Positive;2023
First he cured blindness, now he cures deaf people. Huge respect to this man ;1347;14;13;77;Very Positive;2023
Thanks very  much me beast for this;4;7;7;35;Very Positive;2023
"Cleaning a beach,
Planting 20 million trees,
Curing people’s blindness
You are such an amazing person Jimmy. Hat’s off to you!";1810;23;21;128;Very Positive;2023
