text;likes;words_amount;unique_word_count;char_count;sentiment;video_date
The amount of Joy on Jimmy's face after hearing Noland's parents is wonderful.;13207;15;14;78;Positive;2023
I've been watching Jimmy since 2016, and It just seems crazy  to me to see how far he has gotten. Congrats Jimmy on 200M!;4386;25;23;121;Very Positive;2023
I'm addicted to this video daily once since past one year;26;12;12;57;Very Positive;2023
The amount of joy on Jimmy's face after hearing Noland's parents is wonderful;4714;15;14;77;Very Positive;2023
Congratulations jimmy on 200M! ;7410;4;4;31;Very Positive;2023
It must take so much mental strength to do this honestly - can’t think of anyone that could do this;75;20;18;99;Very Positive;2023
The fact that jimmy does this for OUR entertainment is just gold. We all love you jimmy!;2952;17;16;88;Very Positive;2023
Jimmy is the most heartwarming and humble person to exist.;4032;10;10;58;Very Positive;2023
Excellent Bro ;18;2;2;14;Very Positive;2023
"The amount of will power jimmy had to be able to finish this challenge is insane.
He is no doubt one of the best youtubers to ever exist.";2437;28;23;137;Very Negative;2023
Jimmy always goes the extra mile while making content. He risks his life and is one of the most generous people in the world. We love you Jimmy!!;842;28;25;145;Very Positive;2023
Congrats Jimmy, you and your team all deserves this more than anyone!;2099;12;12;69;Very Positive;2023
5:02 bru he was so happy to see nolans mom;7;11;11;42;Very Positive;2023
Congratulations Team Mr.Beast!!!;7268;4;4;32;Very Positive;2023
كُلُّ مَنْ عَلَيْهَا فَانٍ ۝ وَيَبْقَى وَجْهُ رَبِّكَ ذُو الْجَلالِ وَالإكْرَامِ ۝ فَبِأَيِّ آلاءِ رَبِّكُمَا تُكَذِّبَانِ ۝ يَسْأَلُهُ مَنْ فِي السَّمَوَاتِ وَالأرْضِ كُلَّ يَوْمٍ هُوَ فِي شَأْنٍ ۝ فَبِأَيِّ آلاءِ رَبِّكُمَا تُكَذِّبَانِ [سورة الرحمن:26-30];31;93;34;258;Very Negative;2023
The fact Jimmy did 50hours and survived then challenged himself to do it for seven day is just crazy man. RESPECT JIMMY;4608;22;21;119;Very Negative;2023
Great vid! A month would be way too dangerous. We love you and want you to be safe.;2350;18;16;83;Very Positive;2023
13:52 Jimmy hearing Nolan’s voice and his response was curling his fingers up in a fist, was so emotionally out of context. really shows how much he cares for them, but hes just very emotional rn ;1240;38;36;196;Negative;2023
7 days underground for 20 mins of content, damn bro;11;10;10;51;Very Negative;2023
The 200M segment was emotional. You've made some of the best content on the platform for years, keep going.;1352;20;18;107;Very Positive;2023
*The fact that he also celebrated his 200 mill alone buried and didn’t give up just shows how dedicated he is* ;911;22;21;111;Very Positive;2023
Nolan is so innocent ;33;4;4;21;Very Negative;2023
Jimmy's just a human after all. So glad to see him make it this far. We are proud of you.;760;21;21;89;Very Positive;2023
Insane ;1251;1;1;7;Very Negative;2023
The fact Jimmy did 50hours and survived then challenged himself to  do it for seven days is just crazy man . RESPECT JIMMY;1977;22;21;122;Very Negative;2023
Congratulation Jams 200M ;25;3;3;25;Very Negative;2023
Jimmy's content is amazing,he truly deserves all of the stuff he has right now,congrats on 200 mil jimmy.;313;21;19;105;Very Positive;2023
Jimmy genuinely is probably one of the best people to ever exist 200M!!;914;13;13;71;Very Positive;2023
Omg thats very insane dangerous but happy for your success ;10;10;10;59;Very Negative;2023
Nolan deserves more recognition! He’s so caring and kind!;773;10;10;57;Very Positive;2023
