text;likes;words_amount;unique_word_count;char_count;sentiment;video_date
We spent millions of dollars and months working on this video, I hope you all liked it ;310337;17;17;87;Very Positive;2023
It’s crazy how honestly won the game!;133333;8;8;37;Very Positive;2023
The 100 year-old was so wholesome. He deserved $10,000.;96004;11;11;55;Very Negative;2023
0:29 4 and 2’s strategies are INSANELY amazing!;150;10;10;47;Very Positive;2023
Respect to the Veteran. Nothing anybody has experienced in that room would ever come close to what he had to go through.;5032;22;20;120;Very Positive;2023
Jimmy just proved to the world that honesty truly does pay off. Honesty can pay off, congratulations well done both of you.;7166;22;19;123;Very Positive;2023
21:37 the last boost of confidence that brought him to victory ;3;12;12;63;Very Positive;2023
"Seeing the family members of the last 2 contestants brought tears to my eyes. Jimmy, you're a bloody marvel, man! What a human!
It was more tense and exciting than a full season of a reality show. The fact that 40 was honest till the end and still won...Huge respect.";3569;52;43;267;Very Positive;2023
Bro was honest til the very end, he deserved that 500k more than anyone.;8744;14;14;72;Negative;2023
The last 2 contestants were incredibly wholesome. I’m so happy for them to make it to the end.;6405;19;17;94;Very Positive;2023
52 was so nice she said it’s ok it almost made me cry;121;14;13;53;Neutral;2023
"The fact that 40 was honest till the end and still won...Huge respect.
This man is literally born to make History. Hats off to Jimmy and the crew!";3642;29;25;146;Very Positive;2023
Im glad he won.. he deserved it, he was kind, and honest throughout;2457;13;11;67;Very Positive;2023
Seeing a World War 2 veteran on this challenge was so satisfying , kudos to all our elders keeping up the spirit;4430;21;21;112;Very Positive;2023
I’m glad 10 came back for a video and won 500 grand!;11;13;13;52;Very Positive;2023
It’s so sweet how the money ended up with someone who deserved it. That right there was an honest and kind man.;4723;23;22;111;Very Positive;2023
The winner has shown a great example of honesty to his daughter.;3238;12;12;64;Very Positive;2023
The two finalists deserved to be there. They're so honest.;3201;11;11;58;Very Positive;2023
The 50s are just terrifying;114;5;5;27;Very Positive;2023
40 is such a great example to his daughter. The last 2 contestants make you believe there's still hope in this world. This has been so entertaining. Props to Mr. Beast!;4669;32;30;168;Very Positive;2023
The man literally deserves to win because he's being honest and kind.;3505;13;13;69;Very Positive;2023
I'm so glad that the last two were kind, honest, thoughtful people - they were debonair;2502;16;15;87;Negative;2023
I love little grandmas and that the 96 was so sweet and cute and nice;20;15;13;69;Very Positive;2023
I'm tearing up seeing 96 being so democratic and gentle. That's someone who honors freedom;2352;17;17;90;Very Negative;2023
