text;likes;words_amount;unique_word_count;char_count;sentiment
The final job is the craziest thing I’ve ever done, I still can’t believe they let us do that lol;154581;22;20;97;Very Positive
Jimmy being constantly confused on why people are letting him do things is hilarious.;12261;14;14;85;Positive
I've got to hand it to you, from gold panning to training with NASA, every step was a wild ride. Joining the NFL, though? That was on a whole different level! You've got a lot of courage and enthusiasm to dive into these adventures.;4716;46;37;232;Very Positive
that part at 2:40 though where Nolan's coat's just flying and dramatic opening doors XD;149;18;17;87;Neutral
How crazy he made a contract with the NFL ;12453;9;9;42;Very Negative
mr beast side missions getting out of hand ;10494;8;8;43;Very Negative
This is how you know you've made it. As if anyone else didn't already say it, this guy deserves every bit of it for his generosity and philanthropy.;597;30;26;148;Very Positive
1:02 that was brutal but true;31;7;7;29;Very Negative
This just proves, if your name is Mr beast you can do nearly anything you wanted and people will let you. Absolutely love the impact you've made on the world.;307;31;27;158;Very Positive
"1:20
"" Bro is 3'9"" "" Nah bro i cant ";7;10;9;36;Very Negative
the addition of Lazar is always a W;1820;8;8;35;Positive
so good to see lazar having fun in both Mr beast and sidemen channels ;3803;14;14;70;Very Positive
This man has literally done everything possible;5637;7;7;47;Very Positive
Wow that was great to get a 48 hour Contract….Yes this is a publicity stunt was so funny;17;19;17;88;Very Positive
the fact that this channel exists and shows things that seemed impossible to me beyond my nightly thoughts amazes me;1255;20;18;116;Very Positive
"The fact that jimmy can do anything to entertain his viewers is incredible 
RESPECT";1086;14;14;83;Very Positive
6:29 LOLL haha, this Nolan ;165;6;6;27;Very Positive
10:31 for a sec i thought blood was on karl’s wrist;5;13;13;51;Very Negative
You gotta respect this man. He randomly donates to people and charities and he puts himself through suffering just for our entertainment.;572;22;20;137;Very Positive
Anybody who's watched Lazarbeam for a decent amount of time, knows how HUGE him getting to speak to Tom Brady was. So happy for bro.;133;26;24;132;Very Positive
Omg you guys are ALWAYS so crazy and hilarious!!;14;9;9;48;Very Positive
Jimmy truly deserves our respect for this amazing content.;3013;9;9;58;Very Positive
The fact that they let them do this is honestly a testement to just how far they have come, jesus.;556;20;19;98;Very Positive
The fact that Jimmy can do anything to entertain their audience is incredible. RESPECT JIMMY;1470;15;14;92;Very Positive
Every cycle has its top meme coin, and Wurmp Inu is aiming for the top spot!;2;16;15;76;Very Positive
6:32 ;306;2;2;5;Very Positive
2:39 Well duh! Because you paid them ;202;8;8;37;Very Negative
4:24 Looking at Mr Beast, he will probably go for a space walk next year;246;16;16;72;Positive
J'aimerais bien participer à vos jeux un jour  merci à toute l'équipe ;17;14;13;70;Very Positive
7:26 Yoshikage Kira’s her biggest fan;174;8;8;37;Very Positive
The way bros smile fades away at 1:46;645;9;9;37;Very Negative
