text;likes;words_amount;unique_word_count;char_count;sentiment
Subscribe or Chandler will cry;107245;5;5;30;Very Negative
"chandler: loses life
jimmy: there is another";1436;7;7;44;Very Negative
"there’s no way you could possibly lose after having a second life

chandler: observe";9231;15;15;84;Positive
8:38 I can just imagine Chandler watching this after winning the island;24;13;13;71;Very Positive
"“first one to breathe wins”
chandler: *suffocates immediately*";2228;8;8;62;Very Negative
"Chandler: dies
God: returns him to life


Chandler: *dies again in 30 mins*";8899;13;11;75;Very Negative
"3:30: Given binoculars.

“Are they on?”

-Chandler 2019";246;9;9;55;Very Negative
I love how much fun they have together, it makes it more enjoyable for the viewers aswell.;300;17;16;90;Very Positive
"*hands binoculars to Chandler*
“Are they on”";2952;7;7;44;Positive
"Chandler: Maybe if it’s a yacht I’ll try

Loses 2 times";1808;13;13;55;Negative
"*2019:* *PLANTING 20 MILLION TREES*
*2020:* *CLEANING THE OCEAN*

*SPAM SO HE WILL DO IT*";8342;15;15;89;Very Negative
"“Slaps boat” 

This bad boy can win me so many boats

*loses boat*";1315;13;12;66;Very Negative
When Chandler  asks if the binoculars are on.......... that’s our boy!;883;12;12;70;Very Positive
"Chris and Jake: rocking the boat.

Chris: sea water makes me sick";500;12;11;65;Positive
I love these last to take off hand videos;2;9;9;41;Very Positive
"Chandler: *gets binoculars*
Also chandler: ArE tHeSe oN?";410;8;7;56;Very Negative
"4:57
“Well tell that to Jacob, I bit him earlier”";428;11;11;49;Positive
"""There is no possible way you could lose with a 2nd life""





Chandler - ""hold my binoculars""";1382;16;16;94;Negative
Love you Beast!;2;3;3;15;Very Positive
chris: HE MADE THE CHANNEL HE MAKES THE RULES;400;9;7;45;Very Positive
"""Its impossible to lose a challenge 2 times""

Chandler: Observe";2158;10;10;63;Very Negative
"Chandler gets the binoculars
“Are they on?”";1609;7;7;43;Neutral
Legend has it, Jimmy Chris and Jake were never seen again;3;11;11;57;Very Positive
"Beast: ""First one to lose this challenge gets my YouTube channel.""
Chandler: Wins";529;13;13;81;Very Negative
"Chandler: **Gets out**

Jimmy: From now on Chandler gets 2 chances. **Tips hat**";2911;13;11;80;Neutral
Jake acted so happy! It was contagious happiness!;856;8;8;49;Very Positive
mrbeast golden age;17;3;3;18;Very Positive
Chris has the most positive personality ever . He is happy with every thing that comes to him.;1827;17;17;94;Very Positive
chandler is such a pure soul he needs to be protected at all costs;6652;14;14;66;Very Positive
"Mrbeast: I’m gonna give chandler a second chance

Chandler: easy two losses";693;13;12;75;Very Negative
4:22 foreshadowing;180;3;3;18;Positive
"Mr Beast: “Whoever loses a challenge wins 20K”
Chandler: *Wins a challenge*";837;12;9;75;Very Negative
"Chris : i’m sure jake will let me ride the boat every now and again



Jake : Yeah i’m gonna sell it";453;22;19;100;Very Negative
"2019: giving a yacht to a friend
2024: giving away the milky way to a friend";736;16;11;76;Positive
4:24 taken serious ;1;4;4;19;Very Negative
"“gets handed binoculars”
Him-“are they on”";475;7;7;42;Very Positive
"Mr. Beast: *gives chandler binoculars*
Chandler: ""are these on?""";231;9;8;64;Very Negative
"Chandler: I’m so stupid



Jacob: Hold my beer";196;9;9;46;Very Negative
Chris has a ' Golden Boat ' hence proved Happy for Jake as well for that beast boat ;10;16;14;84;Very Positive
"Chris:*rocks the boat back and fourth*

Also chris next scene: “seawater makes me very sick";1229;16;15;91;Very Negative
