text;likes;words_amount;unique_word_count;char_count;sentiment
Subscribe and i'll give you a car;290673;8;8;33;Very Positive
"3:53 wait is something in the tea? Oh it’s James Charles. *
TSHHH HI SISTERS*

Edit: Wow 1k Likes already? THANKS!";1156;22;22;114;Very Positive
"""I can't do that""
Mr. Beast: ""$500""
""... for how long?""";3816;11;11;55;Very Negative
"Mr beast: *hears noise *
???: HEY SISTERS 
Mr beast: *runs out of building*";791;12;10;75;Very Negative
0:54 yk what else is massive, the low taper fade;7;11;11;48;Very Negative
"*Uses walkie talkie*

OMG the measurment thing is going off .

:))";368;10;10;66;Very Negative
I love how Chandler sincerely said “Lord, please help me” when following the ghost;4408;14;14;82;Very Positive
"Ghost: can you help me?
Mrbeast : gives him merch";4555;9;9;49;Very Negative
7:39 the ghosts gettin some moneyy!! ;22;7;7;37;Very Positive
"Chris: finds ghost
MrBeast: I'll give you 1k if you show yourself";369;13;12;65;Very Negative
"Lady on walkie talkie*
Mr.beast: whatever
Any other YouTuber: DIP DIP DIP";541;13;11;73;Very Negative
"Ghost: Beast..
Mr. Beast: You know me?
Ghost: I do. I've subscribed to you and you still owe me a cookie";2035;22;16;104;Very Negative
Sorry for the 5 year delay, I love your videos so much, I'm Brazilian ;10;15;14;70;Very Positive
I love how Jimmy is just absolute chill. I would be freaking even if nothing happened.;9274;16;15;86;Very Positive
"No one:

MrBeast: Shut up ghost lady Im trying to plug my merch.";952;13;13;64;Very Negative
"Freaky lady on walkie talkie


Jimmy: *shrug*";371;7;7;45;Very Positive
‘Are you guys going with him? Nah that’s his thing’ ;46;11;11;52;Neutral
"Ghost:*tries to scare mr beast*
Mr.beast:hey you found me you won 10k
Ghost:oh ok";1587;18;14;81;Neutral
"Mrbeast:Do you want to go there 
Chandler:No 
Mrbeast:lets go";796;12;10;61;Very Negative
"GHOST : AUUUUUUUU
 MR BEAST : show urself and i'll give u 10 grand.";7203;13;13;67;Very Positive
The cameraman is always safe;106;5;5;28;Very Positive
"Ghost: *appears*
Mrbeast: cooperate with me and ill give you a brand new car";3096;14;14;76;Very Positive
"MrBeast : I spent 24 hours in the most haunted place on Earth

Morgz: ...
              Yeah nah...I'm good";820;18;17;107;Neutral
"When i rewatch this videos again i can tell how the phrase ""sometimes less is more"" how hard hits.";2;19;17;98;Neutral
"Ghost: hwooooowooo

Mrbeast: leave me alone and I will give you $20,000";7596;13;13;71;Very Negative
"Mr.Beast: “Ghosts Arent Real”
Also MrBeast: “You Go First”";466;10;10;58;Very Positive
"Ghost:no one would interrupt us here

Mr beast:hold my 10k";517;12;12;58;Very Positive
Who is after khooni Monday video ...;1486;6;6;36;Very Negative
"Chandler: *Dies of horror* 
Mr. Beast: First to summon Chandlers ghost gets 10k";6783;13;13;79;Very Negative
"4:17
Beast: ""I don't believe in ghosts, I don't care""
Also Beast: ""Although it's kind of scary you go first""";502;24;20;108;Positive
"Mr Beast: I’ll offer you 500$ if you show up
Ghost: fair enough";2482;14;13;63;Very Negative
