text;likes;words_amount;unique_word_count;char_count;sentiment
Subscribe or Chandler's ostrich will kick you!;84952;8;8;46;Very Negative
"Wierd things that happened in Bermuda Triangle:
Planes disappear
Boats disappear
Chandler wins all challenges";62879;15;14;109;Very Positive
"MrBeast in 40 years:

“Visiting all the trees we planted 40 years ago.”";123135;13;11;71;Very Positive
I miss these types of videos;1149;6;6;28;Negative
"2019: Planting 20 million trees 

2020: Naming all of the trees we planted";5017;13;12;74;Very Negative
"2019: Bermuda triangle
2020: Mount Everest
2023: Mars";4568;8;8;53;Neutral
"“At the Bermuda Triangle everything is unexplained”
*This is why Chandler won the challenges*";14218;14;12;93;Very Negative
I love how it is hours survived instead of hours re aiming!;23;12;11;59;Very Positive
"Being safe: exists 

Mr Beast: yeah, we don’t do that here.";2802;12;12;59;Very Negative
"Camera falls into ocean and gets lost. 

Bermuda Triangle: Well, something gotta get lost here anyway.";2495;16;15;102;Very Negative
"""So what did you do last summer""
""Hang around the bermuda triangle, nothing much.""";1831;14;14;82;Neutral
This was peak Mrbeast;65;4;4;21;Very Positive
"Ships and planes: *literally disappear without a trace*
Jimmy: *YEET*";2923;10;10;69;Very Negative
"Camera: **Falls in water**
MrBeast: This is so sad. Alexa, play Scottish music.";1452;13;13;79;Very Negative
"All mr beast’s viewers:chandler ain’t gonna win a challenge

Chandler: has won 6 challenges in a row";1188;20;18;100;Very Negative
1:20 blurred out here nuts lol;7;7;7;30;Very Negative
"“My ostrich is a free man”
- Best quotes ever";6601;9;9;45;Very Positive
"No one:

Chandler: my ostrich is a free man

Everyone: okay then";2748;12;12;64;Neutral
"Chris: ""we lost the time laps camera

Camera: saw every monster ever";4386;12;11;68;Very Positive
0:52 bro switched up in that;19;7;7;28;Very Negative
"Hundreds of people have mysteriously died and disappeared here

Mr beast: let’s chill there boys";11969;16;16;96;Very Negative
"Jimmy: What can possibly go wrong?


Chris: I'm bout to jump off a yacht";849;15;15;72;Very Negative
3:19 chalder won 2000 dollars ;6;6;6;30;Very Negative
"Chandler: wins multiple games
Universe: *begins to collapse*";3331;8;8;60;Very Negative
"“Chandler wins again”

*Rare words, those are*";1186;7;7;46;Very Positive
"Chandler: ""My ostrich is a free man""

Zoo: it's free real estate";951;13;12;64;Neutral
5 years late team;14;4;4;17;Very Positive
"Chandler: *Never wins anything*

Chandler at Bermuda Triangle: *I am inevitable.*";8141;11;10;81;Very Negative
"“Many things go missing in the Bermuda Triangle” 

*chandler looses his loosing streak*";7984;13;13;87;Very Negative
"*Chandler: **Enters Bermuda triangle*
*His Losing streak: AIGHT I'MMA HEAD OUT*";1437;12;12;79;Very Negative
Anyone in March;86;3;3;15;Very Negative
"Chandler: **winning 3 challenges in a row**

MrBeast Fans: *Now that’s an avengers level threat*";3299;16;16;96;Positive
"40 years later:


Destroying the moon and suprising NASA whit a new one";8294;13;13;71;Very Positive
"""how can we make a trip on a yacht into a business expense""

Mr beast:";3941;15;13;70;Very Positive
“The Bermudan triangle is one of the most dangerous places on earth. So we’re gonna spend 24 hours there!”;2;20;19;106;Very Negative
"Bermuda Triangle: makes boats go missing.

Mr beast on Bermuda Triangle: makes cameras go missing.";732;15;10;98;Very Negative
"MrBeast: The Bermuda Triangle is one of the most dangerous places on Earth.
Also MrBeast: *jetskis, diving, lilypads, screaming, jumping off yachts, normal boat things*";809;25;23;168;Very Negative
"Nobody:
Chandler: *wins 1/50 challenges*
Also Chandler in Bermuda Triangle: **wins 3 challenges in a row...**";467;17;13;109;Very Negative
Damn this is really dangerous, there are always whirlpool which is really big;3;13;11;77;Very Negative
"""My ostrich is a free man""
-Chandler 2019";4079;8;8;41;Very Positive
"people: *dies in the bermuda triangle*

mr beast: *does jumping competition in the bermuda triangle*";5151;15;11;100;Neutral
"60s and 70s: ships and planes are missing in bermuda triangle

2019: mr beast having fun in bermuda triangle on straight 24 hours";753;23;19;129;Positive
I wanna be this chill and unserious in life ;1;9;9;44;Very Negative
"2019: 24 hours in Bermuda Triangle

2020 : 24 hours handcuffed to Chandler's ostrich";879;14;12;84;Very Negative
"Bermuda Triangle: “nobody can survive me”


Mrbeast: “you thought”";685;9;9;66;Very Negative
"Mr beast in 60 years 
""Surviving 7 days in the moon""";8;11;10;52;Very Positive
"Mr. Beast: Staying in the Bermuda triangle for 24 hours.

Morgz: *sweating nervously*";3160;13;13;85;Very Negative
"“my ostrich is a free man”

       —chandler

       ....animal control: say sike rn...";14449;12;12;87;Very Positive
"Everyone: The Bermuda Triangle kills people

The Squad: *Literally diving everywhere and having fun*";1492;14;13;100;Very Negative
Peak mrbeast content were these;4;5;5;31;Very Positive
"Chandler: Loses almost every challenge

Bermuda: Gives Chandler Uno reverse card";777;11;10;80;Very Negative
"2019: Bermuda triangle
2020: Mount Everest
2021: Mars";5623;8;8;53;Neutral
"2019: Our camera lost in the Bermuda Triangle
2050: We found a lost camera in the Bermuda Triangle with a recording of a lot men yelling.";5549;26;18;137;Very Negative
I've done my calculations and I've concluded, the best paying job in this world now is to be mrbreast friend ;0;22;20;109;Very Positive
"Kraken: *YOU DARE INVADE MY DOMAIN!?*
Jimmy: $10,000
Kraken: k.";1438;11;10;63;Very Negative
Mr Beast in 50 years: Going to Mars and destroying all the aliens homes and buying them a new planet;9583;20;19;100;Very Positive
"Sea monsters:*Waiting for people to fall in and scream in fear*
MrBeast:*Does jumping competition *
The Megalodon:*Filming*";303;19;18;123;Positive
8:29 Chandler's autfit: 928,827,827 million;3;9;8;43;Very Negative
"Jimmy: “What could possibly go wrong?”
Chris: “I’m about to jump off a yacht!”";1113;15;15;78;Positive
"Chris: *""I'm about to jump off a yacht""*
Everyone: *YEET*";976;11;11;57;Very Negative
