text;likes;words_amount;unique_word_count;char_count;sentiment
What survival challenge should I try next?;162727;7;7;42;Very Positive
Ronaldo Is Coming;79581;3;3;17;Very Positive
Ronaldo is coming;92790;3;3;17;Very Positive
Chandler is still on the team, you guys need to understand that maybe he just didn't wanted to spend 7 days in a cave;14130;25;24;117;Positive
Honestly, the content Mr Beast comes up with is crazy. I never would have the train of thought to do this.;224;21;20;106;Very Negative
They took cameraman never dies to a next level ;593;9;9;47;Very Positive
The cameramen are so underrated cause they do all the things jimmy does and don’t complain;531;17;16;90;Very Positive
"The cameraman had to go through all of this, too.
Good job cameraman.";2171;13;12;69;Positive
thank you for being transparent about refilming the ad segment;13;10;10;62;Very Positive
That safety guy is so perfect lol, he didnt even get shocked or flip out about suddenly being given money at the end, he just seemed more proud to have succeeded at guiding everyone safely. :);93;35;33;192;Very Positive
What a great idea! ;79;4;4;19;Very Positive
I’m not gonna lie watching this have me so much anxiety… I’m really so happy and proud of all yall;53;22;19;98;Very Positive
"""Hey Mr. Beast, we would absolutely love to see you host a $1-5 million game in beautiful BC, Canada (Cascadia)! My family, homies, and LDS team are all ready and excited to compete in your legendary games. We can’t wait to be a part of the action and are hopeful for an epic event in Vancouver. Your generosity and creativity inspire us, and we can’t wait to join the fun. We love what you do! """;40;78;57;396;Very Positive
"""Leave it to MrBeast to make a cave feel like a 5-star resort for survivalists. This is next-level dedication!""";90;21;19;111;Very Positive
here's a tip to fall asleep a little faster: take 3 fingers, put them on the bottom of your palm horizontally, then put a finger to the point on the bottom of those 3 fingers and massage this area, it is a pressure point meaning it will soothe your nerves and therefore you fall asleep faster, hope this helped :);129;60;40;313;Very Positive
You should livestream one of these challenges sometime;183;8;8;54;Neutral
Mr Beast I think it's great that you translated your films into Polish because, for example, I'm from Poland and I don't speak Polish very well, so now it's easier for me to watch your films. thanks a lot;4;43;35;204;Very Positive
Dude, you invented those kind of intros. What do you mean you don't usually do intros like that xDDDDD;303;20;16;102;Very Negative
4:35 is the Best moment;32;6;6;23;Very Positive
this is in New Zealand, and it’s been made for tourists. also, they took one of the literal guide routes so it’s not even dangerous at all + there is even a wheelchair path through this cave to the glowing organisms;2125;42;36;215;Very Positive
You challenge the world's largest cave, Son Doong cave, Vietnam, I think it will be a great challenge.;7;19;17;102;Very Positive
Respect For Cameraman ;68;3;3;22;Very Positive
"Now time to going bro 
Because goat is here";157;9;9;43;Very Negative
Can we appreciate the cameraman going through all of this with them?;237;12;12;68;Neutral
"Respect for the Cameraman 
Love from Argentina! ";6;7;7;48;Very Positive
The cameraman is the real mvp here;690;7;6;34;Very Positive
The cameraman’s earns our biggest respect;472;7;7;41;Very Positive
Tareq is the biggest Chad in this Channel. He literally recorded every part of this video even in the scariest parts;177;21;18;116;Very Negative
صلو على النبي صلى الله عليه وسلم ;15;7;7;33;Very Positive
Camera man is MVP in this challenge;313;7;7;35;Very Positive
Good To See Mack in The Team ;34;7;7;29;Positive
2 million in 2 hours and counting guys;124;8;7;38;Very Negative
This video is an amazing adventure! I can't believe you guys survived 7 days in a cave. The glowworm chamber is absolutely stunning. I'm so impressed by your courage and determination. This is definitely one of your best videos yet.;0;42;37;232;Very Positive
"СПАСИБО МИСТЕРУ БИСТУ И ЕГО КОМАНДЕ!вы лучшие
И это круто, что вы помогаете и дарите возможности 
Приятно за этим наблюдать";57;21;18;123;Very Positive
Yo Mr beast why’d you go from an organic recipe to regular chocolate formula when you changed feastables?;616;19;18;105;Very Negative
Mr Beast vs Cristiano is ready to start;11346;8;8;39;Very Positive
Cave  (I love your videos);1;5;5;26;Very Positive
Chandler is underrated.He deserves more show time;3227;8;8;49;Positive
Guys, Chandlers not gone. I’m pretty sure he just didn’t want to spend 7 days in a cave and I think he’s claustrophobic (I might have dreamt that tho);507;32;29;150;Very Negative
the edits are getting more realistic than ever;142;8;8;46;Very Positive
Truly love what Mr. Beast stands for as a disabled vet I’ve seen homelessness and many other situations and I’m truly glad to see people with money help and enjoy life to the fullest and share it amongst others. Truly a humble and wholesome human being. Also enjoy watching the other content creators amongst the community! Except you Carl sorry ‍;5;62;48;347;Very Positive
For anyone wondering, these are the Waitomk caves in New Zealand ;171;11;11;65;Very Positive
WE NEED 7 DAYS IN SPACE!;294;6;6;24;Very Positive
Chandler tha GOAT;7134;3;3;17;Very Positive
You should try to explore the deepest cave in the world see if you can beat the world record;2;19;15;92;Very Positive
Survive 7 days in the sahara with nothing but what you can carry in your pockets!! be one with nature/wild life !!! ( with a special guest ) example : coyote peterson;16311;29;26;166;Very Positive
Chandlers the goat. BRING HIM BACK;552;6;6;34;Very Negative
Jimmy playing minecraft with his friends irl is something I never expected;194;12;12;74;Very Positive
"U can even get the beast 
LAb toys at the dollar tree?? WOW ";1;13;12;60;Very Negative
Respect to cinematography & camera crew.;71;5;5;40;Positive
6:38 CAMERA MAN NEVER DIES;59;6;6;26;Very Positive
Salute to the camera man who shoot  this entire video;69;10;10;53;Very Positive
"The editing here was amazing and so helpful to understand how the cave looked like! Also you guys are so insanely brave for doing this I can't even imagine the guts it would take
And it's amazing how ya managed to film so much of it while busy fighting for your lives";0;54;43;267;Very Positive
No ones talking about mac being a part of the team and everyone is talking about Chandler when hes still on the team just doesn't do big 7 day challenges anymore because he has a life;154;37;32;183;Neutral
Chandler is literally a blessing in Mr. Beast Crew;1717;9;9;50;Very Positive
I keep watching Chandler's TikTok about the lord, I respect him a lot.;265;14;13;70;Positive
1:24 the eyes in the background;31;7;6;31;Very Negative
If anyone’s wondering where this is this is in New Zealand. Waitomo glowworm caves ;797;15;13;83;Very Negative
Ronaldo is coming soon ;15631;4;4;23;Very Positive
Chandler AND Nolan....we love you guys;144;7;7;38;Very Positive
Man Mr Best?? I can't believe it You're crazy man;2;12;11;49;Very Negative
Hey Mr Beast! Idk if you know something about Frank Cuesta, but in short words he got problems with the land of his sanctuary of rescue animals in Thailand and he have 134 days to move all his animals to a new land, Mr Beast Team can help or do something with this challenge?;497;54;43;275;Positive
You still owe me a cookie mr.beast, its been 6 years;1581;12;12;52;Very Positive
The timing of this video is crazy. So he was in a cave during all the drop???;575;17;16;77;Very Negative
"Mr Beast love you bro 
i am new friend i am  form Bangladesh";3;13;11;60;Very Positive
"Those minecraft shaders make it look sick,

Best minecraft vid ever bro";1135;12;11;71;Very Positive
We must need the goat!And thats CHANDLER.;217;8;8;41;Very Positive
Mr beast, can this be a 100- day video in an abandoned house or mansión?;118;15;15;72;Very Negative
I have a phobia of narrowness, seeing this makes me shudder ;2;11;11;60;Negative
Can't wait for someone to show the behind the scenes;121;11;10;52;Very Positive
Jimmy, what happened to the 310 million cookies?;152;8;8;48;Very Negative
