text;likes;words_amount;unique_word_count;char_count;sentiment
Subscribe if you enjoyed!;183517;4;4;25;Neutral
This is what happens when good people get lots of money, they give a lot of smiles as well;465;19;18;90;Very Positive
"Woman: *says nothing in confusion*
Jimmy: ""Dang she's a good bargainer""";947;12;12;71;Neutral
You should do a challenge where whoever picks up the most trash on the beach gets $20,000;30336;18;17;89;Very Negative
Делать добро людям, которые в нуждаются в доброте - бесценно! Эмоции людей заставили меня плакать.;69;14;13;98;Very Positive
Anyone that ever gets involved w mr beast is one of the luckiest people on earth. Simple;3494;17;17;88;Very Negative
Mr. Beast should write a book on the art of negotiation;966;11;11;55;Very Positive
I'm crying for the mom who wanted to give her son a car, Thank you for being the best! I cry of happiness!;398;24;21;106;Very Positive
3:55  one of the heart touching moment ;6;8;8;39;Neutral
Damn mr beast is a beast. I’m out here tryna save up for a car and he is buying a bunch of cars to give away. What a legend.. keep helping people out mr beast. You’re a great person;261;41;32;181;Very Positive
"*""i just need something for my son"" that made me happy*";3582;11;11;55;Positive
ok this is now one of my favorite mrbeast videos;544;10;10;48;Positive
That was awesome and such a Blessing. Why am I just hearing about Mr. Beast!!!??? ;7;15;15;82;Very Positive
"Wendy: *""Is it gonna blow up?""*

This woman is asking the real questions. ";991;13;12;74;Very Negative
awwww you're helping the dealership AND whoever gets the cars.;273;11;10;62;Very Negative
"Mrbeast is a millionaire but he does things that billionaires won't do

Bless ur soul for helping those people!";831;20;20;111;Very Positive
One of my fave videos from the channel.;11;8;8;39;Very Negative
"2019: selling cars for $1
2021: selling islands for $2";1872;10;8;54;Very Negative
Lol celebrities don't even do half of what this guy does for people and the community. God bless you abundantly man, you the real Goat honestly. Much respect;659;29;27;157;Very Negative
"13:07 
Lady—„can I hug one of y’all“
Chris—This is my moment!";491;15;15;61;Very Positive
too funny and great blessing all together......the one dollar off the 3 dollar car was epic;7;17;15;91;Very Positive
Damn they so lucky. Imagine getting your first or a new vehicle for free, from these guys.;331;17;17;90;Very Positive
"“I want to plant a lot of trees but it’s expensive” 

IT’S HAPPENING";2781;15;13;68;Neutral
"When a Youtuber actually uses his fame to help people instead of flexing

Everyone liked that";1038;16;16;95;Very Positive
It’s wonderful that you do these things for people ;1;10;10;51;Very Positive
"6:58 *""Chris vs. Morgz""* 

Spread the word";678;8;8;42;Very Positive
"*check engine light on*
“Let’s check the engine”
“Oh look, it’s there”";757;14;11;70;Neutral
"2019: buys a whole car dealership
2025: buys a whole street 
2050: buys a whole mars colony";894;17;11;91;Very Negative
Mr Beast the legend , never loses focus on why he started this journey in the 1st place.;1;17;16;88;Very Positive
"Mr Beast: $10 for the car
Customer: ok cool sounds good
Mr Beast: Damn you drive a hard bargain!";1794;19;17;96;Neutral
"Mr beast cry’s when he makes people happy






THATS TRUE kindness :3




Edit:OMG THANK YOU GUYS IVE NEVER GOT THIS MUCH LIKES OMG OMG :D";469;27;25;139;Very Negative
"MrBeast: I bought every car in a car dealership

Morgz: *Sweating*";783;11;10;66;Very Negative
I have been watching, being skeptical, and all I can say is YOUR AMAZING!    I enjoy watching all the games, and clever events to give what you get away.  Keep up the good work!   GO MR BEAST!;2;37;31;192;Very Positive
"Customer: comes with $12000 budget
  
Gets free car + more cash";562;10;10;63;Neutral
"My dad:Son nothing in this world is free

Mr.Beast:hold my car";2219;14;13;62;Very Positive
"We didnt even talk about the price
*”ITS OK U CAN JUST DRIVE IT AWAY”*";509;15;15;70;Neutral
Anyone from 2024 after seeing Jimmy’s ig story with someone he gave a free car to? 1:38;24;19;19;87;Very Negative
Mr.beast is the most generous person I know follow if agreed;355;12;12;60;Very Positive
"7.1 million views in 7 hours
Trending: did you hear something?";1259;12;11;62;Very Negative
I'm so happy for everyone who got their car.;461;10;10;44;Very Positive
4:44 hppy early birth- FREE CAR !;1;7;7;33;Very Positive
"“Anything below 6 we won’t take.”
*back in car* 
“5 dollars.”
“Yes.”";882;13;13;68;Very Negative
"Imagine your mom calls you and says ""So im here with this beast guy""";1977;14;14;68;Very Positive
"2:56
Woman:Okay is it gonna blow up?
4:13 
*Car explodes*";760;13;13;57;Very Negative
Mr beast eres un constructo de las elites.;3;8;8;42;Very Positive
"6:41
Chris: Do u know how much this car is worth?
Price Tag: Am I a joke to you";701;20;20;79;Very Negative
"Today is September 1st happy birthday to the one lady!



Thanks for all the likes";577;15;14;82;Very Positive
"The two universal constants-
MrBeast’s bank account
Sven’s health bar";1532;12;11;69;Very Positive
You should do something over the border, maybe in Canada, maybe at my house, hook a brother up, maybe.;2;19;17;102;Negative
Imagine being them people who drove past free cars without knowing;798;11;11;66;Very Positive
Good life lesson: Nothing in life is free unless you’re shopping with MrBeast;9202;14;13;77;Positive
lucky people who are from mr. beast's town.;333;9;9;43;Very Positive
You should do this but now with a big dealership;2;10;10;48;Positive
"Jimmy: This car is 9 dollars
Chris: That's expensive";571;10;10;52;Very Negative
"""Is it gonna blow up?""
Mr. Beast: ""Nope!""
*After each car is sold an explosion effect is added*";511;18;16;95;Very Negative
"Jimmy: chandler is puking
Chris: must have watched Morgz
Pure content";742;11;11;69;Very Positive
Дай бог каждому из нас встретить мистера Биста;4;8;8;46;Very Positive
People ask “why is he recording he just wants people to think he is nice” he has every right to record he spends so much money giving to the community that he deserves to;1103;34;24;170;Very Positive
"Parents: Nothing in the world is free

MrBeast: Hold my *bear*";682;11;11;62;Very Negative
Those 5.9k are actually those guys who pass by Mr beast and regret later.;351;15;14;73;Very Negative
Just finding out who Mrbeast is.. these challenges look easy as heck.. he gotta make more difficult!!;0;17;17;101;Very Positive
"Oprah: “you get a car you get a car everyone gets a car” 

MrBeast : “hold my dealership”";707;17;11;89;Very Positive
This is crazy what this guy does, you have all my respect brother!!!;225;13;12;68;Very Positive
Sometimes I wonder where is mrbeast when I need em lol;426;11;10;54;Neutral
Check engine  and they checked the engine  that cracked me up ;1;11;10;62;Very Negative
out of all videos, chris never said *_I am speed_* ;511;10;10;51;Very Positive
Lol finally they are throwing shade at morgz! I love it! 6:52;246;13;13;61;Very Positive
"400 years later ,
Mr beast: *buys the moon and destroys it*
Also mr beast: surprises nasa and the government with a new moon";1607;23;18;124;Very Positive
We need this but with Cyber Trucks come to Salem Oregon;1;11;11;55;Neutral
"2019: selling cars for *free*

2254: selling the USA for 0.01$";718;12;10;62;Very Negative
"Teacher: Nothing in life is free!

Mr. Beast: Hold my beer";460;11;11;58;Very Positive
