text;likes;words_amount;unique_word_count;char_count;sentiment
Like I said at the end, subscribe and you could win $10,000!;161686;13;13;60;Very Positive
"Mystery Box inside of Mystery Box
*What a twist*";3384;9;7;48;Very Positive
That was more fun than i thought;1564;7;7;32;Neutral
"I spent $14.33 at McDonalds and thought I was ballin'..

Thanks Jimmy.";16360;13;12;70;Very Negative
Радуются рандомным вещам, купленных за их же деньги);26;8;8;52;Very Positive
The guy that opened the 100K$ Mystery Box was just AWESOME;177;11;10;58;Very Positive
Why did it make me so happy to see him give away the mystery boxes to the people around him;334;20;17;91;Very Positive
Adam's energy was unmatchable loved the dude;91;8;8;44;Very Negative
Anyone in March?;672;3;3;16;Very Negative
One dude had so much energy;416;6;6;27;Very Negative
The guy who was so hype literally made my day;248;10;10;45;Very Positive
Ok, but how fast can that tractor go ;4999;8;8;37;Neutral
9:15 that stare tho;18;5;5;19;Very Positive
Adam's energy is what i strive to be as a person;461;12;12;48;Very Positive
They gotta bring Adam on more, he was funny as hell.;104;11;11;52;Very Positive
Adam's scene was the best, his enthusiasm just charges up mine.;325;12;12;63;Very Positive
Meydan okumaları çok seviyorum;39;4;4;30;Very Positive
The only YouTuber who didn't lose his originality;567;9;9;49;Very Positive
"Insane 
It's a swindle!";319;5;5;23;Very Negative
Adam is the energy we all need;422;7;7;30;Very Positive
Anyone here February?;349;3;3;21;Very Negative
That's a huge amount of molah to spend for mystery boxes! ;485;12;12;58;Neutral
The small guy who was screaming is my favourite . He has the right energy when it comes to that much money;430;21;20;106;Very Positive
the guy who opened the hype beast one is a whole mood haha dude was lit;257;16;15;71;Very Negative
سبحان الله والحمد لله ولا اله الا الله والله اكبر ولا تنسى الصلاة و السلام على أشرف المرسلين;1;18;16;92;Very Positive
"The guy with shoes was just having the time of his life. ""I was trying to get SBs FOREVER MAAN""";264;20;18;95;Positive
I want more of Adam, loved his energy so much.;277;10;10;46;Very Positive
How he treats the team was amazing!!;149;7;7;36;Very Positive
Ben  Ipek  MRBeast  Ben  Bir  Turkiyelim  Ve  Senin Kanalını  Çokkk  Seviyorum ;1;11;10;79;Very Positive
