text;likes;words_amount;unique_word_count;char_count;sentiment
Do you think you could have done all the levels?;120521;10;9;48;Neutral
I’d play this for free, looked genuinely loads of fun haha;53639;12;12;58;Very Positive
4:21 bro my earss.. lol;974;6;6;23;Very Negative
"'Your the best brother I could ever ask for'
Sounds a bit familiar...";2987;13;13;70;Very Positive
I love just binge watching old Mrbeast videos;72;8;8;45;Very Positive
The multi-colored laser rooms are super satisfying;5663;8;8;50;Very Positive
Imagine hanging out with them for a day;2185;8;8;39;Positive
"i have just decided at this point; Chandler is my man, I root for him all the time, and feel for him when he loses.";3298;25;22;115;Very Positive
04:44 Nolan actually hit it with his right leg, its pretty obvious;50;13;13;66;Very Negative
This reminded me of nickelodeon back in the day;4447;9;9;47;Very Positive
"Looks fun..
I think it would be better if a sound or a buzzer would play when the lights are touched.";1804;21;19;101;Neutral
Mission impossible begins.;2395;3;3;26;Positive
Nolan hit a laser on the trampoline tbh;74;8;8;39;Very Negative
Karl’s jump into the flashing lasers was actually EPIC!!!;655;10;10;57;Very Positive
"""you're the best brother I could ever ask for"" - interesting choice of words";1350;14;14;76;Very Positive
"“Most advanced system in the world”

With these guys I’m surprised someone won";685;14;14;78;Very Positive
This heist-style challenge is insane! The security setup had me on edge the whole time. I wonder if anyone actually pulled it off!;3;24;23;130;Very Negative
4:21 rip my ears.;1094;5;5;17;Very Negative
Karl jumping just before the lasers flicker was such a power move, I swear;4657;14;14;74;Very Negative
This looks so fun;3020;4;4;17;Very Positive
Nolan definitely hit that low laser on the trampoline level.;128;10;10;60;Very Positive
At this point, being MrBeasts' friends sister is a career option;9087;11;11;64;Positive
"""you're the best brother, i could've ever asked for"" 
if you know, you know";700;16;13;75;Very Positive
Should set this up in a real scenario and get a master thief to try and steal it from a building protected by actual hired security and see if he can pull it off ;2551;34;29;162;Positive
4:46 Nolan hit a laser ahahha;11;7;7;29;Very Negative
Being Jimmy’s friend is basically a valid career choice at this point.;2325;13;13;70;Positive
After watching this I wanna try that laser course so bad lol;3755;12;12;60;Very Negative
4:39 Nolan totch the laser ;11;6;6;27;Positive
At this point, being mr beasts friend sister is a career option;753;12;12;63;Positive
"“I’m so sad”


Jimmy: “Yeah, I would be too. Ok bye!”";1205;12;11;53;Very Negative
Being a friend of Mr. Beast is officially a career option....;1259;11;10;61;Very Positive
4:43 Isn's it Nolan out?;13;7;7;24;Positive
"Karl’s brother: ""I am so sad.""
MrBeast: ""Alright, I'm hanging up.""";371;13;12;66;Very Negative
