text;likes;words_amount;unique_word_count;char_count;sentiment
"“Last To Leave Island Keeps It” 
GOES UP ON SATURDAY! Who do you think won it?";152553;16;15;78;Very Negative
Karl almost in tears because of the pain, *Chris* NIGHT SWIMMING NIGHT SWIMMING.;1225;13;11;80;Positive
"Mr. Beast: I just bought a private island.     
The rest of us: struggling to buy a long island at the local bar";41056;22;19;112;Negative
Mr. Beast is evolving his videos are always getting better ;13;10;10;59;Very Positive
"It’s so sad that Chandler was only 8 when he died. Guess he failed the “Last to Leave this Mortal World” challenge.

Edit: He’s back";516;27;24;132;Very Negative
"Tyler: ""chandler isn't allowed to leave.""

chandler: *wins the private island*";798;12;11;78;Very Negative
"Karl: stung by jellyfish
Chris: ""NIGHT SWIMMING! NIGHT SWIMMING!""

True friends";715;11;9;79;Very Positive
2:07 that voice crack tho;38;6;6;25;Very Negative
"Being Mr beast's friend rn is currently more stable than most American jobs.
edit: Being Mr beat himself is more stable than the owner of Amazon";1373;27;21;144;Neutral
"Karl: *Gets stung by jellyfish and is in a lot of pain*
Also Karl: “Does this mean night swimming is cancelled :(“";2595;21;19;114;Very Negative
At this point, being Jimmy’s friend is a career option.;4144;11;11;55;Positive
Bro take me there with you for a while you guys are having so much fun I'm so glad to see you;9;23;20;93;Very Positive
the wild pigs playing with the crew was absolutely adorable;1414;10;9;59;Very Positive
"Ostrich: exists 
Chandler: I'll take your entire stock";516;9;9;54;Very Negative
"Mrbeast:  the winner will win a private island""

Everyone: doesn't even look surprised";1476;14;14;86;Very Negative
Love you Mr Beast ;5;4;4;18;Very Positive
Karl, Chandler and Chris have the luckiest job in the world;1573;11;10;59;Very Positive
When I heard “Stranded in the middle of the ocean” and “Pigs on the island” I got some Lord Of the Flies vibes;986;23;18;110;Neutral
"A place: *exists*
Chandler: honestly this is too much ima head out";633;12;12;66;Very Negative
Who watching in2025;279;3;3;19;Very Positive
"Jimmy: ""hey boys lets take quarantine to the next level""";802;10;10;56;Very Negative
"20 years later:
""Buying my hometown last to leave wins it""";565;11;11;58;Very Positive
"Karl : *Gets stung by jellyfish and is in a lot of pain*
Also Karl: “Does that mean night swimming is cancelled? :’(";1495;21;19;116;Negative
5:37  got me dying ;2;5;5;19;Very Positive
The fact that MrBeast haven't won creator of year is beyond me.;2667;13;13;63;Negative
"""Having a girlfriend doesn't mean you can't cuddle with the bois""

*_Everyone liked that_*";734;16;15;90;Very Positive
"People used to joke about him buying an island.

*Now he actually bought one!*";189;14;14;78;Very Negative
BONANA 7:00;1;3;3;11;Very Negative
"Everyone: He is totally going to buy an island one day.
Everyone: Damn, he actually bought an island.";924;18;14;101;Very Negative
"Jimmy: Brings hotdogs
Pigs on the island: *terrified swine noises*";378;10;10;66;Positive
"Beast: “it’s midnight and we’re in a cave!”

Me: *intense Minecraft flashbacks*";1737;14;14;79;Very Positive
Esos tiempos cuando sonaba loco que mrbeast comprara una isla privada jaja;5;12;12;74;Very Negative
"“Are we canceling night swimming?”
“No”

Famous last words";346;9;9;58;Very Negative
"Chandler getting on a beach

Chandler: “It’s sandy.”";822;9;8;52;Neutral
"Karl: *is grabbing his arm and almost crying in pain*

Chris: N I G H T  S W I M M I N G";527;24;19;88;Very Negative
I Love you Mr Beast ;6;5;5;20;Very Positive
I remember joking about mrbeast buying a private island a year, how.;650;12;11;68;Very Negative
"Mrbeast: I own this this island to show proof here's this document (shows a peice of paper) 

Me: seems legit";217;21;19;109;Neutral
"“If I own the island, do I own the pigs”

I guess if you want to own pigs all you need to do is buy a $730,000 island.";619;29;18;118;Very Negative
2:39 it’s perfect for cuddles;3;7;7;29;Very Positive
"other youtubers: makes vlog about an island
mr.Beast:buys an island and makes an vlog about it";231;18;12;94;Positive
When Chris said “Having a girlfriend doesn’t mean you can’t cuddle with your boi’s”, I felt that.;530;20;19;97;Negative
These videos were Mr beasts prime time;31;7;7;38;Very Positive
Being Mr beast's friend rn is currently more stable than most American jobs.;2231;14;14;76;Very Positive
"2 things that never end:

The universe 

Mr Beast's wallet";1884;11;11;58;Very Positive
"MrBeast: We got pigs

Chandler Brain: What about the Ostrich's?";449;11;11;63;Very Negative
Love you big bro;1;4;4;16;Very Positive
"If this island is a country,
The Anthem will be Mrbeast6000";382;11;11;59;Very Negative
"Jimmy:”What if there is a Ostrich?-“
Chandler:” *I’ll take it.* “";406;12;12;65;Very Negative
your crazy and i love it;1;6;6;24;Very Positive
"“Having a girlfriend doesn’t mean you can’t cuddle with the boys “
The most iconic words ever spoken ";1247;19;17;101;Very Positive
We shouldn't be surprised he bought an island at this point;639;12;12;59;Neutral
"Jimmy:The winner will win a private island


All his fans: Just a normal day";504;15;14;76;Very Positive
OMG I love Chandler’s humor. Oh wait it’s Sandy lol;1;12;11;51;Very Positive
