text;likes;words_amount;unique_word_count;char_count;sentiment
Every family who adopted a dog was vetted and approved by the animal shelter, im so happy these dogs get to live with loving families! :)))));310141;25;25;141;Very Positive
I wish there was a love button;116255;7;7;30;Neutral
That little kid just had the best day of his life- he got a free dog and met the legend himself;18951;21;20;95;Very Positive
To think Darren was simply working within this pet shelter 3-4 years ago. He really stepped up to the things he'd be handling ever since.;265;27;25;137;Very Positive
this man has the biggest heart. he deserves everything.;6146;9;9;55;Very Positive
Me and my husband just adopted and this makes me so happy im crying. We really needed him in our lives just as he needed us. Mr.Beast really here giving dogs their forever homes and helping families support them. I wish we had dope youtubers that give back around my city;613;52;44;271;Very Positive
Jimmy is the best human being and boyfriend and friend ever.;2743;11;10;60;Very Positive
As a dog owner myself I see that I'm glad that all these dogs got adopted:);91;17;15;75;Very Positive
I can't think of anyone with a better Job than Chandler and Chris;3254;14;14;65;Negative
"No one:
MrBeast: *making everyone's quarantine billion times better*";1589;10;10;68;Very Negative
actually seeing the dogs getting treated this way is just pure love and pure glamorous enjoyment;580;16;15;96;Very Positive
Jimmys face when Darren started talking was so sweet ;5;9;9;53;Very Positive
hi everyone i’m from the family that adopted kelly! we named her ruby & she’s the sweetest ever we absolutely love her! this was the best day thank you sm! <3;769;32;28;158;Very Positive
honestly Jimmy’s smile at the end when the guy was talking about how what he did was so amazing was so adorable. it really shows how happy he is to help people and communities out :);278;36;30;182;Very Positive
I’ve been smiling all this time because of MrBeasts incredible goodness;886;12;12;71;Very Positive
Foxtrot had to be the cutest one there. The way she / he kept opening their mouth and when they mouthed on Karl’s nose was so cute;1;27;26;130;Positive
I swear MrBeast is the most kind and giving person on earth, he does anything to help other;524;18;18;91;Very Negative
"“I don’t have a dog, but I have a yard.” 

Humble flexing";3105;13;10;57;Positive
"This guy is honestly one of the nicest people on the internet.
Edit: chill In replies I’m just complimenting him";684;21;20;112;Very Positive
Du bist absolut großartig.;47;4;4;26;Very Positive
"This is soo wholesome it hurts.
Mr. Beast is so kind and generous its hurting me.";257;16;15;81;Very Positive
This guy is the opposite of an arrogant egotistical millionaire, instead of flexing money, he helps out the world! Thank you for being amazing!;730;24;22;143;Very Positive
"it’s a win win win!

dogs: got adopted
jimmy: got dogs adopted and got a dog
chandler: learnt social skills";713;21;14;107;Very Positive
I cried the whole video from this video, I'm very glad that there are such kind people;1;18;16;86;Very Positive
MrBeast is just generally a good, humble, trustworthy guy you would always wanna be around.;901;15;15;91;Positive
"Why is Jimmy the most generous and kind person in the world e literally is the NICEST person in the universe 
I";317;22;16;111;Very Positive
Mr Beast is evergreen.... He would never die.... His generations would continue this channel.....;502;14;13;97;Very Positive
