text;likes;words_amount;unique_word_count;char_count;sentiment
Part 2 goes up Saturday at 4pm EST! WHO DO YOU THINK WILL WIN $1,000,000 FOR THEIR FANS?;84874;20;19;88;Very Negative
I love how Mark was totally prepared to geek out over the trajectory and wind dynamics of that doll shot hahaha;75334;21;21;111;Very Positive
Beast’s videos are on a totally different level than every other creator.;67113;13;13;73;Very Positive
2:55 crazy mrbeast has more than that now;383;9;9;41;Very Positive
6:58 tough crowd ‼;3239;4;4;18;Very Positive
it's so freakin' wholesome to see these creators together;3958;10;10;57;Very Positive
Jimmy leveling up day by day with his content.;7630;9;8;46;Positive
Aww I love Ryannn, so glad he was there!;67;9;9;40;Very Positive
Mark Rober was over there doing aerospace math in his head, only to be one of the furthest from the target lol;9036;22;21;110;Neutral
"“Look at him explaining what he is about to do even tho he is about to fail” 

        -Chandler";2614;18;14;96;Positive
2:55 Just to think that Jimmy Beast has that ALONE now;162;12;11;54;Negative
"Mark rober: “As a firm believer in the scientific method…”
Also Mark Rober: *Magic*";1263;14;12;83;Very Positive
So glad that Ryan got the recognition he deserves;6826;9;9;49;Very Positive
Matpat with those wii bowling skills tho;4267;7;7;40;Neutral
when bella says “ philippines is awake “ , it literally wows me.. btw im a filo HAHAHAHA PROUUUUD ;16;16;16;98;Very Positive
Gotta love the fact that no scene is prolonged for the sake of lengthier videos. No building up tension, flashbacks, showing contestants silent reactions or other fuckery, just straight to action and here is the end. This same contest on TV would have been three, half hour episodes;445;48;44;282;Very Positive
"*Jimmy: this is where things get serious*
*Also Jimmy: Whoever flushes a toilet and* *comes back first wins!*";4290;18;17;109;Very Positive
"“The Philippines is awake” 
That calm demeanor of someone who is confident in their fan base…";2626;16;15;93;Very Positive
I really love when Bella porch said the Philippines is awake ;34;11;11;61;Very Positive
"""Look at him explaining what he's about to do even though he's gonna fail"" damn Chandler called it lmao";1531;21;19;103;Very Negative
Once again, Mr. Beast creates more exciting content than all the professional gameshows on TV...;4431;15;15;96;Very Positive
MattPat and Mark, make me Proud :);1580;6;6;34;Very Positive
MatPat and Ryan never fail to make me laugh by just talking;26;12;12;59;Very Positive
"Chandler to Mark: ""look at him explaining what he's about to do when he's just gonna fail""";764;19;16;90;Neutral
Bella has really perfected her ability of being able to do absolutely nothing and gain from it;15537;17;17;94;Very Positive
3:00 it’s crazy that he now has more than that by himself;27;14;13;57;Very Positive
just insane how much work Jimmy puts into his content;3819;10;10;53;Very Negative
This man is literally born to make History. Hatsoff to Jimmy and team;1637;13;12;69;Very Positive
Matpat helping Rosanna is the sibling relationship that I've missed from Escape the Night.;308;15;14;90;Positive
We will miss you Matpat;12;5;5;23;Neutral
I love how Mark Rober who is a literal physicist, just completely missed the target after explaining what he was doing . He had better accuracy with an actual mars rover than a doll of himself. LMAO;454;36;34;198;Very Positive
I am just glad Matt, Mark and Zach are in the next stage! This guys are so talented and awesome people!;470;21;19;103;Very Positive
It's just insane how much work Jimmy puts into his content. He's unmatched;1414;15;14;74;Very Negative
Es increíble que hayas juntado a tantos youtubers.  ;18;8;8;52;Very Positive
5:12  science failed him and Chandler predicted it.;730;9;9;51;Very Negative
Honestly, Matpat and Rosanna's friendship is so wholesome.;5513;9;9;58;Very Positive
These videos just keep getting better and better!;3124;8;7;49;Very Positive
Look at him explaining what he is doing even though he’s about to fail got my laughing so hard ;3;20;19;95;Very Negative
"All of the creators I was rooting for made it.
Shout-outs to Zach, Matpat. and Mark.
Hope you win!";2589;20;20;98;Very Positive
