text;likes;words_amount;unique_word_count;char_count;sentiment
Subscribe and you could be in a video!;86600;8;8;38;Very Positive
After years of trying we finally did it!;161543;8;8;40;Very Positive
mr beast casually thanking hans zimmer, one of the greatest musicians of all the time. that's insane;10230;18;16;100;Very Positive
I’m happy for you guys being able to experience all of these things ;30;14;14;68;Very Positive
Respect to the camera man who learned how to fly to get those aerial shots;37140;15;13;74;Very Positive
The fact that they literally got Hans Zimmer to compose for them, it's just unbelievable! The crew's determination and willpower to survive there while we stay in the comfort of our homes, enjoying this. It's just incredible! We love you, Jimmy :);759;44;36;247;Very Positive
"i love watching your vids
";60;5;5;26;Very Positive
Jimmy came from giving Strangers 10,000 Dollars to surviving the Artic. Mad respect, keep it up. We all love you!;6237;21;21;113;Very Positive
I need to know how professional arctic explorers feel about this, it seems absolutely insane that they could pull this off;54040;21;20;122;Very Negative
don't know what's more impressive: jimmy climbing that mountain or karl digging a hole that deep;7772;18;17;96;Neutral
Every one is fan of you because you make content that EXPLODES WITH VIEWS ;6;14;13;74;Very Positive
To think Karl's hole in the snow revealed layers from possibly thousands of years of snowfalls for the first time ever. Would honestly have been cool to take a sample from the bottom and get it dated;6367;38;33;199;Neutral
keep in mind this is the warmest antarctica is since it's currently summer there. in the winter (when northern hemisphere is summer), it's gonna always be dark. now that's something to watch.;3855;35;27;191;Positive
the fact Jimmy had his music produced by Hans Zimmer is actually kind of insane, that alone should tell you how much effort, and money, he puts into these videos. Music sounded great.;905;33;32;183;Negative
Holy moly mister beast;7;4;4;22;Very Positive
Mr beast never dissappoints. Mad respect to you. the one and only Mr beast.;12606;14;12;75;Very Positive
"dude had THE Hans Zimmer make music for him

unreal";5425;10;10;51;Very Negative
It is insane how many videos Jimmy is working on at once. The dedication is on another level. Massive respect as always;706;22;19;119;Very Positive
T’es incroyable  Waouh.;1;4;4;23;Very Positive
The fact that you Hired Hans Zimmer for the Score shows your dedication for the channel. The Score was nothing I have heard before. Great Work Jimmy.;632;27;22;149;Very Positive
