text;likes;words_amount;unique_word_count;char_count;sentiment
Watch Beast Games Episode One FOR FREE (no prime subscription needed) - https://unfur.ly/BeastGames;20662;15;15;99;Positive
"Imagine the feeling you'd get, jumping off too early, not getting the money and knowing that your entire team despises your guts for getting them out
Thats life changing stuff";13170;31;28;175;Very Negative
From a low quality Minecraft gameplay to this is unbelievable;75484;10;10;61;Very Negative
"""I don't get the money"" lol the Karma 22:50  
Bro this is the best video ever.";20143;18;16;78;Very Positive
Jumping off just to take out 99 people is wild, but doing it without getting paid takes things to a whole new level I can't even put into words;233;30;29;143;Negative
22:45 eliminating your entire team before the timer starts and not even getting the money is insane ;89884;18;17;100;Very Negative
22:55  top 10 biggest anime betrayals;23147;7;7;37;Very Positive
Jumping off before the timer even starts and eliminating entire team is brutal;31301;13;13;78;Very Negative
Watching this after ep.10, I need more beast games ;59;10;10;51;Very Positive
22:32 The woman has been ready since yesterday to jump;13883;11;11;54;Very Positive
She Defenitly needed security after that ;16566;6;6;41;Negative
22:52 hilarious lmaooo “I don’t get the money?”;10757;10;10;47;Very Negative
Beast Games is the best new reality series ever! I love it!;12;12;12;59;Very Positive
going home empty handed after jumping off before the timer starts eliminating your own team must be brutal;11275;18;18;106;Very Negative
"22:46 ""I don't get the money?"" is so hilarious lol";6597;12;12;50;Very Positive
This is insane! The competition must be intense with that many people fighting for the prize. Can’t wait to see how it all plays out!;14;26;25;133;Very Negative
22:38 the best karma moment in the story ;6852;9;8;41;Very Positive
Bro this is out of this world ;33291;7;6;30;Very Negative
31 people are going to have nightmares of Karl saying YO! for weeks now;22369;14;14;71;Very Negative
Who’s rewatching this video after episode 10;45;8;8;44;Very Positive
"""Imagine getting eliminated and then realizing you missed lunch for nothing.”";3069;11;11;77;Very Negative
The production of this series is out of this world.;1338;10;8;51;Very Negative
How does one pull this off time after time? Truly the goat;5569;12;11;58;Very Positive
they way Twana pressured Gage into flipping the coin makes me think that she wants him eliminated;24;17;17;97;Very Negative
"It's really crazy to lose your entire team before the timer even starts and not even make the money.""";3704;20;18;101;Very Negative
23:05 reasonable crashout;1784;4;4;25;Very Negative
"""This is INSANITY! MrBeast always brings the heat, but this $5,000,000 battle royale is on another level.";222;19;16;105;Very Negative
The sheer scale of this is crazy ;3;7;7;33;Negative
22:47  NAAAAH eliminating the whole team and not even getting the money cuz u jumped before the timer starts is crazyyyyy;301;22;20;121;Very Negative
22:30 -1,000,000,000,000,000 aura.;5644;9;5;34;Very Negative
"22:39 betray 99 people for nothing, that's just karma ;)";535;11;11;56;Very Negative
This dude rly took this to a another level;3;9;8;42;Very Positive
23:50  dang bro, that move was cold ;113;8;8;36;Very Negative
it was very funnfilming this, sad to have gone out but thank you so much for the amazing adventure and oppurtunity hopefully the future will being me back thanks again friends and supporters it was a blast some of the challenges were grueling!;175;43;38;243;Very Positive
22:41 This scene is such wholesome moment it make me so much happy! ;118;14;14;68;Very Positive
The best thing is that the buyer is kind and helps patients. ;3;12;10;61;Very Positive
"19:05 ""what u gonna do about it"" nahh that's wild ";1681;12;12;50;Neutral
22:51 Karma acted very quickly and cruelly.;1528;8;8;43;Very Positive
22:35 Ladies don’t ever say y’all don’t jump to conclusions ever again ;214;16;13;71;Very Negative
"The $10 million dollars winning moment, the cold look from him/her (not spoiling)
Surely one of the most iconic moments in TV entertainment history.";5;25;23;148;Very Positive
I’m so AMAZED and happy you let me take part in this video! It was a once in a lifetime experience!!!!;718;22;20;102;Very Positive
"*Jumping animation while thinking u got the money* 
""I dont get the money?"" 
*Eliminates 99 people*";348;16;14;99;Very Negative
22:41 soo sad for those 99 peoples;702;8;8;34;Very Negative
Highly likely there will be partnerships between X or Tesla with Qvarden Token;5203;13;13;78;Very Negative
spot the winner of the season here 0:36;56;9;8;39;Very Negative
The effort you put into a single video is unmatchable.;510;10;10;54;Very Negative
I’m happy to have been apart thank you ! It was a crazy night that I can always look back too !;297;21;20;95;Very Positive
23:53 that walk is crazy;138;6;6;24;Very Positive
22:52 hilarious brooooooo “I don’t get the money?”;3705;10;10;50;Very Negative
To think where you started vs where you are now is actually insane. I don't think any other Youtuber can ever compete or get to Jimmys level.;483;28;24;141;Very Negative
"Her Aura  22:34

She didn’t even get the money lol";4415;12;12;50;Very Negative
Your videos are so addictive.;3;5;5;29;Very Positive
"19:03 "" what're you gonna do bout it"" is crazy";658;11;11;46;Very Negative
6 seconds ago is CRAZZZYY;26638;5;5;25;Very Negative
dropping this a week before squid games season 2 is wild;605;11;11;56;Very Negative
The logistics behind all of this has got to be insane;0;11;11;53;Very Negative
22:32 NOOOOO;152;3;3;12;Very Negative
When Karl yelled “Yo” I was just too locked in!! Any noise and I would’ve ran. That’s when I got out! Still amazing to have gotten that far though.;354;31;27;147;Very Positive
This is actually more entertaining than regular tv.;412;8;8;51;Very Positive
