text;likes;words_amount;unique_word_count;char_count;sentiment
subscribe or i'll drop kick you;78517;7;7;31;Very Negative
"Nobody :
MrBeasts' search history : where to buy lava";9265;8;8;53;Very Negative
"Lava vs Ice block:
1mil views
Lava vs Ice Block MINECRAFT:
999mil views";1789;13;8;71;Very Negative
the fact that nothing can be colder that -273,15°C;20;11;10;50;Neutral
andrew es playo;3214;3;3;15;Very Positive
"What we all want next is....




*Lava* vs Jake Paul";5276;10;10;52;Very Positive
"he protecc 
he attacc
but most importantly..

he burn chandlers hot pocket snacc";476;13;11;80;Neutral
this is how you spend your money properly;37;8;8;41;Very Positive
Mr. Beast is already discovering answers to questions scientists can’t even answer;380;13;13;82;Very Negative
"Hot pocket? Overburnt?

Ha, little did you know there was still a cold spot in it.";338;16;16;82;Negative
"""Why is the icecream on fire"" - this is my new favourite quote.";342;12;11;63;Very Positive
At the moment when you poured lava on the ice, wouldn't it have been better to pour gradually or make a recess? Because most of the lava splattered on the asphalt.;61;32;27;163;Negative
"2019: pours lava on ice block
2030: pour volcano on anartica";758;11;10;60;Neutral
"BEST QUOTES OF ALL TIME.....

*""WhY ThE icE CreAM oN FirE??""*";703;11;11;61;Very Positive
Mr.Beast is just that one Youtuber that is a fan of every youtuber lol;3233;15;12;70;Very Negative
Mr Beast Coba bikin konten mancing dong di laut;5;9;9;47;Very Negative
"0:47

*pours lava on ice cream”

mr beast: “WHY IS THE ICE CREAM ON FIRE?”";1934;16;13;74;Very Negative
"why is the icecream on fire

-Mr. beast 2019";2658;9;9;44;Very Negative
The “chandler Vs. challenges” was easily the funniest one;179;9;8;57;Very Positive
NEXT EXPERIMENT : Acid vs Lava;8;5;5;30;Positive
"Youtube Rewind 2018 VS. Lava

""Ahhhhhh Thats Hot""";323;8;8;49;Very Negative
"Lava: I burn everything I touch
Steak: *HOLD MY BEER*";690;10;9;53;Very Negative
I was waiting for Lava vs Chandler's poop.;836;9;9;42;Negative
"Next Experiment: Lava vs house 
Jimmy:I'm a maverick";2;10;10;52;Positive
"That ""last person to speak wins"" idea is damn interesting. Hmmm...";395;11;11;66;Very Negative
"*Mr beast becomes a maverick 
9 year olds: did we just lose?";268;12;12;60;Very Negative
"I remember the days when he tried to microwave a grenade!

Good times";112;13;13;69;Very Positive
2:33 XDDDDD;42;3;3;11;Negative
"YouTube videos: exist
UMG:    ";215;4;4;30;Very Negative
Chandler: *screams* Ahhh! The plunger is gone. *- 2019*;312;8;8;55;Very Negative
I ate your chocolate it was yummy;33;7;7;33;Very Positive
"“Why is the ice cream on fire?!""

Science cannot explain that";1118;11;11;61;Very Negative
"Nobody :


MrBeast : the last one to take their hand out of the molten lava wins 10.000$ and gets to keep the lava";1784;23;19;114;Very Negative
"“I think we might have over cooked the hot pocket” 
“Eh, it should be fine”
“MAH HAWT POCKET”";141;18;17;93;Neutral
Nex eksperimen : Lava vs Diamond... ;0;5;5;36;Very Negative
It turns to obsidian guys. Minecraft has already told us;196;10;10;56;Negative
"Petition so MrBeast makes an infinite cobblestone generator
 |
 |
V";734;9;9;67;Very Negative
"Nobody:

Mr. Beast: *solves world war 3 of PS4 vs Xbox one*";229;12;12;59;Very Negative
"“Why is the ice cream on fire”
Weirdest sentence I ever heard in my life and thought never would be true";1;21;21;104;Very Negative
