text;likes;words_amount;unique_word_count;char_count;sentiment
Subscribe for $1,000,000 dollars;229759;6;5;32;Very Negative
You need a behind the scenes channel where someone just films the setups for all these huge videos just to show how much work you put into these;84787;28;24;144;Very Positive
MrBeast: “I Bought A Hospital”;72240;5;5;30;Very Positive
MrBeast In 2021: “I’m Buying The President”;48690;8;8;43;Very Negative
8:04 THAT JUMPSCARED ME KARL;34;6;6;28;Very Negative
I petition for Mr.Beast to make a “Behind the scenes” channel ! ;38484;12;12;64;Very Positive
That's actually pretty impressive.;4694;5;5;34;Neutral
Can we appreciate how much of a homie Tareq is.;2001;10;10;47;Neutral
The toilet is traumatized ;38;4;4;26;Very Negative
Someone tweet Disney and tell them to put Jimmy and this ice house in Frozen 3;13802;16;15;78;Very Negative
*You're doing very unique stuffs I really appreciate that but please don't put your health in danger Jimmy*;4143;20;20;107;Positive
even tho people are hating u i still love your videos;4;11;11;53;Very Positive
"this is the guy that never clickbaits.

Hes going in Youtube History.";2326;12;12;69;Very Positive
i was waiting for them to melt everything down.;3881;9;9;47;Negative
Wim Hof has entered the chat;992;6;6;28;Very Positive
4:05  bro says that every challenge;2;7;7;35;Positive
"the only challenge I could complete would be ""I survived 24 hours""";3801;12;11;66;Neutral
8:04 scarier than the whole Insidious franchise;765;8;8;47;Very Negative
I love Tariq so much, he's just such a sweet guy;744;12;12;48;Very Positive
"Mr Beast: I’m gonna spent 24 hours straight in ice!

Me: *laughs in Canadian*";1423;15;14;77;Very Negative
"Random Guy: How did you make your millions?

Mr Beast: *”I stayed in ice for 24 hours”*";5146;17;17;87;Very Negative
jesli chcesz pan dostać chipotermii to jestes pan na dobrej drodze;3;11;10;66;Very Positive
Tareq is just Jimmy’s Helper on challenges;599;8;8;42;Very Positive
"Jimmy: the beast
Chris: meme God
Chandler: always hungry
Karl:  normal human";739;12;12;76;Positive
What ever happens jimmy always has a smile on his face;814;11;11;54;Very Positive
2:49 I'M A PANCAKE, I'M A PANCAKE, DODODODODODO I'M A PANCAKE;13;15;7;61;Very Negative
"Jimmy: ""it's going to be cold, because it's ice.""

Speech ";338;12;10;58;Neutral
The editor's patience is my inspiration. Dude is really good and enduring.;1790;13;12;74;Very Positive
"Jimmy wearing only sweats in ice house: Its Cold..

Me in a blanket near heater: I can feel it.. O_O";689;20;19;100;Neutral
10:50 mistake @Mrbeast;6;4;4;22;Very Negative
*MrBeast doesn’t run out of money.. money runs out of him*;682;12;9;58;Very Negative
