text;likes;words_amount;unique_word_count;char_count;sentiment
This was one of the biggest and most impactful videos we have ever done and I’m very happy with it :))))));148178;21;20;106;Very Positive
This guy is literally the opposite of a arrogant egostical millionaire. Instead of flexing what he has, he helps out people in need. Can we just take a moment and appreciate this man's work. Thank you Jimmy, you made us proud.;24362;42;37;226;Very Positive
This man is one of the most generous people I've ever seen, he's just wonderful.;642;17;17;80;Very Positive
MrBeast should win an award for being so caring to his community.;8304;12;12;65;Very Positive
If it wasn't for food banks I don't think I would've survived my childhood. Thank you so much for helping all those people.;1051;26;23;123;Very Positive
This dude had gone from waisting and breaking stuff to helping very poor people who can’t afford food let’s give this man a rase! :);429;26;25;132;Very Negative
Mr Beast can make any videos he wants, but chooses to help people! Absolutely a Legend;178;16;16;86;Very Positive
"Government: Stay Home
People: Stay Home
Celebrities: Sing a song together
Mr Beast: Actually Helping";2977;15;13;100;Very Negative
God please protect this man. He's special and we need him.;6500;12;12;58;Very Positive
I’m glad people who cant afford food in this scarce time are able to get food because of this generous man, puts a smile on my face.;507;28;26;132;Very Positive
Thank you Mr. Beast for helping people who really need it.;33;11;11;58;Very Positive
This man is the holiest man in the world.He literally is giving his everything for these people who need it the most. Respect from Sri Lanka.;1003;27;23;141;Very Positive
"Everyone: *Panic Buying*

MrBeast: *Panic Giving*";6127;6;5;49;Very Negative
Mr.Beast went from drinking bleach jokes to helping out people in desperate times. We are proud of you Jimmy, we really are.;625;23;21;124;Very Positive
Mr Beast is so generous. I think he should become a president;36;12;12;61;Very Positive
Jimmy has planted 20 million trees due to deforestation around the world and now he's giving $1,000,000 worth of food items to people in need due to coronavirus can we all just take a moment and respect and credit his generosity to the world;2772;47;38;241;Very Positive
Mr beast is the most charitable person I’ve ever seen, he’s donated/spent million and millions of dollars, for thousands of people. He’s one of the best people ever;736;32;25;164;Very Positive
Just a friendly reminder that this guy started his youtube career by reading the full bible in one sitting and is now giving so much food to the people in need! MrBeast is officially the all-time MVP!;266;38;34;200;Very Positive
Ini vidio paling terbaik di mr beast. Selalu darmawan, rendah hati, berbagi. Semoga rejekinya makin lancar;13;16;16;106;Very Positive
"Everyone: worrying about themselves in a crisis
Jimmy: lets buy a million dollars worth of food! (he's such an amazing soul!)";758;22;21;125;Very Positive
There’s some millionaires that doesn’t give a penny to anyone but he gives thousands of dollars to food banks to homless shelters I just want to say thank you to the beast team for helping others;412;38;34;195;Very Negative
