text;likes;words_amount;unique_word_count;char_count;sentiment
subscribe and like this comment with your nose;167622;8;8;46;Very Positive
Kinda hoping Akira wins, that last message was so wholesome.;12656;10;10;60;Neutral
When Akira said “yeh” I felt that;2863;7;7;33;Negative
This is literally America’s got talent but no one has talent;15383;12;11;60;Very Negative
Anyone here after Akira was the goat in that last Beast Games Episode;101;13;13;69;Very Negative
I love how Mr. Beast just doesn't get tired. Everyone but him is struggling to keep their eyes open by the end;960;23;23;110;Very Positive
Kiera was chilling the whole time, just saying yeh to everything;733;11;11;64;Very Negative
Akira got a heart, he really seems to be doing this for his family.;2460;14;14;67;Very Positive
merecido ganador!! me siento identificado con el. Yo igual lucho por mi familia, como mi hermano.;7;16;15;97;Very Positive
"Nobody:
Jimmy: alright there being stubborn, somebody give me a knife
Chris: wAiT wHaT?";1390;14;14;87;Very Negative
"Chris: He’s a Beast and a Warrior

Guy: *Jumps Immediately *

Chris: *Ya love to see it*";2015;17;15;88;Very Positive
Cameron just yeeted himself into the water at the sound of $5000;2199;12;11;64;Very Negative
Who here after seeing Akria on beast games;79;8;8;42;Very Positive
"Friend: if u make this basketball shot you get 1$

Mr Beast: I’ll give you a million";441;18;17;84;Very Negative
"When Akira was talking to his brother that he won, I was crying too.
I felt how happy they were!!!!
AKIRA!!! STAY HAPPY DUDE!!";279;24;20;126;Very Positive
"Lighting McQueen : “I am speed”
Chris: “I am cold”";1943;9;7;50;Positive
Mr.Beast is the best!!!;6;5;5;23;Very Positive
I feel Akira's pain. I would do whatever it takes as well, life is rough!;235;16;15;73;Neutral
This has been slowly becoming a game show for a while now.;2238;12;11;58;Positive
"Next person to get out gets 5k

Cameron: instantly dives down at light speed";2744;14;14;76;Very Negative
It’s crazy watching in 2024 and some one got out for an Xbox one and ps4 which were literally about to be replaced;19;24;22;114;Very Negative
“we grabbed a million dollars” why didn’t i think of that;1383;12;12;57;Very Negative
"3 things that are infinite:

1:The universe
2:Winrar’s free trial 
3:Mr Beast’s wallet";1816;18;16;86;Very Positive
Chris: he knows he’s a beast and a warrior: 9 seconds later jumps with no regret;1418;17;15;80;Very Positive
I can't believe I recognized Akira in Beast Games from a video made 5 years ago;6;17;16;79;Very Positive
"Chris: you're a beast and a warrior.







*Cameron jumps*";1394;10;9;59;Very Positive
"“And we grabbed a million dollars”

Just has it lying around apparently";345;12;12;71;Very Negative
"Mr beast: **does this**
Morgz: *Last one to fall wins a dollar*";807;12;12;63;Very Negative
  ;10;0;0;2;Positive
"Mr beast in the future 

Mr beast: I’m bored I’m going to buy a planet";463;17;13;70;Very Negative
"“And I grabbed a million dollars”
As you do";708;9;9;43;Very Positive
MrBeast should really be in Netflix or have his own show;982;11;11;56;Very Negative
Was a mean handshake when the first guy lost to temptation  what a way to bribe him lol;4;18;16;87;Very Negative
"""and we grabbed a million dollars""  he said, ever so lightly";2203;11;11;60;Very Negative
"Nobody

Chandler quitting a challenge early even though he isn't participating

Edit: zzzz thx 4 the likes homeboys";1469;19;19;115;Very Negative
I'm sorry but I actually cried when he told his brother why he wanted to win, to make their lives better. It broke my heart! I hope he wins, or if he looses he at leasts gets a large sum of money for getting so far!!;5150;47;40;216;Very Negative
4:05 colvy airbag saves egg ;3;6;6;28;Positive
Everyone's saying Akira better win but we still haven't seen the other three winners;588;16;16;84;Neutral
"Contestants:


Gamers: *jumps in with no hesitation*";1589;7;7;52;Positive
"Chris: “He knows he a beast and a warrior”
Cameron: *hears $5000* Drops in literally 2 seconds";3092;17;15;94;Very Negative
After 5 year still loveing old beast vid os ;0;9;9;44;Very Positive
"no one:
nobody at all:
seriously no one:

akira: yE";1040;10;8;51;Very Negative
"2019: MrBeast Planting 20 million trees 

2040: MrBeast with his own planet";557;12;11;75;Very Negative
"I’m voting for this challenge winner, he doesn’t just need the money, he deserves it























Edit: thanks for the likes...
Let’s pray for Akira";1348;27;23;158;Very Positive
Thank you Mr beast coming to Australia;2;7;7;38;Very Positive
Chandler is really good at throwing and catching doe;2101;9;9;52;Positive
"It’s still hard to believe that chandler use to be his janitor  and now he’s a main on his channel and we all love him 
Edit: mom I’m famous";4837;32;28;140;Very Positive
"MrBeast:Everyone who is walking gets money

Chandler:cuts legs off";459;11;11;66;Very Negative
one of the best series that mr beast created;7;9;9;44;Very Positive
"2019: PLANTING 20 MILLION TREES
2020: CLEANING THE OCEAN

SPAM SO HE WILL DO IT";2931;15;15;82;Very Positive
"lol ""I can't feel my legs"" ...""but you won 10 grand though."" ... YEAH.";2668;14;14;70;Negative
even if akira doesnt win the next one, i really hope Jimmy gives him a lot;95;16;16;74;Positive
THANKS FOR 685 SUBSCRIBES ;3;4;4;26;Very Positive
"MrBeast: ""This is the most extreme thing we have done""






Also MrBeast: Planting 20 Million Trees";801;16;15;100;Very Negative
"""this is taking to long. Someone get me a knife""

""Wait wut?!""";700;12;12;62;Very Negative
