text;likes;words_amount;unique_word_count;char_count;sentiment
Sub and I’ll let you buy anything you can carry;136256;11;10;47;Very Positive
"Mr. Beast: ""alright Chris, dont drop anything.""

Chris: *drops everything*";470;10;9;74;Very Negative
Currently the highest paying job is being friends with MrBeast;107447;10;10;62;Very Positive
Chandler the best ,always acts natural ;271;6;6;39;Very Positive
"Zach: *Buys 7K worth of electronics without dropping a single item*

Garrett: *Goes in a Gas station and drops Beef Jerky*";25714;21;20;122;Very Negative
I felt so bad when Garrett had to put his stuff back but when he got a second chance he was he was so happy and mrbeast is a kind person;405;31;25;136;Negative
"“Anything you can carry, I’ll pay for.”

*Carries MrBeast out the door*";565;13;13;71;Very Positive
10:48 foreshadowing;33;3;3;19;Very Positive
2 Videos in a week?! We are blessed.;324;8;8;36;Very Positive
Mr.Beast's friends are lucky to have him as a friend.;4288;12;12;53;Positive
"MrBeast: This Walmart is pretty chill
10 seconds later 
Walmart Employee: I can't have you filming";644;17;16;98;Very Negative
How does he go from shopping in the “Forbidden Bible store” to making family friendly content I love this man;142;20;20;109;Very Positive
Zach is a vertically stretched image of Chandler.;25370;8;8;49;Neutral
"I've gotten kicked out of walmart many times but this ones actually pretty chill


Immediately gets kicked out";780;19;17;110;Negative
"3:32 ""This Walmart's actually pretty chill.""

4:08  **Gets kicked out**";1820;13;13;71;Very Negative
10:48 foreshadowing;227;3;3;19;Very Positive
"MrBeast: Anything you can carry, I'll pay for it

Garrett: "" *Drops a Beef Jerky* """;504;15;15;83;Very Negative
“Shoutout to this Walmart, I’ve been kicked out of many Walmarts but this one is pretty chill” *foreshadowing*;1210;19;18;110;Very Negative
"Beast: Shout out to this Walmart.
""Gets Kicked out.""";1873;9;8;52;Very Negative
I keep seeing all these videos where you help people who couldn't afford some things on their own. Being someone who has successfully made it out of a life of drug addiction and homelessness I too try my best to help others I see in a hopeless situation with whatever I can spare while letting them know that if I was able to make it out then I KNOW they can. Keep it up dude. Glad to contribute;178;79;62;395;Very Positive
"Mr beast: this walmart is pretty chill, we've never been kicked out
Walmart: *yeah ur gunna have to leave*";2307;20;19;106;Very Negative
"Mrbeast: Shoutout to this Walmart for being chill

Manager: hold my shopping cart";948;13;13;81;Very Negative
"Mr beast: alright Chris don't drop anything

Chris: * drops every thing including himself *";299;14;13;91;Very Negative
"""allright let me clock back in"" that man is a professional";82;11;11;58;Very Positive
"Nobody:
Absolutely nobody:
MrBeast: Please take my money";445;8;7;56;Very Negative
"MrBeast: Anything you can carry I’ll pay for, but if you drop one item, you get nothing.

Garrett: *drops beef jerky*";303;22;20;117;Very Negative
"""Okay Chris don't drop anything""
Chris : *Drops everything*

";620;9;8;61;Neutral
Jimmy's videos are entertaining and never disappoint!!!;17;8;8;55;Very Positive
Do the same thing but with strangers already in the store, their reactions would be great. They'd feel way to bad and try to get the cheap stuff lol;621;30;27;148;Neutral
"MrBeast goes into the store
Owner: Ah sh*t here we go again";929;13;13;59;Very Negative
Is no one going to talk about Mr beast actually being athletic.;544;12;12;63;Very Negative
I love seeing the fun and real life side of Mrbeast;15;11;11;51;Very Positive
Wish there were Mr beasts in every country... amount of happiness in the world would increase. ‍;208;16;15;96;Very Positive
"Mr.beast:No chandler you can’t look!

Chandler:why?

Me:because he is too pure";484;16;15;78;Very Negative
Chandler 200 IQ used basket as container.;350;7;7;41;Positive
Finally a challenge Chandler didn't lose;6;7;7;40;Very Positive
