text;likes;words_amount;unique_word_count;char_count;sentiment
Should I do more real time videos? I was excited to try something new :);255012;14;13;72;Positive
Straight to the point, no introduction , almost no outroduction, 10 minutes of pure entertainmen;28207;14;13;96;Very Negative
his dad lore is going to be INSANE;43330;8;8;34;Very Negative
Bro had to get a whole bomb squad ;57;8;8;34;Very Negative
Imagine Mrbeast Going To Space...;48238;5;5;33;Very Negative
Mack really tried so hard to make it on to the team and he made it. Congrats Mack;15232;18;15;81;Very Positive
*You can literally hear how happy he is. He deserves this.*;872;11;10;59;Very Positive
This is unique. Usually there’s cuts and timeskips but this is nice.;187;13;11;68;Positive
Love the fact that Jimmy’s still being creative and pushing the boundaries of what’s possible. Sure, it wasn’t as polished as the typical mr beast video, but in a way that almost made me feel more absorbed in the experience. Absolutely loved this video;846;47;39;252;Very Positive
I am glad you got to finish what you were saying at the end of the vi;3265;17;15;69;Very Positive
This video was fire AF ;126;5;5;23;Very Negative
Esta muy épico la explosión, también el talento;24;8;8;47;Very Positive
Making the video 10 minutes long was a nice touch. Thank you Jimmy!!;1067;13;13;68;Very Positive
*Straight to the point, no interduction, almost no outroduction, 10 minutes of pure entertainement*;286;14;13;99;Very Negative
My goodness, what tension, I'm glad he made it.;455;10;10;47;Very Positive
Bruh was low key pissing me off with that last door;7;11;11;51;Very Negative
DAD IS STRONG~~~ CONGRATURATIONS!!!! TO YOUR FAMILY!!!!;374;7;7;55;Very Positive
Awesome! The no cuts video is legit! Obviously working on different things for the show and I’m so pumped for it!;611;22;20;113;Very Positive
"СПАСИБО МИСТЕРУ БИСТУ И ЕГО КОМАНДЕ!вы лучшие
И это круто, что вы помогаете и дарите возможности 
Приятно за этим наблюдать";13;21;18;123;Very Positive
This was one of my fave Mr.Beast videos. Jimmy is always innovating!;502;13;13;68;Very Positive
I love that mac is a member of the crew;1947;10;10;39;Very Positive
Love seeing Mac on the team;1124;6;6;27;Very Positive
Wow, all these challenges are crazy.;4;6;6;36;Very Positive
He’s STILL reinventing videos!! I love it do more of these!;297;12;12;59;Very Positive
Mrbeast shows why he’s the best in the yt game. Doing this type of video with 0 cuts is pretty insane;928;22;21;101;Very Negative
Mac as new member is 10/10 absolutely lovig him!!;1013;10;9;49;Very Positive
"“ I just started this 10 minute timer-“ 

Me: “oh boy”";7;10;10;54;Very Positive
"""Your editing skills are on another level. Wow!""";8;8;8;48;Very Positive
Having Mack on the team fits their energy so well.He meshes so well with the others that it's so great to watch ..;2004;24;20;114;Very Positive
4:57 the crane driver got beaten senselessly after this;7516;10;10;55;Very Negative
