text;likes;words_amount;unique_word_count;char_count;sentiment
Subscribe or I’ll kick you.. no joke;143637;8;8;36;Very Negative
I'd love to help plant trees man;15319;8;8;32;Very Positive
People say chandler is useless but he's the one who makes these videos interesting;2937;15;15;82;Positive
Challenge: try to survive without Chris for 24 hours;57167;9;9;52;Positive
old mr beast videos hold a special place in my heart;756;11;11;52;Very Positive
Maybe next you should try spending 48 hours somewhere. It might be a little more interesting since if it's only a 24 hour challenge, by the time you guys settle in, you're already about to leave.;1065;38;34;195;Neutral
"Chris: bear grylls
Jimmy: captain of the crew
Jake: Viking
Chandler: just chandler";982;13;12;82;Positive
i miss these days ;281;4;4;18;Neutral
"This first aid kit is taking up half the bag!
Useless!
**throws first aid kit**
Chandler:Gets poisoned";13723;18;15;102;Very Negative
"The 4 warriors
Mr beast : senses anything 
Chandler : the sniffer 
Chris : wildernest expert
Viking : protects people";301;16;15;117;Very Positive
Chris  knows what to do because he plays Minecraft;2222;9;9;50;Positive
"5:55 Jimmy's ""I'm sorry"" is so cute lol!";46;11;11;40;Very Positive
The Beast is released back into the wild;445;8;7;40;Very Positive
I love kicking back and watching Mr. Beast in my free time :);287;12;12;61;Very Positive
"Chandler: *takes off his shirt*
Malaria: *it's free real estate*";2297;11;11;64;Very Negative
"Meek is happy to watch you
2:21";30;8;8;31;Very Positive
This channel wouldn't be the same without: Chandler, Chris, and jimmys hat.;6410;13;13;75;Very Negative
"Chandler : I love you say it back 
Jimmy : Bye 
Chandler: *SAY IT BACK*";826;13;9;71;Very Positive
"chandler: i love you
jimmy: bye
chandler: *SAY IT BACK*
jimmy: bye.
chandler once jimmy leaves: cries";596;17;12;101;Very Positive
I grew up in a rain forest where we did a lot of walking into the woods and making forts.;11;20;19;89;Positive
"Chris: The brains
Chandler: The joker
Jake: The muscle
Jimmy: The collector
Tareq: *The cameraman*";3298;15;11;98;Positive
Chandler didn’t lose the challenge. Actually the Challenge lost Chandler.;23535;11;8;73;Very Negative
"Chandler:*get poison*
Jimmy: wow half my backpack is first aid useless";3216;12;12;70;Very Negative
"*When Chandler loses something that wasn’t even a challenge*


But srsly Chandler hope you feel better";350;17;16;102;Neutral
“I’m about to turn into a naked weird guy” the foreshadow is crazy;68;14;14;66;Negative
Forget about them comments talking about trees. Let's show some love to the cameraman who doesn't get any recognition and has to go through these challenges without any rewards.;837;31;28;177;Very Negative
"Chandler: *tries water * 
Chandler : this isn’t that goo-bad";766;10;9;60;Very Negative
