text;likes;words_amount;unique_word_count;char_count;sentiment
"The ""Last To Take Hand Off $1,000,000"" Challenge will be uploaded Thursday December 19th. Mark your calendars this will be my biggest video ever!";46947;26;23;145;Very Positive
"I love that dude!!
""Do you want it?""
""Yes.""
""Then get off.""
""Okay!""";3404;13;13;67;Very Positive
"Jimmy: hey Chandler here's a sharp object
Chandler: ThAnK yOu";1500;11;10;61;Very Positive
i literally LOVED cody he is so positive and funny;125;10;10;50;Very Positive
Chandlers guy is actually the most calm guy I’ve ever seen;6851;12;11;58;Very Positive
Cody was the life of the party plzzzz bring him back in future epsiodes;5565;14;13;71;Very Positive
Chandlers guy is actually the most calmest man I've seen, what on Earth.;3779;14;14;72;Very Positive
Cody is funny as hell. ;595;5;5;23;Very Positive
Banana man is so positive and wholesome. Such a genuine person;498;11;11;62;Very Positive
"‘At least an hour’

At least he’s telling the truth.";3918;11;9;52;Very Negative
"“A day”
“About 30 hours” 
“A couple weeks”
“About an hour”";3270;11;9;58;Very Negative
Cody is an absolute legend!!!;247;5;5;29;Very Positive
"""24—  25—  30!""
""39 and a half.""
""Couple weeks.""
""At least an hour...""";3787;13;13;70;Very Negative
"""Do you want it?"" 
""Yes""
""Then get off"" 
""Ok""";2861;9;9;45;Negative
"""How much longer do you have in you?""
""30 hrs""
""39 1/2 hrs""
""A couple weeks""
*At least an hour*";2988;21;19;95;Very Negative
"that banana man is funny and full of joy,,
 just love watching him.. ";228;13;13;69;Very Positive
This dude offered to give his competitor 50 grand after winning already, got my fan support, mad respect!;102;18;18;105;Very Positive
"Chandler: Bad at everything
Also Chandler: Literal ninja";1250;8;7;56;Very Negative
Banana man is hilarious  I died when he said “I’ll see you in an hour”;2909;16;15;70;Very Positive
Petition for cody to be in more challenges he is hilarious!;24;11;11;59;Very Positive
Banana man is my favorite competitor ever.;504;7;7;42;Very Positive
Cody is your typical guy who always makes dad jokes;3359;10;10;51;Very Positive
"9:43 Cody "" i was just waiting for something to b offered"" wiw that was so funny, i laughed so hard after so long. Thanku Cody.";840;26;21;127;Very Positive
Chandler is motivating in reverse, Lol also you can see chan is doing his hard work for the participants, good job. I hope we are all in good health as well as working smoothly.;22;34;30;177;Positive
"Jimmy: “Do you want this stuff?”
“Yeah!”
Jimmy: “then get off”
“All right!!”";2483;13;12;76;Very Negative
That first guy has been the funniest contestant on his channel, period.;372;12;12;71;Very Positive
"Chandler: bad at everything
Also chandler: *literal ninja*";989;8;7;58;Very Negative
