text;likes;words_amount;unique_word_count;char_count;sentiment
Download monster legends here: https://monsterlegends.onelink.me/1933036881/MrBeast;58323;10;10;83;Very Positive
Subscribe for a cookie;89714;4;4;22;Very Positive
Even having your relative be a friend of MrBeast is a career choice at this point;16821;16;15;81;Very Positive
"Random person: what is your job?

Chris: its complicated";6729;9;9;56;Very Negative
Candler has a teddybear;422;4;4;23;Positive
Legend has it Karl is still cleaning out his house;13787;10;10;50;Very Positive
"Literatly no-one:
Jimmy: robbing houses is fun";517;8;8;46;Positive
4:23  Chapa na close Chapa no zoom dá um close;4;11;9;46;Very Negative
"People : *Having Too Much Money Can't Get You Happiness..*

Jimmy : *But Donating it Can..*";961;15;14;91;Very Negative
"Random person : what is your job?

Chris: its complicated.";426;9;9;58;Negative
"No one:
Chris: DaNg BlAsT iT";551;6;6;28;Very Negative
Imagine Todd lost in a challenge only he was competing in;14;11;10;57;Positive
*Imagine how many stories MrBeast will get to tell when he is grandfather*;912;13;13;74;Very Positive
"Normal robber: quickly and quietly taking everything that has value.

Chris robber: Steals toilet";692;14;13;97;Neutral
"Rip the Viking 
Rip chandlers dads house
Rip chandlers teddy bear";234;11;8;65;Very Negative
That was SO nice! Makes me happy when he helps people.;2;11;11;54;Very Positive
"Tucker: *hey dad, what'd you do when you were younger*
Chris: *robbed houses*";585;14;13;77;Very Negative
*MrBeast is the only Robber who goes in someone's house and give them a lot of money*;619;18;18;85;Very Negative
2:02 he did NOT say neighbors..;26;7;7;31;Very Negative
"Jimmy: I bet tod is just napping.

Tod: dancing on bed.";497;11;10;55;Very Negative
"Their house robbing rate increased 400%


Robbers: *stonks*";675;8;8;59;Very Negative
"*Whole world on a pandemic*

Mrbeast and his crew: *Robbing a house*";466;12;11;68;Very Positive
Bon visionnage a tous ;5;4;4;22;Positive
"Tyler: we're robbing the neighborhood!
Mr.Beast: for legal reasons, thats a joke";348;14;14;80;Very Negative
"MrBeast: I bet Todd is just napping while we're doing this

Todd: *Insane Dancing*";333;15;14;82;Very Negative
"Mr beast: i bet Todds just napping while we do this
Todd:";786;12;12;57;Very Negative
am i the only one who loves to watch mrbeasts old videos?;24;12;12;57;Very Negative
Jimmy: “I bet he’s sleeping right now.”                Todd: just dancing for no reason;195;14;14;87;Very Negative
"“I bet Todd’s just napping while we rob his house.” 

Todd: ";837;12;11;60;Neutral
Did I have lunch”?  “I’m gonna have another lunch and a dinner, and then a midnight snack”. Chandlers dad is a mood;204;23;17;115;Positive
nice taddy chan chan;5;4;3;20;Positive
"Jimmy: I bet tod is just nappin
Tod: *doing some satanic dance*";374;12;11;63;Very Negative
"Plot twist:
While Jimmy filming this
Chandler's Dad robbing Jimmy's house";2862;13;11;73;Neutral
"Everyone robbing the house.

Chandler's dad just confused playing a challenge against no one.";257;15;15;93;Very Positive
I bet Todd is just napping while we do this… IN SIDE OUT SIDE;1;14;13;61;Neutral
"Chris: has a son

Also Chris: Rob's his friends dad for their toolet";682;14;13;68;Positive
"Jimmy: chandler has a teddy bear


Everyone: *NoIcE*";183;8;8;52;Very Negative
"*Watching Chandler Happy while robbing his dads house..*

*All Dads : suspiciously look their toddlers*";502;14;13;103;Positive
Un meme, una historia;6;4;4;21;Very Positive
"Everyone: ""When and will mrbeast run out of money""

Jimmy: *N O*";355;12;12;64;Very Negative
"Everyone: when is Mr.Beast going to run out of money
Mr.Beast: never";708;14;12;68;Very Negative
"Literally no-one:
Jimmy: Robbing a house is fun ";280;9;9;48;Positive
nice Teddybear Candler;4;3;3;22;Positive
Being mr beasts friend is now the highest paid job in the world;210;13;12;63;Very Positive
Chandler: I don’t have a teddy bear. Whatever makes you happy;389;12;12;61;Very Positive
"Jimmy: Robbing a house is fun 

Me: So that's where he gets the money";199;15;15;70;Neutral
Какой милый мишка, Чендлер;1;4;4;26;Very Negative
"Random person: What is your job?

Chris: Complicated";214;8;8;52;Very Negative
