text;likes;words_amount;unique_word_count;char_count;sentiment
Subscribe or I’ll kick you in the knee!;71750;9;9;39;Very Negative
The real legend is the person deleting and typing back in the amount earned.;33782;14;12;76;Very Negative
Mad respect for the person who was changing the earned and spent scores;5739;13;12;71;Very Negative
"Mr beast: whoever wins, loses

Chandler: *wins*";2036;7;6;47;Very Negative
can anybody believe that its been 4 years since this came out??? its crazy how time flies!;67;17;16;90;Very Negative
"Chandler: *gimmie a million gimmie a million gimmie a million*
Chandler: *$30!?*
Chandler: Close enough";863;15;7;103;Very Negative
The fact that Chandler actually completed an entire competition is a win in itself.;13886;14;14;83;Very Positive
The only thing Chandler’s fast at is getting out of challenges.;2605;12;12;63;Positive
Chris and chandler are the best people to put in a vid, there both hilarious ;203;15;15;77;Very Positive
Real quick, can we just take some time to appreciate the people behind the scenes adding on those numbers onto the TV;1444;22;20;117;Positive
"Mr Beast: Whoever wins wins!
Chandler: Loses

Mr Beast: Whoever wins loses
chandler: Wins";3392;14;6;89;Very Negative
These videos really expose how little a chance you have of winning;4814;12;12;66;Very Positive
This brings a whole new meaning to gambling!;11;8;8;44;Very Positive
"“Someone is gonna leave with nothing”
Chris: me";2216;8;8;47;Very Negative
his bank statement must be a war zone: so much going in, so much going out;3680;16;13;74;Very Negative
"Mr beast your vids are
Great!!!!";5;6;6;32;Very Positive
"“Using scratch off tickets to help the donation of trees”


MrBeasts: S T O N K S";2333;17;16;81;Positive
"Person: What do you do for a living?

Chris: I’m friends with Mr. Beast.";5846;15;14;72;Very Positive
If this doesn’t prove the lottery is trash then idk what will;3379;13;13;61;Very Negative
The man having to type the amount of money is so kind to do that ;9;15;13;65;Neutral
"""Chris vs Chandler, who will win? Watch until the end!""
Me: Ofc Chris";3111;13;12;69;Very Positive
"""Do you want a friend?""
""I tried for many years to acquire some of those""

Me: Lol, but same";1302;19;19;92;Negative
"“Do you want a friend?”

Chandler: “You know I’ve tried many years to acquire some of those”

SAME";2539;19;18;98;Very Negative
"""Close to my 25 I lost in a row"" I laughed so hard at 7:28";13;16;15;58;Very Negative
I’m starting to see actual pain in Chandler’s eyes when he knows he’s losing again-;5100;18;16;83;Neutral
Chandler has a curse put on him, he can't even win a challenge for losing.;918;16;15;74;Very Negative
