text;likes;words_amount;unique_word_count;char_count;sentiment
Subscribe or i'll punch you super hard;81522;8;8;38;Very Negative
Subscribe and I’ll let you compete next time.;34480;9;9;45;Very Positive
Most intense game of Rock, Paper, Scissors I've ever witnessed lol;17408;12;12;66;Very Positive
Tareq is so very humble. He deserves to win future upcoming challenges for sure.;814;14;14;80;Very Positive
Tareq is just so innocent it’s so funny ;628;9;8;40;Very Negative
"MrBeast: first one to drink water wins

Chandler: *dies of dehydration*";14870;11;11;71;Very Negative
"“First one to die wins”
Chandler: *literally becomes immortal*";4884;9;9;62;Very Positive
"No one:
Literally no one:
Chandler: *i don’t think I can do this anymore*";715;15;12;73;Very Negative
Miss these type of challenges;284;5;5;29;Negative
"*8:40** ""I'm the best Tesla driver you've ever seen boi""*
**Crashes**";709;14;14;69;Very Negative
"6:16 ""When it's a yacht maybe I'll try""
Is a yacht
Chandler: *Gets out TWICE*";2185;18;16;77;Very Negative
"Garret: ""I think I'm about to leave...""






Chandler: ""Hold my beer""";445;12;11;70;Very Negative
Tareq is the hero of hearts!;209;6;6;28;Very Positive
Mr Beast should do an Easter Egg hunt with every egg containing different amounts of money. In total about $30,000 to be given away inside eggs.;611;27;26;144;Very Negative
You should do trying to paint a wall or house with tiny paintbrushes;641;13;13;68;Neutral
"Friend:So how much did this Tesla cost?
Chris:Rock Papers Scissors";931;12;12;66;Very Positive
Tareq freaking out was the best bro;48;7;7;35;Very Positive
"Chandler: I'm determined to win
 


Poop: I'm gonna end this man's whole career";1651;16;14;79;Very Positive
That was probably the most exciting rock paper scissors game I've ever seen;466;14;14;75;Very Positive
MrBeast is the only YouTuber who gets views accordingly with his subscriber amount;718;13;13;82;Very Negative
"This made me happy, the world needs more Tareq's in it!

Keep doing what makes you happy! :D";133;19;18;92;Very Positive
Team Chandler ‘till the end (which is about an hour or two) ;274;12;12;60;Neutral
Imagine having to go through 50 hours of footage as an editor with multiple cameras;645;15;15;83;Very Negative
"Jimmy: “If it’s a yacht maybe”

Chandler: Loses twice during the yacht challenge";5698;14;13;80;Neutral
"7:18
Jimmy: “There’s three of you”
Tareq: “yes- we exist”";15;12;12;57;Very Positive
Petition For Mr. Beast to do a mini survivor with chandelor and the gang.;385;14;14;73;Very Positive
"""You can't lose if you destroy the prize"" LMAO Chandler is the best contestant";3876;15;13;78;Very Positive
"Quiet Place: don’t talk 
Bird box: don’t look
Mrbeast: don’t leave";1594;14;10;66;Very Negative
TAREQ BEING KINDA CALM>>>>>>;17;4;4;28;Very Positive
"Tareq: surprised he didn't win rock paper scissors
Also Tareq: basically only chose scissors";360;15;13;92;Negative
"Mr beast: don't blink for 2 seconds for 50k

Chandler: THERES DUST IN MY EYES";5121;16;15;77;Very Negative
"“Did you do it?”
“Yes”
“What’d it cost?”
“Pooping out of the window.”";4991;14;13;69;Very Negative
Посмотрел столько видео с Чендлером ,ему пофигу походу на эти выигрыши ,он просто получает удовольствие от участия и от тусовок со своими друзьями Джимми и Крисом ;33;26;24;163;Very Positive
"""To think is to know""
-Chris 2019



Who knew Chris was so inspirational. :)";424;13;11;76;Very Positive
"Everyone: CHANDLER NEVER WINS...

Chandler: *_LAUGHS IN ISLAND_*";1672;8;7;64;Very Negative
*This is an accurate representation of my family during a car trip*;349;12;12;67;Positive
Miss this era;12;3;3;13;Very Negative
That moment when your realize this costs less than usual videos;2574;11;11;63;Very Negative
"“Look how fast is going”

“Its going 24 hours...

Per hour”";426;11;10;59;Very Positive
chandler is only using 50 percent of his full power he is waiting for the yacht to use 75 of his full power;799;23;18;107;Negative
