text;likes;words_amount;unique_word_count;char_count;sentiment;video_date
MARK DECEMBER 19TH ON YOUR CALENDAR BEAST GAMES WILL BLOW YOUR MIND;183206;12;11;67;Very Positive;2024
I love how all of the pros were so kind to their opponents. True sportsmanship;206339;15;15;78;Very Positive;2024
Ronaldo was so humble and supportive!;32165;6;6;37;Very Positive;2024
DUDE SPEED DID INSANE;131777;4;4;21;Very Negative;2024
Imagine Ronaldo cheering you up just by your side, that's just priceless.;105067;13;12;73;Very Negative;2024
hitting a siu in front of ronaldo is crazy;296237;9;9;42;Very Negative;2024
MrBeast and Ronaldo ;68214;3;3;20;Very Positive;2024
La humildad de cristiano ronaldo, dandole una mejor vida a alguien, increible ! ;43;12;12;80;Very Positive;2024
Incredible to see how humble and down to earth all these elites athletes are;32024;14;13;76;Very Positive;2024
9:26 I love how he isn’t competitive and wants the kid to win. ;14175;15;15;63;Very Positive;2024
Speed punching the air right now ;124016;6;6;33;Very Positive;2024
I love how supportive the athletes are. Not in a “I’m better than you” way, in a “I actually want you to beat me” way;7954;26;20;117;Very Positive;2024
I just love how genuine sincere and humble Ronaldo is... such a superb person.;864;14;14;78;Very Positive;2024
Ronaldo was so supportive love him;20105;6;6;34;Very Positive;2024
Man, Bryce Harper was such a gem to this kid. Same with Tom and the highschool kid. Actually, all of the athletes were so nice. Even Bryson was just matching the dudes energy;10029;33;29;174;Very Positive;2024
Tom Brady and Cristiano Ronaldo were the most kindest and supportive to their opponents tbh;11057;15;14;91;Very Positive;2024
Ronaldo is so kind;22;4;4;18;Very Positive;2024
I love how Every professional Athlete featured in this video was so kind and supportive even though they lost.;8282;19;19;110;Very Positive;2024
Tom and Criro were amazing! They’re not just GOATs… they’re truly humble, kind men.;215;16;14;83;Very Positive;2024
Tom Brady and Cristiano were amazing! They’re not just GOATs… they’re truly humble, kind men.;3163;17;15;93;Very Positive;2024
LA HUMILDAD DE CRISTIANO ;13;4;4;25;Very Positive;2024
Cristiano is literally the sweetest person, he obviously was having fun losing for the guy. Such a legend;5943;18;17;105;Very Positive;2024
Mrbeast and Ronaldo ;29502;3;3;20;Very Positive;2024
The supportive gesture of Ronaldo was priceless ;601;7;7;48;Neutral;2024
Роналду даже пьяный в стельку выбьет три из трех ). Классный поступок , настоящий человек , лучший .;6;14;14;100;Very Positive;2024
Ronaldo being so humble and supportive, along with Tom is so amazing, love the support ;360;15;14;87;Very Positive;2024
Ronaldo is so supportive and wholesome. A true legend he is;683;11;10;59;Very Positive;2024
