text;likes;words_amount;unique_word_count;char_count;sentiment;video_date
Do you think you could survive this challenge?;137376;8;7;46;Very Negative;2024
Phaedra finding animals to keep as pets it adorable. The frog in a pink cape was absolutely adorable!;6434;18;17;101;Very Positive;2024
Phaedra is so COOL. The way she kept her composure throughout the challenge and held it together mentally was incredible, even when TJ attempted to break her cool by bringing up her kid (which her response to was absolutely appropriate, and actually rather graceful considering the situation). She didn't talk herself up more than she was capable of acting on (unlike, ahem, the ENTIRE boys team minus Josh).;2837;69;55;408;Very Positive;2024
24:01 The fact that Pedra let him have the wipes was both wise and heartwarming. Even after he attacked her with words, she was kind enough to let him have them, thus earning the second paper wipes. Additionally, the denial of his private chef wish at the end was well thought out—not based on a 'he agreed, so I should too' mentality. Big respect to Pedra.;3497;68;55;357;Positive;2024
Phaedra is the person i want to grow up as. Her determination and mental strength was INSANE;304;17;17;92;Very Positive;2024
I really love the Phaedra's determination and attitude. She's really awesome in all aspect.;8484;16;14;91;Very Positive;2024
Bro i respect the girl, she didn't try to be bold but stay silent and calm that's a smart way to win a conversation;45532;26;24;115;Positive;2024
Chandler Is back;54037;3;3;16;Neutral;2024
Phaedra is a total class act! Love her!  Her frog buddy was sooo adorable too jaha;111;16;15;82;Very Positive;2024
Phedra is genuinely the best person you’ve ever had in a video. Her heart is so kind;11006;18;17;84;Very Positive;2024
I think this was my favorite of your videos, I am literally still crying from how beautiful the bond was between the girls team. They worked together, were tactful, respectful and smart, they were all supportive and thinking of their team members not getting caught up in petty matters. I absolutely loved this video, inspired me, now I wanna go have some time in the woods with some girlfriends!;907;69;55;396;Very Positive;2024
"i think it’s really cool to observe how and why the two teams participated differently.

the girls immediately bonded, shared the same interests, and were willing to recognise that some of them were better survivors, and trusted them for the entire challenge. phaedra stepping up as the leader and allowing herself to stay alone for over a month is just so strong. 

the boys on the other hand, had that one negative cog in the machine (Patrick) who influenced them to such an extent that there was a wedge in the whole team. they had no teamwork, no efficiency, and just winged it on pure willpower. josh was the most consistent guy on their team, but he got singled out and quickly they lost their best chance.

I also think it’s really cool that despite existence of frats and brotherhoods, the “girls girl” concept is so impactful especially nowadays that it brought them all together. 

even more than food, the real importance was in teamwork and the women were outstanding in that field.";78152;175;115;994;Positive;2024
The girls were the exact definition of work smarter, not harder. ;68;11;10;65;Neutral;2024
Man, I gotta respect her. She didn’t try to act tough, just stayed quiet and calm—such a smart way to win a conversation.;4337;25;23;121;Very Positive;2024
At first, I thought the women's team was letting the team out too quickly, but when I saw the ending, I realized the choice was wise. Amazing;924;28;21;141;Very Positive;2024
23:33 She has so much self control. He kept saying negative things about her and even talked about her son to make her miss him when she was polite and sweet to him. You can tell she is an amazing mother just by how she handled that. Jesus loves you ;1255;51;41;250;Very Positive;2024
“5 stupids vs 5 professionals”;172;5;4;30;Very Negative;2024
Congratulations 2 the women on what i thought was a better strategy from the start.  As a man i was hoping they would win. Phaedra lasting  that long alone was incredible !. We will get them next time boys .;212;38;33;207;Very Positive;2024
Phedra kept her promise and was determined. Tbh I won't survive that long. Kudos to her and her teams strategic moves;776;22;19;117;Positive;2024
the final girl not being upset about doing staying in her own but abut not being able to give julie a hug is so sweet;18796;25;23;117;Positive;2024
phaedra has infinite AURA ;16;4;4;26;Very Positive;2024
chandler being back is insane;81109;5;5;29;Very Negative;2024
Patrick act like he could survive 100 days if he got the tent but pull out right away the moment he got a visit from a wild bear.;14914;28;23;129;Neutral;2024
Chandler is Back!!Let’s go guys!;59974;7;7;32;Very Positive;2024
the last dude was so disgustingly proud and arrogant, it screamed weakness and disrespect;1;14;13;89;Very Negative;2024
big respect to the girls' team for not being greedy and actually thinking smart;2047;14;14;79;Very Positive;2024
Patrick has to be the worst teammate you could probably have in that situation ;23134;14;14;79;Very Negative;2024
Where did they find these men?;10441;6;6;30;Very Negative;2024
Valuable lesson in resource management;7;5;5;38;Positive;2024
Chandler looked very happy when he said it’s Friday ;31;10;10;52;Very Positive;2024
31:06 he popped out like they would be happy to see him ;9454;13;13;56;Very Negative;2024
This makes so much more sense! I was annoyed that chandlers wasn’t in the cave video but it was because he was doing another video!;28218;26;23;131;Very Positive;2024
"Awesome video.
I actually supported the girls, they approached the competition with an awesome strategy, I was rooting for them";16;20;17;127;Very Positive;2024
"Fun fact: At day 60 ( challenge 6 ) 6:20 , one of them could've asked for another 500k for his team , the other asking for anything , both of them agree, and after that the one who got 500k for his team leave , and the others win the original 500k 
A W-W situation ( just a opinion  ;) )";6316;56;39;287;Positive;2024
The reaction that Phaedra had when she saw her teammates is the beauty of friendship.;433;15;14;85;Positive;2024
Phaedra is one of the most amazing player mr beast had in his challenges for real. You're so brave and humble. Stay wonderful ;1680;24;24;126;Very Positive;2024
This is one of your best videos ever in history;3;10;10;47;Very Positive;2024
Everyone's more happy about Chandler coming back than the actual video lmao;31796;13;13;75;Very Positive;2024
I hope the women stay friends. She really stood for 60 days that’s insane ;84;15;15;74;Very Negative;2024
Phaedra was sweet and respectful. She even looked like a protogonist of a survival game lol. She deserved to win!;311;20;18;113;Very Positive;2024
"those are not ""Men"" ... not even ""Boys"".";16;7;6;40;Very Negative;2024
14:45 I feel like being alone is the hardest part of this challenge. Surviving in the jungle alone is harder than surviving with another.;9482;25;21;137;Very Positive;2024
"patrick's ancestor instict suddenly kicking out the moment he heard ""BEAR""";26;12;12;74;Negative;2024
Honestly TJ tried his best while his teammates gave up early and when they saw he forfeited they look pissed;15880;20;18;108;Negative;2024
Bro josh did all the hard work yet no one gave any appreciation to him;9154;15;15;70;Neutral;2024
15:55 is crazy that Patrick is being really selfish for a lot of reason considering he lost the first challenge for being extremely confident;384;25;22;141;Neutral;2024
I think Phaedra should get a bigger share of the money. I mean... Phaedra is the one who is willing to survive in the forest. Keeping sane is not easy.;2265;30;24;151;Neutral;2024
"Когда кто то уходит у:
Парней: ура, мы получим больше еды потому что увеличим порции
Девушек: ура, еды хватит на дольше ведь мы сохраним прежние порции";13;26;22;151;Negative;2024
man i really teared up at the end when the girls were all together again! the women were so inspirational!!! Phaedra was AMAZING!!!! she deserved something extra for absolutely killing it!!!;726;31;28;190;Very Positive;2024
TJ carried. The only reason he quit was because he was literally out of rations. I'm seeing people clowning on him for crying, but the poor dude gave it his all.;173;32;29;161;Very Negative;2024
22:42 a princesa Shirley ;75;5;5;25;Very Positive;2024
The last woman was awesome!;5;5;5;27;Very Positive;2024
The fact that the rest of the men team had the audacity to be disappointed when their teammate spent an average of three times as long as them;832;28;23;142;Neutral;2024
the guy  wanted the tent , did not care if the other guy left  . But phaedra wanted julia to stay because they could be together . but the opposite happened . im so proud of the girls humble, smart  kind yet determined with a sense of unity ;852;44;36;241;Very Positive;2024
30:02 bro was STARVING!!  that smile of hunger was DIABOLICAL!!! ;244;11;10;65;Very Negative;2024
"Girls' friendship more  strong....
Girls' friendship is stronger than boys'";6;10;8;75;Very Positive;2024
Boys fumbled at every opportunity.;8552;5;5;34;Very Negative;2024
I hope the girls gave Phaedra some extra money because she did incredibly well and literally carried the team <3;2278;20;19;112;Neutral;2024
8:55 aint no way bro was crying because of that;8015;11;11;47;Very Negative;2024
"""Your passion and effort to entertain while helping others are truly inspiring!""";8;12;12;80;Very Positive;2024
5 survival specialist vs 5 random guys from the street;7258;10;9;54;Very Positive;2024
TJ was put in the worse sitution, yet he carried the team and last so far.;64;16;15;74;Neutral;2024
Dressing up the toad like a princess for a pet was pretty sweet ;408;13;12;64;Positive;2024
I’m sad and happy the girls won even though I was rooting for the boys;4;16;14;70;Positive;2024
Honestly the 2nd last lady made a huge mistake leaving the last one behind isolation in this challenge would be brutal;133;21;19;118;Very Negative;2024
