text;likes;words_amount;unique_word_count;char_count;sentiment;video_date
Which experience would you want to do?;103784;7;7;38;Neutral;2024
The guy who told: ”I would prefer if someone else have it”, respect to him!;28433;15;15;75;Very Positive;2024
9:53 ”I would prefer if someone else have it” is a crazy response;67307;14;14;65;Very Negative;2024
Let’s explore the differences thoughtfully—what truly makes an experience valuable? Is it the cost, or the meaning we assign to it? Curious to hear your take!;24;28;24;158;Positive;2024
Respect to the guy who let somebody else have the lambo. He clearly wanted somebody less financially stable to have it ;6384;21;17;119;Very Negative;2024
09:51 bro says no to a Lambo !?! That's crazy;26165;11;11;45;Very Negative;2024
17:18 hey look it's us  That's maybe the best spot we've seen for a Tiny Planet shot;3233;21;20;84;Positive;2024
Damn 16 million views in six hours;33744;7;7;34;Very Negative;2024
احلام العصر يا ناس سارة وغيث ونارين واسامة مجتمعين بفيديو واااحد;616;11;11;64;Very Positive;2024
Chandler is back. I'm so happy!;7905;7;7;31;Very Positive;2024
"Hola. Nos encantan tus videos.
Mi hijo dice que estudiara tanto para visitar lugares asi como tu  
Se llama Jair tiene 5 años. ";3;23;23;127;Very Positive;2024
Respect, bro ;109;2;2;13;Very Positive;2024
Dude really said no to a Lambo;13350;7;7;30;Very Negative;2024
Ахренеть, я в восторге! На моментах, где он дважды поборол свой страх высоты, аж дух захватывает! Круто, что мы живем в одно время с человеком, который снимает такой контент для нас, не жалея ни сил, ни времени, ни ресурсов, ни себя. Спасибо тебе, мужик ;94;44;40;254;Very Positive;2024
Logon ki madad karne ke liye Shukriya mister Bin bhai to kaise ho aap log;4;15;15;73;Very Negative;2024
как бы я хотел по-участвовать  в твоих роликах, но ты меня даже не заметишь , спасибо тебе за крутые ролики);190;20;20;108;Very Positive;2024
Respect to the drone piloting above the tallest building in the world;436;12;10;69;Very Positive;2024
انتم اخرجتوني من جو الاكتئاب استمرو يارفاق ;88;7;7;43;Very Negative;2024
