text;likes;words_amount;unique_word_count;char_count;sentiment;video_date
Part 2 goes up Saturday at 4pm EST! WHO DO YOU THINK WILL WIN $1,000,000 FOR THEIR FANS?;84874;20;19;88;Very Negative;2021
I love how Mark was totally prepared to geek out over the trajectory and wind dynamics of that doll shot hahaha;75334;21;21;111;Very Positive;2021
Beast’s videos are on a totally different level than every other creator.;67113;13;13;73;Very Positive;2021
2:55 crazy mrbeast has more than that now;383;9;9;41;Very Positive;2021
6:58 tough crowd ‼;3239;4;4;18;Very Positive;2021
it's so freakin' wholesome to see these creators together;3958;10;10;57;Very Positive;2021
Jimmy leveling up day by day with his content.;7630;9;8;46;Positive;2021
Aww I love Ryannn, so glad he was there!;67;9;9;40;Very Positive;2021
Mark Rober was over there doing aerospace math in his head, only to be one of the furthest from the target lol;9036;22;21;110;Neutral;2021
"“Look at him explaining what he is about to do even tho he is about to fail” 

        -Chandler";2614;18;14;96;Positive;2021
2:55 Just to think that Jimmy Beast has that ALONE now;162;12;11;54;Negative;2021
"Mark rober: “As a firm believer in the scientific method…”
Also Mark Rober: *Magic*";1263;14;12;83;Very Positive;2021
So glad that Ryan got the recognition he deserves;6826;9;9;49;Very Positive;2021
Matpat with those wii bowling skills tho;4267;7;7;40;Neutral;2021
when bella says “ philippines is awake “ , it literally wows me.. btw im a filo HAHAHAHA PROUUUUD ;16;16;16;98;Very Positive;2021
Gotta love the fact that no scene is prolonged for the sake of lengthier videos. No building up tension, flashbacks, showing contestants silent reactions or other fuckery, just straight to action and here is the end. This same contest on TV would have been three, half hour episodes;445;48;44;282;Very Positive;2021
"*Jimmy: this is where things get serious*
*Also Jimmy: Whoever flushes a toilet and* *comes back first wins!*";4290;18;17;109;Very Positive;2021
"“The Philippines is awake” 
That calm demeanor of someone who is confident in their fan base…";2626;16;15;93;Very Positive;2021
I really love when Bella porch said the Philippines is awake ;34;11;11;61;Very Positive;2021
"""Look at him explaining what he's about to do even though he's gonna fail"" damn Chandler called it lmao";1531;21;19;103;Very Negative;2021
Once again, Mr. Beast creates more exciting content than all the professional gameshows on TV...;4431;15;15;96;Very Positive;2021
MattPat and Mark, make me Proud :);1580;6;6;34;Very Positive;2021
MatPat and Ryan never fail to make me laugh by just talking;26;12;12;59;Very Positive;2021
"Chandler to Mark: ""look at him explaining what he's about to do when he's just gonna fail""";764;19;16;90;Neutral;2021
Bella has really perfected her ability of being able to do absolutely nothing and gain from it;15537;17;17;94;Very Positive;2021
3:00 it’s crazy that he now has more than that by himself;27;14;13;57;Very Positive;2021
just insane how much work Jimmy puts into his content;3819;10;10;53;Very Negative;2021
This man is literally born to make History. Hatsoff to Jimmy and team;1637;13;12;69;Very Positive;2021
Matpat helping Rosanna is the sibling relationship that I've missed from Escape the Night.;308;15;14;90;Positive;2021
We will miss you Matpat;12;5;5;23;Neutral;2021
I love how Mark Rober who is a literal physicist, just completely missed the target after explaining what he was doing . He had better accuracy with an actual mars rover than a doll of himself. LMAO;454;36;34;198;Very Positive;2021
I am just glad Matt, Mark and Zach are in the next stage! This guys are so talented and awesome people!;470;21;19;103;Very Positive;2021
It's just insane how much work Jimmy puts into his content. He's unmatched;1414;15;14;74;Very Negative;2021
Es increíble que hayas juntado a tantos youtubers.  ;18;8;8;52;Very Positive;2021
5:12  science failed him and Chandler predicted it.;730;9;9;51;Very Negative;2021
Honestly, Matpat and Rosanna's friendship is so wholesome.;5513;9;9;58;Very Positive;2021
These videos just keep getting better and better!;3124;8;7;49;Very Positive;2021
Look at him explaining what he is doing even though he’s about to fail got my laughing so hard ;3;20;19;95;Very Negative;2021
"All of the creators I was rooting for made it.
Shout-outs to Zach, Matpat. and Mark.
Hope you win!";2589;20;20;98;Very Positive;2021
Zach putting the camera in the toilet, running out of the bathroom, then back in just to get the shot and still winning the game was the most impressive thing i’ve ever seen.;283;34;28;174;Very Positive;2021
As a fellow engineer, I knew mark was gonna miss the doll target. We overthink everything in the moment. Give him a few days and he’d dial in those shots to 6sigma reliability.;809;34;31;176;Positive;2021
Bella has really perfected her ability of being able to do absolutely nothing and gain from it;111;17;17;94;Very Positive;2021
From all of these i respect Mark the most, it's just that his channel is full of entertaining and educational videos, that you can only learn from. Hope he wins it ngl;2081;33;29;167;Very Positive;2021
He is unstoppable. Never fails to entertain us. ;5067;8;8;48;Very Negative;2021
You would think that Mark, who spends his time with science and projectiles would win the target challenge lol;4197;19;18;110;Neutral;2021
In the end I was rooting for Pierson or Preston to make it but I love how Pierson helped Preston in the end. that truly warmed my heart to see.;2;30;23;143;Positive;2021
