text;likes;words_amount;unique_word_count;char_count;sentiment;video_date
Sorry for the long time with no videos! I tried spending 50 hours stranded at sea and got super sick and canceled it. After that I tried to build the world’s largest Minecraft mansion (spent like $300,000 lol) and it rained and fell. After that I filmed a different video that just wasn’t innovative enough so I deleted the final video. Whoops haha;172070;66;52;348;Very Negative;2021
So this is how millionaires have fun ;23303;7;7;37;Very Positive;2021
It's heartwarming to see Jimmy help and cheer on the contestants tbh. You can tell he genuinely wants them to succeed ;3910;22;21;118;Positive;2021
Man, DARREN deserves all respect and you should not leave him. He is a man in the full sense of the word. Thank you, Darren.;100;25;21;124;Very Positive;2021
that man working all day trying to get that food for the pantry is a real one;24615;17;16;77;Very Positive;2021
7:04 it was priceless ;713;5;5;22;Very Negative;2021
Always worth the wait ;4450;4;4;22;Very Positive;2021
7:13 “What ima gonna do with 5 cars” is funny and heart warming;518;14;14;63;Very Positive;2021
12:29 “Go grab shhhtuff” Good catch Mr. Beast;2403;9;9;45;Very Positive;2021
"it's okay jimmy we'd be down to see your ""failed"" videos!!! (maybe put them somewhere other than your main)";3369;21;20;107;Neutral;2021
I love this man, he literally bring happiness to all around him.;344;12;12;64;Very Positive;2021
Bro the game stop one was just to smart. Respect.;431;10;10;49;Very Negative;2021
"2:37
I've never seen someone take a MrBeast challenge this serious before";901;14;14;73;Negative;2021
Imagine being friends with this guy. He is the worlds friendliest millionaire;147;12;12;77;Very Positive;2021
This man is the most generous lad ever, a walking charity;665;11;11;57;Very Positive;2021
jimmy is so kind and caring;52;6;6;27;Very Positive;2021
7:08 love how he says “oh we’re just crying now”. This man is a beast;124;17;17;69;Very Positive;2021
The woman who fit cars in the triangle is one of the most wonderful things I’ve seen!  That was probably life-changing for her.;3190;25;23;127;Very Positive;2021
"His job is literally just to make people's lives better. 
High praise!";575;13;13;70;Very Positive;2021
2:54 Some people are geniuses, but these guys are a whole other level of genius.;63;16;15;80;Negative;2021
"1:07
Karl: Gets hugged
Chandler: Gets combo'd";539;9;8;45;Very Negative;2021
This is why I love Jimmy. The clip about the woman crying over winning all 5 cars made me happy. He genuinely does so much for good. We need more people willing to do kindness in the world;417;38;36;188;Very Positive;2021
Bless you  @MrBeast keep on doing what you’re doing ;54;10;8;52;Very Negative;2021
I love that a youtuber can be wealthy, funny, and still help people in need!;292;15;15;76;Very Positive;2021
I love how the first guy hugged Karl and then hit Chandler with all the strength his ancestors gave him;2062;20;19;103;Very Positive;2021
"""ANYTHING YOU FIT IN THIS TRIANGLE I'LL PAY FOR!""
*Immediately grabs a year supply of raisins*";15;17;17;94;Very Negative;2021
"""If you mess this up, you're gonna see a grown woman cry""
*Doesn't mess up*
*Still sees a grown woman cry*
*But it it was heartwarming* ";1238;28;20;136;Negative;2021
"Jimmy's kid: Dad, I want McDonald's
Jimmy: Here go buy the entire restaurant";426;15;13;76;Very Positive;2021
You're really an incredible dude, Jimmy. Hats off to you to man;2405;13;11;63;Very Positive;2021
People got so creative with their picks! I would’ve tried to stack as much tech as possible in that triangle. Crazy to see how much actually fits!;1;28;25;146;Very Positive;2021
The lady with 5 cars is why I watch Mr Beast!;778;11;11;45;Very Positive;2021
MrBeast uploading on a Tuesday, life is good :D;645;9;9;47;Very Positive;2021
The lady that got all 5 cars made me cry such a humble soul;423;14;14;59;Very Positive;2021
आपका हर वीडियो में आप हिंदी जैसे ही बात करते है , ये कैसा एडिटिंग है ! मैं इंडिया से आपका फैन हूँ ! Thanks you so much Beast sir;6;38;27;128;Very Positive;2021
The way those guys at the gamestop actually calvulated their every move is just mindblowing;786;15;14;91;Very Negative;2021
"People with that triangle: *literally just putting random stuff in there*
Those 2 guys: *epic intense planning*";971;17;17;111;Very Positive;2021
$1billion can fit in there if you stack it;1650;9;9;42;Very Negative;2021
Bro seeing this brings so much nostalgia for some reason;22;10;10;56;Very Positive;2021
Mr.beast really is Really the only dude to buy an entire grocery store in a triangle;783;17;16;84;Very Positive;2021
They helped her win and still got to see a grown woman cry. Everybody wins;2431;15;15;74;Very Positive;2021
