text;likes;words_amount;unique_word_count;char_count;sentiment;video_date
Like I said in the video, subscribe if you haven’t already and you could win $10,000!;1080493;18;17;85;Very Negative;2021
The glass game had NO business being that tense haha.;104914;10;10;53;Very Negative;2021
Huge props to the set designers, everything was spot on!;551049;10;10;56;Very Positive;2021
Jimmy this is incredible. At this point you should take the next logical step and establish a movie/ tv production company- you’ve pretty much already created one from scratch. I would love to see how you could shake up that industry;200725;42;39;233;Very Positive;2021
Pls do season 2 it will be great;181;8;8;32;Very Positive;2021
This is insanity, never done before in the history of this platform. Hats off to you Jimmy ;438465;17;16;91;Very Negative;2021
The sets in this are INCREDIBLE. Would love to know more about the team that designed and built them!;67105;19;18;101;Very Positive;2021
bro needs his own show.;1155;5;5;23;Neutral;2021
25:01 He was so happy he did a flip, on a chair, while handcuffed  Ya’ll should do S2. CIRCULAR CIRCULAR!;32;22;19;105;Very Positive;2021
Production value on this is absolutely mental! Great work!;11841;9;9;58;Very Positive;2021
This new American remake is surprisingly wholesome.;10468;7;7;51;Very Positive;2021
Incredible job putting this together, Jimmy! So much work and detail went into making this happen ;83235;16;15;98;Very Positive;2021
this is amazing! you should make a season 2!;100;9;9;44;Very Positive;2021
The amount of time and effort that goes into these…i applaud you, Jimmy!!;1085;14;14;73;Very Positive;2021
I'm speechless over how well executed this was. They were spot on with EVERYTHING!;18065;15;15;82;Very Positive;2021
Unreal! Cannot believe how well this turned out! The set was incredible!;10890;12;12;72;Very Positive;2021
;14;0;0;0;Positive;2021
Hats off to William Osman’s team for making the squibbs in the project from hell ;14619;16;15;81;Positive;2021
The fact that he got this done in real life is amazing ;1615;12;12;55;Very Positive;2021
100M views in just three days, what an amazing achievement.;4167;10;10;59;Very Positive;2021
plz do a season 2 i loved this;19;8;8;30;Very Positive;2021
This is history in the making ;799;6;6;30;Very Positive;2021
This is actually really REALLY well made!!! Very entertaining Jimmy!!;5401;10;9;69;Very Positive;2021
This man literally goes beyond everyone’s expectations.;4132;8;8;55;Very Positive;2021
0:57 an actual 001 lol;8;6;6;22;Very Negative;2021
The fact that he got all these people and then recreated this show was just so good. Props to you Jimmy;891;21;21;103;Very Positive;2021
This looks so fun and stressful at the same time omg;1950;11;11;52;Very Positive;2021
I’m simply in disbelief in how the set actually looks the the official squid game! This is amazing!;2096;19;16;99;Very Positive;2021
4:14 is that Bryan from stokes twin player 274???;3;10;10;49;Very Negative;2021
Can’t believe he actually spent 3.5 million dollars for giving us 25 mins of pure entertainment. Hats off to Jimmy !!;973;22;22;117;Very Negative;2021
This was so thrilling. Watched every bit of it and watched it again ;4511;13;11;68;Very Positive;2021
This will never be forgotten, what an absolute legend;1622;9;9;53;Very Positive;2021
This New American Remake is Surprisingly wholesome....;3;7;7;54;Very Positive;2021
MrBeast is the biggest legend to ever exist on this platform.;1621;11;11;61;Very Positive;2021
For a game about death and greed this was extremely wholesome :);2143;11;11;64;Very Positive;2021
The fact that this whole set up was done almost to perfection in just 40 days is mind-blowing;615;19;19;93;Very Positive;2021
the video is very cool, you are an artist;6;9;9;41;Very Positive;2021
This was INSANE! & you've completely changed the winner's life, Mr Beast you're a legend ;856;17;16;89;Very Negative;2021
This will forever be iconic. Jimmy you have come a long way from filling the backyard with orbeez. I cant wait to see where you are headed. Hats off to you;261;31;28;155;Very Positive;2021
Give this man an Award .;525;5;5;24;Very Positive;2021
Now we’re the vips;10;5;5;18;Very Positive;2021
Jimmy's content never disappoints;7536;5;5;33;Very Positive;2021
huge props on still making the marbles game a betrayel/twist scenario.;329;12;12;70;Very Positive;2021
100M views in 3 days ! INSANE !!;544;6;6;32;Very Negative;2021
             ;1;0;0;13;Positive;2021
This masterpiece has been the most epic that Mr. Beast has made are the best!;493;15;13;77;Very Positive;2021
props to jimmy. giving away this much money and recreating this unique show so perfectly. good job man;397;18;17;102;Very Positive;2021
You could have made a series of videos about this, but instead you prefered made this synthesis. Absolutely loved it;1345;20;17;116;Very Positive;2021
Honestly they could have walk in the middle during the glass bridge;2;12;11;67;Neutral;2021
This is incredible, the filming and editing flawless. MrBeast killed it once again.;688;13;13;83;Very Negative;2021
You did SO awesome with this episode! How fun that would have been, whata legend ;5194;15;15;81;Very Positive;2021
The reproduction quality of those sets was insane!! Can't believe the attention to detail. Money well spent, Jimmy.;364;19;18;115;Very Negative;2021
You need too make season 2;4;6;6;26;Neutral;2021
I didn't realize that anyone or anybody could recreate the Squid Game Games without hurting anybody. Its so fun to see people having fun (and winning cash!) Playing the Squid Game games! Kudos Mr Beast! Im now officially a huge fan!;554;42;36;232;Very Positive;2021
Well done beast! Amazing production value!;847;6;6;42;Very Positive;2021
Jimmy this is incredible!!;565;4;4;26;Very Positive;2021
We be lookin at Wenda shooting Tunner with this one ;1;10;10;52;Very Positive;2021
I just can't believe he actually recreated the whole set of squid game, hats of to this guy, that's another level of dedication;377;25;23;127;Negative;2021
It's crazy how much anxiety I still got from watching this knowing they weren't gonna die ;1810;18;18;90;Very Negative;2021
I watch all your videos from Bangladesh;2;7;7;39;Very Positive;2021
The sets are unbelievable. Amazing job Jimmy.;260;7;7;45;Very Positive;2021
This is Jimmy making history. Incredible, as always.;411;8;8;52;Very Positive;2021
Solid high quality content Jimmy & team. Super creative way to put Mr. Beast's generosity on display. Really really loved it.;7804;21;20;125;Very Positive;2021
I love your vids so much;4;6;6;24;Very Positive;2021
Jimmy's making a history. Hats off man, I'm inspired.;1515;11;11;53;Very Positive;2021
Respect to Mr. Beast for doing this safely and responsibly;900;10;10;58;Very Positive;2021
GG to the Contestants! Great job on the massive production!;801;10;9;59;Very Positive;2021
When season 3 comes out, you should recreate season 2 and season 3;2;13;10;66;Positive;2021
I can't get over how insanely close the set is to the real thing its literally perfect;484;18;17;86;Very Positive;2021
oh my...the props are just SPOTLESS and everything is just so... real! Thank you so much Jimmy for everything you have done!;298;23;19;124;Very Positive;2021
Now you have to do S2;4;6;6;21;Neutral;2021
This happened wayyyy too fast! Kudos to the team on the set builds. ;1282;13;12;68;Very Negative;2021
we can all agree...production has never been this good in the history of this platform. amazing;582;17;16;95;Very Positive;2021
This was so much fun to watch.  The show was insanely good and reliving the games this way is epic.;464;20;17;99;Very Positive;2021
Imagine mingle at this point  if s2 comes out invite me from Italy;2;13;13;66;Very Negative;2021
I was waiting for season 2 of Squid Game but now I am waiting for season 2 Real Life Squid Game. It was same feeling as watching the real show. Amazing set, design and team. Great work.;219;37;28;185;Very Positive;2021
you just can't make this up. the things this man does are insane, huge props to you Jimmy, this was incredible.;173;22;19;111;Very Positive;2021
Huge production, I loved it;563;5;5;27;Very Positive;2021
Do season 2;2;3;3;11;Neutral;2021
This is some next level full scale Hollywood production. We need a behind the scenes.;522;15;15;85;Neutral;2021
I LOVE IT so much!!! awesome job Mr. Beast!;754;9;9;43;Very Positive;2021
This literally made my morning after just finally giving in and watching the squid games the past couple of days! Mr. Beast and the entire team are awesome!!;280;28;25;157;Very Positive;2021
I'm from Brazil but I love your videos;1;9;8;38;Very Positive;2021
This is insane work. Everything’s spot on - EXACT;3265;9;9;49;Very Negative;2021
Seriously? That was WAY better of a remake than I anticipated. Great job!;389;13;13;73;Very Positive;2021
Jimmy is literally the goat of content creation at this point. Hats off, i am completely astounded by this;468;19;18;106;Very Positive;2021
these young people are a breath of fresh air...sweet meekers;0;11;11;60;Very Positive;2021
the marble game is really the most emotional scene from the series! or even recreated. hats off! ;398;17;15;97;Very Positive;2021
This is the most incredible thing I have ever watched. Well done Jimmy!!!;646;13;13;73;Very Positive;2021
I'm genuinely impressed!! He should make a show out of this.;516;12;12;60;Very Positive;2021
This is history in the making;0;6;6;29;Very Positive;2021
Honestly this is the most entertaining thing I’ve watched in awhile. Much love from your fellow North Carolinian;188;19;19;112;Very Positive;2021
I can't believe how good this actually turned out to be.;290;12;12;56;Neutral;2021
This whole squid game recreation turned out perfect!;261;8;8;52;Very Positive;2021
Bro a season 2 will be so insane;0;8;8;32;Very Negative;2021
The amount of detail that went into this is incredible. And knowing it could so easily get demonitized, he still did it just for the content. All hail Mr Beast!;549;30;28;160;Very Positive;2021
The fact he put millions on creating this, the dedication is on a whole new level;578;16;14;81;Very Positive;2021
Absolutely Legendary;385;2;2;20;Very Positive;2021
The scale is amazing;0;4;4;20;Very Positive;2021
This was absolutely insane, no doubt about it. When Jimmy is dedicated to something literally nothing can stop him!;229;19;19;115;Very Negative;2021
