text;likes;words_amount;unique_word_count;char_count;sentiment;video_date
Like I said in the video, subscribe if you haven’t already and you could win $10,000!;302235;18;17;85;Very Negative;2021
As someone who is extremely claustrophobic, this would literally kill me;79532;11;11;72;Very Negative;2021
He’s officially unstoppable...;38674;4;4;30;Very Negative;2021
This proves that flies can find their way literally anywhere;1688;10;10;60;Very Positive;2021
7:09 I was dying;91;5;5;16;Very Negative;2021
I’d actually freak out if I did this lol;13095;10;9;40;Very Negative;2021
*Feelings of 'claustrophobia' finally understood!* ;2181;5;5;51;Very Positive;2021
imagine waking up and realising you are buried alive...;14432;9;9;55;Very Positive;2021
5:32 Hot --- ___ in our area was best;22;9;9;37;Very Positive;2021
I'm feeling extremely claustrophobic just watching this;13163;8;8;55;Very Negative;2021
This is so terrifying!;4551;4;4;22;Very Positive;2021
You gotta respect that he's still willing to put himself through the crazy challenges instead of just his friends;1391;20;20;113;Positive;2021
Seeing jimmy crying  made me also emotional ;15;7;7;44;Very Positive;2021
"Jimmy : "" i am terrified""
Also jimmy : *signs of happiness*";491;9;8;59;Very Positive;2021
"Billie Eilish: Bury a friend 
Jimmy's friends: OK";1429;9;9;49;Neutral;2021
MrBeast man...;610;2;2;14;Very Negative;2021
"That was the cutest ""thank you"" EVER 10:00";4;9;9;42;Very Positive;2021
"Death: I can be dangerous.
Mr beast: I'm vibing in my coffin.";573;13;12;61;Very Negative;2021
"Jimmy: ""IM BURRIED ALIVE!""
Fly: No WE are burried alive!";651;10;8;56;Very Negative;2021
"mrbeast: i am going to spend the next 50 hours in this coffin
a random fly: im innit for the biscuit";1461;21;20;100;Very Negative;2021
You make the best videos Jimmy;32;6;6;30;Very Positive;2021
"MrBeast: “where do people normally get tased”
Chandler: “THE BALLS”";697;10;10;67;Neutral;2021
"""This is the last time you're ever gonna see us in the outside world!""
*""GOOD""*";705;16;15;79;Very Positive;2021
"“just vibing in my coffin”
strangest thing ive heard all day";246;11;11;60;Very Positive;2021
Images there was another firework when they was leaning here the fireworks talking to beast lol that would be then ;3;20;19;115;Very Negative;2021
