text;likes;words_amount;unique_word_count;char_count;sentiment;video_date
SUBSCRIBE AND ILL GIVE YOU A LAMBO!;150467;7;7;35;Very Negative;2021
Jimmy never disappoints with his content.;116388;6;6;41;Very Positive;2021
legend has it that Nolan is still buried in the ground to this day;56736;14;14;66;Very Positive;2021
The military team was amazing! Huge props to them for donating the 150k;11970;13;12;71;Very Positive;2021
Thanks;290;1;1;6;Very Positive;2021
these soldiers were so wholesome i love them;6433;8;8;44;Very Positive;2021
Legend has it, Nolan is still waiting for someone to dig him up.;8967;13;13;64;Very Positive;2021
The Brandon Herrera cameo was incredible;214;6;6;40;Very Positive;2021
We want a series of such content.;2936;7;7;33;Very Positive;2021
Happy to see Brandon Herrera make a cameo in this!;4096;10;10;50;Very Positive;2021
Legends say Nolan is still buried till' this day.;6154;9;9;49;Very Positive;2021
My grandpa was actually the pilot for the helicopter in the beginning, he has a picture with your team it was very cool!;547;23;20;120;Very Positive;2021
"You will be missed Nolan 
R.I.P ";4213;8;8;32;Very Negative;2021
"Approaching rocks...

Jimmy: GO FASTER!!!
Tariq in the back filming: Please don’t";3711;13;13;81;Very Negative;2021
*legend says Nolan are still on the ground till now*;4075;10;10;52;Positive;2021
3:56 love how tariq is just chilling in the back;23;11;11;48;Very Positive;2021
I love Jimmy because of his well done content.;2253;9;9;46;Very Positive;2021
Was a pleasure burning bridges for you brother!;4262;8;8;47;Very Positive;2021
2:34 that one civilian seeing 800 jeeps all exit a building at the same time;50;16;16;76;Very Negative;2021
Kudos to tareq for always running with jimmy and never getting tired in these manhunt videos;1351;16;16;92;Very Positive;2021
Imagine how many stories Jimmy will be able to tell when he is a grandfather. Respect!!!;2973;16;16;88;Very Positive;2021
These soldiers were so cool;853;5;5;27;Very Positive;2021
6:04 that was terrifying;12;5;5;24;Very Positive;2021
Nolan literally sacrificed himself ;2957;4;4;35;Very Negative;2021
my dude pulled a move with all the cars in the wearhouse scramble straight outta 2 Fast 2 Furious;1080;19;17;97;Very Positive;2021
'Chandler you know what to do' - the look on Chandler's face shows he was ready to handle business. ;1920;19;17;100;Positive;2021
I can’t wait for the part 2 this videos about to get;6;13;13;52;Very Negative;2021
I love how Jimmy is just having fun running from the military ;5033;12;12;62;Very Positive;2021
I can't imagine how you can go crazier after this one, is he gonna resurrect ancient Spartans so they can hunt him next??;3915;24;22;121;Negative;2021
Mr. Beast NEVER MISS ;303;4;4;21;Very Positive;2021
You should do one where you get hunted by the FBI and assassin and bounty Hunter and one soldier;12;19;15;96;Very Negative;2021
Let’s take a moment to appreciate how much effort Jimmy and his team puts into his content for us! ;5281;20;19;99;Positive;2021
I hope Jimmy is always healthy so he can make amazing videos;1539;12;12;60;Very Positive;2021
This is just the IRL version of speedrunner vs 3 hunters I love it;3403;14;14;66;Very Positive;2021
Ходят слухи, что Нолан по-прежнему ждет, когда его откопают;4;10;10;59;Neutral;2021
I love this series so much, I wonder who's going to chase him next;2089;15;14;66;Very Positive;2021
Jimmy never misses;653;3;3;18;Very Positive;2021
Those military guys are really admirable for donating it all to charity.;711;12;12;72;Very Positive;2021
Salute!!  Army Always respect++  5:32;6;6;6;37;Very Positive;2021
Nolan has been receiving Food through that pipe till now...;4718;10;10;59;Very Positive;2021
I love how the soldiers keep formation and tactical awareness in some scenes.;2802;13;13;77;Positive;2021
Love your videos man ;1154;4;4;21;Very Positive;2021
The legend says that Nolan is still waiting For Jimmy to set him free;3;14;14;69;Neutral;2021
"""Is that a knife ?""
Marines brain :""* quickly think of a cover up*""
Marine: Yes. 
Nailed it ";1955;16;15;92;Very Negative;2021
Can we appreciate the fact that the military personnel seemed to have a goofy but serious attitude?;3427;17;16;99;Neutral;2021
Bless these military guys! Toxic exposure is a real problem and claims so many military lives so prematurely, so it’s a wonderfully noble thing for them to donate to such an extraordinary cause. SALUTE!;67;35;30;202;Very Positive;2021
legends says that Nolan is still in there after 2 years;3;11;11;55;Positive;2021
"I'm so surprised more people aren't talking about how cool these people are! The fact that they donated all the money to vets is so heartwarming and positively patriotic! Props to all of those who serve our country, thankyou 
-
-
-
-
-
-
-
Also, y'all so funny haha! Remind me of one of my teachers who used to serve- so smart, kind, funny and chill  and we love you MrBeastttttttttttttttttttttttt the vibes from this channel are ";396;75;57;430;Very Positive;2021
These videos always make my day!;911;6;6;32;Very Positive;2021
2.5 million views in one hour jesus;112;8;8;35;Very Negative;2021
Time flys by so fast I swear this vid was posted yesterday;4;12;12;58;Very Negative;2021
Jimmy Never Fails To Entertain Us ;2255;6;6;34;Very Positive;2021
"Nolan: vibin in his makeshift coffin with an air tube
Rain: I could end this mans life";1116;17;17;86;Very Negative;2021
The generosity of this man is unmatched. Well done Jimmy;359;10;10;56;Very Positive;2021
Legend Has it Nolan is still buried in the ground to this day;4;13;13;61;Very Positive;2021
Jimmy’s tactics are similar to waiting for that one friend to give you back money;3644;16;15;81;Very Negative;2021
"Jimmy: In the middle of being hunted by the Military
Also Jimmy: Talks about his sponsor, Current";1350;17;15;97;Positive;2021
6:05 why was that so scary;94;7;7;26;Very Negative;2021
I love how Jimmy never regrets doing this kind of content;198;11;11;57;Very Positive;2021
we really gotta give props to jimmy he spends so much money on content for us I really hope hes well.;200;21;20;101;Very Positive;2021
"The fact that the guys donated the money

They're amazing";1633;11;9;57;Very Positive;2021
Love the “is that a knife!?“ “Yuh.“;2;7;7;35;Very Positive;2021
