text;likes;words_amount;unique_word_count;char_count;sentiment;video_date
Subscribe and you could be flown down for one of these challenges!;137222;12;12;66;Very Positive;2021
If Jimmy had his own Netflix series, it would be insane;180124;11;11;55;Very Negative;2021
the man who stepped out for the beast burger is a legend;153582;12;11;56;Very Positive;2021
MrBeast really is the only dude to make every single one of his videos unbelievably better than the previous one;6933;20;18;112;Very Positive;2021
0:44 a legend was born;147;6;6;22;Very Negative;2021
This channel is highly addictive;7158;5;5;32;Very Positive;2021
Life inside that circle is still better than a lot of other places!;12855;13;13;67;Very Positive;2021
kinda crazy to see how far mrbeast has come, such an inspiration to us all.;2746;15;14;75;Neutral;2021
I just realized that some of these guys participated in the Beast Games;22;13;13;71;Neutral;2021
Props to the guy who sacrificed himself for burgers ;65942;9;9;52;Very Positive;2021
The amount of respect for the guy who stepped out for burgers.;8074;12;10;62;Positive;2021
At a week....damn...the vibe seemed legendary. I thought that one dude was gonna win $500K just on mini challenges alone!;2620;22;22;121;Negative;2021
It's crazy seeing multiple people from Beast Games on here;14;11;11;58;Very Negative;2021
Standing on one spot for hours on end is reaaaally taxing, props to those that are still in this;1290;19;18;96;Very Negative;2021
The guy who walked out of the circle for them to get beast burgers is a legend respect ;9086;18;17;87;Very Positive;2021
The Guy who sacrificed his chance of getting $500,000 so that others would get Beast Burgers deserves respect.;833;19;19;110;Very Positive;2021
Just noticed a few of the contestants on this video are on Beast Games.;35;14;13;71;Negative;2021
Props to the guy that helped win the Tesla. Alot of people sacrificing to help others;1777;16;14;85;Very Positive;2021
Absolute banger ;775;2;2;16;Very Negative;2021
"First one out*
Beast: YOU GET A CAR!
Second one out*
Beast: you get a pat on the back";1840;19;13;85;Very Negative;2021
HAPPY 500 MILLION VIEWS! ;23;4;4;25;Very Positive;2021
"*Jimmy's videos in 10 years*
The last president stays in the circle keeps the planet!";3987;16;13;85;Very Positive;2021
That was so sweet of the guy who yelled who wants beast burgers and got himself out <3;1224;18;17;86;Very Negative;2021
"people from beast games
0:23 akira
0:31 jeremy";1;10;9;46;Very Negative;2021
imagine being picked to be in one of Jimmy's videos...that alone is a prize, he's such an inspiration;474;21;20;101;Very Positive;2021
If I had a dollar for every time Mr. Beast almost cried when giving someone money... I would have a life-changing amount that would surely make dear Jimmy nearly cry. :') Love it!;895;33;30;179;Very Positive;2021
dude, DUDE, if Jimmy makes a challenge show he is gonna ROCK IT;1252;13;12;63;Very Negative;2021
This video was 3 years ago! I hope the couple are happy! 9:29;7;14;14;61;Very Positive;2021
*Jimmy really did leave us on the biggest cliffhanger*;6688;9;9;54;Negative;2021
That dude who got out because of helping the Tesla dude, is the true king;4517;15;13;73;Very Positive;2021
Maaaaaaaaann I would have died in that circle lmfaooo ;1471;9;9;54;Very Negative;2021
Saber que el primero en salir ahora es una leyenda;1;10;10;50;Very Positive;2021
"Mr.Beast : ""we got a sponsor""
me: ""Honey!""
Mr.Beast: ""coinbase""
Me; ""oh-""";959;13;10;73;Very Negative;2021
"""will you throw in a playstation5?""
""For you I'll throw in a playstation5""
Bold request, and an even bolder response";613;21;16;116;Very Negative;2021
"Jimmy: i dont care how long it takes.

also Jimmy a week later: we need to get people out now its taking too long";1709;24;22;113;Neutral;2021
Thank you men for helping people;2;6;6;32;Very Positive;2021
"A lot of people sacrificed 500k for their friends 
That’s some mad respect";418;14;14;74;Negative;2021
This would be life changing for anyone who gets this opportunity.;1043;11;10;65;Neutral;2021
"""This is music to my ears, Because I press SNOOZE everytime""

Same here dude, you're a legend";693;18;18;93;Very Positive;2021
0:23 he’s in beast games;23;7;7;24;Very Negative;2021
I love how in the end they were a bit sad to see their competition go. It really shows how much of a bond some people made during this challenge!;340;30;28;145;Positive;2021
the funniest thing is that i think they actually learned each others names which is also equally sad when they got out;297;22;20;118;Negative;2021
Who noticed akira was in the video from the beast games;1;11;10;55;Neutral;2021
Get ready for the next Olympic sport;1027;7;7;36;Very Positive;2021
"Jimmy yells, ""BRING OUT THE THING"" 
Chandler, very softly, ""the things coming.""";613;12;11;79;Very Positive;2021
