text;likes;words_amount;unique_word_count;char_count;sentiment;video_date
I love all of you :);376898;5;5;20;Very Positive;2020
Only mrbeast can make me watch OTHER people eat tasty food;122018;11;11;58;Positive;2020
Me, sitting here eating a PB&J watching this;54167;9;9;44;Very Positive;2020
"He really said, ""My fav cheese is mac n' "" ";1183;9;9;43;Very Negative;2020
It’s a tradition to comeback to this video once in a while;407;13;11;58;Very Positive;2020
"MrBeast is one of the only content creators that is LIKED by both *Advertisers/Companies* and his *viewers*";448;18;17;108;Very Positive;2020
literally one spoon of that icecream would make my life;4357;10;10;55;Very Negative;2020
I’m happy when I get Walmart ice cream ;14864;9;8;39;Very Positive;2020
"""It's drippin"" 


foreshadowing the future";34;6;6;42;Positive;2020
"“We got you a 10k tip”
“So you liked the chicken?” That was so adorable and heart warming";6974;18;16;89;Very Positive;2020
"Normal people: Dude, $50??? Thats way to much
Mr beast: Yes";2392;11;11;60;Very Negative;2020
Mr Beast his the only one that can make a 1000$ meal feel cheap;1360;14;14;63;Very Negative;2020
3:45  subtle foreshadowing;20;4;4;26;Positive;2020
we'd never think mr beast is a snob, he's one of the most generous people to date, what a legend;285;22;21;96;Very Positive;2020
I can’t believe I just enjoyed watching people eat expensive food;210;12;11;65;Positive;2020
Jimmy doesn’t need to defend himself he’s gave away more than anybody already;753;15;15;77;Very Negative;2020
الهم صل على محمد وال محمد وعجل فرجهم وسهل مخرجهم رضيت بالله ربا وبحمد نبيا وبالإسلام دينا قلها قبل النوم وبعد الاستيقاظ;20;22;21;119;Very Negative;2020
For the chef that lost their job, I heard that teary voice, they must really appreciate how kind Mr. Beast is.;5918;21;20;110;Neutral;2020
"Jimmy: oh that’s disrespectful 
Chris: disrespectful
Karl: That’s really good";938;12;9;77;Neutral;2020
You can tell Jimmy really loves his friends;584;8;8;43;Very Positive;2020
3:15 love the reaction;6;5;5;22;Very Positive;2020
And here I am eating Pringles in my Corolla... ;3473;9;9;47;Very Positive;2020
"The way that mr beast met the chef and helped him even more with money is just so cool.
It just puts me in a good mood and makes my day.";4310;31;28;136;Very Positive;2020
"*January comes*
Other YouTubers: **on a break**
Mr Beast: **Eats golden things**";403;12;12;80;Very Negative;2020
3:54 Karl’s face ;6;5;5;17;Very Positive;2020
"MrBeast: ""We're eating $5000 Mac n Cheese""

Chandler: *""It's Mac'nificent""*";741;13;12;75;Very Negative;2020
oh my gosh the man talking about how when Beast gave him money and he was able to get his life back together after losing his job bc of corona warmed my heart so much;361;35;33;166;Very Positive;2020
“Mans just brought up a whole Rainforest Café” - Karl 2021;747;10;10;58;Very Positive;2020
3:45 bro was thinking about lunchly;2;7;7;35;Neutral;2020
"Reactions: 
Chandler: petty goos
Mr beast: om gosh
Somewhere karl: OOOOOOOOO";186;11;11;76;Very Negative;2020
"Chef - ""I have some 19,000 dollar sauce do you want some?""
Chris - sUrE";856;14;13;71;Neutral;2020
When the prices got higher you can see the pain in Mr.Beasts eyes increase;244;15;14;74;Neutral;2020
Quem gostou da postagem do problems feliz 2042  amo os dois canais ;1;12;12;67;Very Positive;2020
this made me hungry;2203;4;4;19;Very Positive;2020
